Data Generated by    ,Optosky
Save time:,2022/4/4 17:31:26
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0064
207.113,0.0064
207.498,0.0064
207.884,0.0064
208.269,0.0064
208.655,0.0064
209.040,0.0064
209.426,0.0064
209.812,0.0064
210.197,0.0066
210.583,0.0073
210.969,0.0072
211.355,0.0078
211.741,0.0078
212.127,0.0076
212.513,0.0084
212.899,0.0088
213.285,0.0084
213.671,0.0088
214.057,0.0087
214.443,0.0081
214.829,0.0080
215.215,0.0078
215.602,0.0075
215.988,0.0090
216.374,0.0089
216.761,0.0093
217.147,0.0097
217.534,0.0094
217.920,0.0091
218.307,0.0086
218.694,0.0093
219.080,0.0092
219.467,0.0083
219.854,0.0087
220.240,0.0092
220.627,0.0093
221.014,0.0094
221.401,0.0100
221.788,0.0107
222.175,0.0108
222.562,0.0111
222.949,0.0119
223.336,0.0116
223.723,0.0123
224.110,0.0125
224.497,0.0122
224.885,0.0119
225.272,0.0133
225.659,0.0138
226.047,0.0129
226.434,0.0133
226.822,0.0142
227.209,0.0146
227.597,0.0147
227.984,0.0164
228.372,0.0162
228.759,0.0169
229.147,0.0180
229.535,0.0194
229.923,0.0198
230.310,0.0201
230.698,0.0204
231.086,0.0207
231.474,0.0210
231.862,0.0222
232.250,0.0224
232.638,0.0229
233.026,0.0237
233.414,0.0248
233.802,0.0257
234.191,0.0253
234.579,0.0265
234.967,0.0277
235.355,0.0276
235.744,0.0276
236.132,0.0279
236.521,0.0280
236.909,0.0282
237.298,0.0288
237.686,0.0292
238.075,0.0290
238.463,0.0301
238.852,0.0298
239.241,0.0302
239.629,0.0313
240.018,0.0314
240.407,0.0309
240.796,0.0322
241.185,0.0323
241.574,0.0329
241.963,0.0330
242.352,0.0333
242.741,0.0327
243.130,0.0327
243.519,0.0327
243.908,0.0331
244.297,0.0328
244.687,0.0328
245.076,0.0327
245.465,0.0323
245.855,0.0323
246.244,0.0327
246.634,0.0335
247.023,0.0325
247.413,0.0328
247.802,0.0335
248.192,0.0342
248.581,0.0346
248.971,0.0331
249.361,0.0334
249.751,0.0353
250.140,0.0356
250.530,0.0345
250.920,0.0342
251.310,0.0349
251.700,0.0349
252.090,0.0348
252.480,0.0352
252.870,0.0349
253.260,0.0349
253.650,0.0356
254.040,0.0360
254.431,0.0357
254.821,0.0354
255.211,0.0342
255.601,0.0349
255.992,0.0348
256.382,0.0350
256.773,0.0353
257.163,0.0361
257.554,0.0354
257.944,0.0344
258.335,0.0332
258.725,0.0323
259.116,0.0326
259.507,0.0318
259.898,0.0323
260.288,0.0330
260.679,0.0324
261.070,0.0325
261.461,0.0328
261.852,0.0323
262.243,0.0323
262.634,0.0323
263.025,0.0314
263.416,0.0321
263.807,0.0314
264.198,0.0313
264.589,0.0304
264.981,0.0300
265.372,0.0305
265.763,0.0295
266.155,0.0295
266.546,0.0287
266.937,0.0299
267.329,0.0301
267.720,0.0293
268.112,0.0288
268.504,0.0288
268.895,0.0292
269.287,0.0295
269.678,0.0292
270.070,0.0290
270.462,0.0293
270.854,0.0293
271.246,0.0285
271.637,0.0283
272.029,0.0296
272.421,0.0305
272.813,0.0311
273.205,0.0306
273.597,0.0302
273.989,0.0311
274.382,0.0313
274.774,0.0311
275.166,0.0313
275.558,0.0314
275.950,0.0320
276.343,0.0324
276.735,0.0327
277.127,0.0318
277.520,0.0322
277.912,0.0319
278.305,0.0320
278.697,0.0316
279.090,0.0323
279.483,0.0327
279.875,0.0325
280.268,0.0329
280.661,0.0329
281.053,0.0318
281.446,0.0318
281.839,0.0324
282.232,0.0331
282.625,0.0334
283.018,0.0339
283.411,0.0332
283.804,0.0339
284.197,0.0334
284.590,0.0333
284.983,0.0328
285.376,0.0338
285.769,0.0345
286.163,0.0334
286.556,0.0330
286.949,0.0333
287.342,0.0334
287.736,0.0332
288.129,0.0331
288.523,0.0330
288.916,0.0330
289.310,0.0324
289.703,0.0325
290.097,0.0326
290.490,0.0326
290.884,0.0333
291.278,0.0329
291.672,0.0333
292.065,0.0335
292.459,0.0331
292.853,0.0337
293.247,0.0335
293.641,0.0332
294.035,0.0343
294.429,0.0338
294.823,0.0341
295.217,0.0335
295.611,0.0332
296.005,0.0336
296.399,0.0337
296.793,0.0332
297.188,0.0338
297.582,0.0337
297.976,0.0340
298.371,0.0342
298.765,0.0344
299.159,0.0351
299.554,0.0358
299.948,0.0357
300.343,0.0361
300.737,0.0364
301.132,0.0368
301.527,0.0368
301.921,0.0367
302.316,0.0375
302.711,0.0383
303.105,0.0385
303.500,0.0386
303.895,0.0383
304.290,0.0392
304.685,0.0399
305.080,0.0394
305.475,0.0398
305.870,0.0406
306.265,0.0399
306.660,0.0400
307.055,0.0405
307.450,0.0407
307.845,0.0412
308.241,0.0418
308.636,0.0410
309.031,0.0410
309.427,0.0413
309.822,0.0411
310.217,0.0411
310.613,0.0416
311.008,0.0412
311.404,0.0414
311.799,0.0417
312.195,0.0422
312.591,0.0422
312.986,0.0419
313.382,0.0417
313.778,0.0422
314.173,0.0417
314.569,0.0415
314.965,0.0412
315.361,0.0409
315.757,0.0408
316.153,0.0409
316.549,0.0407
316.945,0.0417
317.341,0.0409
317.737,0.0406
318.133,0.0398
318.529,0.0398
318.925,0.0396
319.321,0.0404
319.718,0.0399
320.114,0.0395
320.510,0.0395
320.906,0.0391
321.303,0.0388
321.699,0.0387
322.096,0.0385
322.492,0.0381
322.889,0.0381
323.285,0.0386
323.682,0.0381
324.078,0.0375
324.475,0.0371
324.872,0.0362
325.268,0.0362
325.665,0.0360
326.062,0.0360
326.459,0.0358
326.856,0.0348
327.253,0.0350
327.649,0.0348
328.046,0.0351
328.443,0.0343
328.840,0.0335
329.237,0.0336
329.635,0.0335
330.032,0.0335
330.429,0.0334
330.826,0.0333
331.223,0.0336
331.621,0.0339
332.018,0.0347
332.415,0.0347
332.812,0.0340
333.210,0.0348
333.607,0.0347
334.005,0.0344
334.402,0.0348
334.800,0.0343
335.197,0.0345
335.595,0.0346
335.993,0.0349
336.390,0.0351
336.788,0.0360
337.186,0.0360
337.583,0.0368
337.981,0.0367
338.379,0.0366
338.777,0.0363
339.175,0.0371
339.573,0.0373
339.971,0.0379
340.369,0.0383
340.767,0.0385
341.165,0.0391
341.563,0.0395
341.961,0.0392
342.359,0.0397
342.757,0.0399
343.156,0.0397
343.554,0.0401
343.952,0.0396
344.350,0.0400
344.749,0.0407
345.147,0.0407
345.546,0.0414
345.944,0.0401
346.343,0.0401
346.741,0.0403
347.140,0.0408
347.538,0.0411
347.937,0.0410
348.336,0.0407
348.734,0.0409
349.133,0.0416
349.532,0.0415
349.931,0.0419
350.329,0.0418
350.728,0.0425
351.127,0.0416
351.526,0.0411
351.925,0.0407
352.324,0.0404
352.723,0.0404
353.122,0.0404
353.521,0.0411
353.920,0.0404
354.319,0.0395
354.719,0.0400
355.118,0.0405
355.517,0.0402
355.916,0.0402
356.316,0.0393
356.715,0.0395
357.114,0.0393
357.514,0.0390
357.913,0.0391
358.313,0.0392
358.712,0.0387
359.112,0.0380
359.511,0.0379
359.911,0.0374
360.310,0.0372
360.710,0.0365
361.110,0.0364
361.510,0.0364
361.909,0.0366
362.309,0.0360
362.709,0.0347
363.109,0.0348
363.509,0.0347
363.909,0.0354
364.309,0.0352
364.708,0.0348
365.108,0.0339
365.509,0.0337
365.909,0.0337
366.309,0.0335
366.709,0.0338
367.109,0.0339
367.509,0.0333
367.909,0.0335
368.310,0.0330
368.710,0.0324
369.110,0.0322
369.511,0.0324
369.911,0.0321
370.312,0.0321
370.712,0.0315
371.113,0.0315
371.513,0.0320
371.914,0.0322
372.314,0.0314
372.715,0.0317
373.115,0.0315
373.516,0.0319
373.917,0.0322
374.318,0.0331
374.718,0.0327
375.119,0.0333
375.520,0.0335
375.921,0.0330
376.322,0.0331
376.723,0.0331
377.124,0.0333
377.525,0.0340
377.926,0.0347
378.327,0.0356
378.728,0.0360
379.129,0.0368
379.530,0.0369
379.931,0.0370
380.332,0.0369
380.734,0.0376
381.135,0.0375
381.536,0.0373
381.938,0.0378
382.339,0.0387
382.740,0.0386
383.142,0.0381
383.543,0.0386
383.945,0.0393
384.346,0.0396
384.748,0.0404
385.149,0.0399
385.551,0.0403
385.953,0.0412
386.354,0.0420
386.756,0.0422
387.158,0.0425
387.560,0.0437
387.961,0.0438
388.363,0.0442
388.765,0.0447
389.167,0.0445
389.569,0.0438
389.971,0.0438
390.373,0.0443
390.775,0.0450
391.177,0.0458
391.579,0.0461
391.981,0.0468
392.383,0.0477
392.785,0.0484
393.187,0.0483
393.590,0.0490
393.992,0.0498
394.394,0.0496
394.796,0.0491
395.199,0.0485
395.601,0.0480
396.004,0.0492
396.406,0.0490
396.808,0.0504
397.211,0.0511
397.613,0.0518
398.016,0.0527
398.419,0.0536
398.821,0.0532
399.224,0.0528
399.627,0.0521
400.029,0.0526
400.432,0.0519
400.835,0.0513
401.238,0.0514
401.640,0.0513
402.043,0.0513
402.446,0.0510
402.849,0.0510
403.252,0.0511
403.655,0.0513
404.058,0.0519
404.461,0.0526
404.864,0.0524
405.267,0.0533
405.670,0.0539
406.073,0.0528
406.477,0.0518
406.880,0.0513
407.283,0.0507
407.686,0.0499
408.090,0.0502
408.493,0.0499
408.896,0.0496
409.300,0.0501
409.703,0.0494
410.106,0.0492
410.510,0.0489
410.913,0.0486
411.317,0.0490
411.720,0.0489
412.124,0.0497
412.528,0.0503
412.931,0.0503
413.335,0.0487
413.739,0.0457
414.142,0.0444
414.546,0.0440
414.950,0.0440
415.354,0.0436
415.758,0.0429
416.162,0.0422
416.565,0.0419
416.969,0.0419
417.373,0.0422
417.777,0.0424
418.181,0.0422
418.585,0.0423
418.990,0.0425
419.394,0.0432
419.798,0.0441
420.202,0.0457
420.606,0.0469
421.010,0.0482
421.415,0.0497
421.819,0.0502
422.223,0.0511
422.628,0.0513
423.032,0.0518
423.436,0.0516
423.841,0.0508
424.245,0.0503
424.650,0.0502
425.054,0.0500
425.459,0.0484
425.863,0.0473
426.268,0.0467
426.673,0.0470
427.077,0.0468
427.482,0.0461
427.887,0.0463
428.291,0.0456
428.696,0.0453
429.101,0.0455
429.506,0.0458
429.911,0.0466
430.315,0.0466
430.720,0.0466
431.125,0.0455
431.530,0.0440
431.935,0.0429
432.340,0.0430
432.745,0.0435
433.150,0.0444
433.556,0.0458
433.961,0.0463
434.366,0.0458
434.771,0.0453
435.176,0.0444
435.581,0.0443
435.987,0.0447
436.392,0.0441
436.797,0.0443
437.203,0.0446
437.608,0.0445
438.014,0.0449
438.419,0.0452
438.824,0.0455
439.230,0.0460
439.635,0.0467
440.041,0.0475
440.447,0.0480
440.852,0.0492
441.258,0.0505
441.663,0.0509
442.069,0.0513
442.475,0.0508
442.881,0.0514
443.286,0.0514
443.692,0.0521
444.098,0.0531
444.504,0.0525
444.910,0.0520
445.316,0.0528
445.722,0.0532
446.128,0.0540
446.534,0.0543
446.940,0.0546
447.346,0.0535
447.752,0.0530
448.158,0.0532
448.564,0.0529
448.970,0.0533
449.376,0.0535
449.783,0.0535
450.189,0.0537
450.595,0.0535
451.001,0.0537
451.408,0.0530
451.814,0.0531
452.220,0.0521
452.627,0.0524
453.033,0.0530
453.440,0.0527
453.846,0.0530
454.253,0.0535
454.659,0.0544
455.066,0.0548
455.472,0.0546
455.879,0.0550
456.285,0.0554
456.692,0.0563
457.099,0.0576
457.506,0.0594
457.912,0.0601
458.319,0.0607
458.726,0.0618
459.133,0.0630
459.540,0.0628
459.946,0.0617
460.353,0.0613
460.760,0.0610
461.167,0.0603
461.574,0.0600
461.981,0.0602
462.388,0.0608
462.795,0.0628
463.202,0.0643
463.610,0.0663
464.017,0.0681
464.424,0.0699
464.831,0.0704
465.238,0.0700
465.646,0.0691
466.053,0.0685
466.460,0.0679
466.867,0.0660
467.275,0.0656
467.682,0.0651
468.090,0.0643
468.497,0.0633
468.905,0.0620
469.312,0.0599
469.720,0.0591
470.127,0.0588
470.535,0.0591
470.942,0.0594
471.350,0.0591
471.757,0.0597
472.165,0.0607
472.573,0.0623
472.981,0.0633
473.388,0.0631
473.796,0.0628
474.204,0.0626
474.612,0.0628
475.020,0.0633
475.427,0.0641
475.835,0.0643
476.243,0.0638
476.651,0.0631
477.059,0.0629
477.467,0.0631
477.875,0.0647
478.283,0.0657
478.691,0.0666
479.099,0.0673
479.508,0.0680
479.916,0.0696
480.324,0.0699
480.732,0.0705
481.140,0.0715
481.549,0.0706
481.957,0.0707
482.365,0.0713
482.774,0.0716
483.182,0.0735
483.590,0.0745
483.999,0.0779
484.407,0.0827
484.816,0.0935
485.224,0.1114
485.633,0.1256
486.041,0.1287
486.450,0.1237
486.858,0.1079
487.267,0.0929
487.676,0.0849
488.084,0.0798
488.493,0.0775
488.902,0.0770
489.310,0.0761
489.719,0.0759
490.128,0.0756
490.537,0.0757
490.946,0.0758
491.354,0.0747
491.763,0.0742
492.172,0.0736
492.581,0.0730
492.990,0.0734
493.399,0.0739
493.808,0.0729
494.217,0.0729
494.626,0.0713
495.035,0.0704
495.444,0.0709
495.853,0.0719
496.263,0.0717
496.672,0.0717
497.081,0.0706
497.490,0.0696
497.900,0.0696
498.309,0.0703
498.718,0.0717
499.127,0.0720
499.537,0.0716
499.946,0.0710
500.356,0.0708
500.765,0.0720
501.174,0.0717
501.584,0.0728
501.993,0.0732
502.403,0.0740
502.812,0.0737
503.222,0.0731
503.632,0.0720
504.041,0.0718
504.451,0.0717
504.861,0.0716
505.270,0.0711
505.680,0.0715
506.090,0.0720
506.499,0.0714
506.909,0.0708
507.319,0.0708
507.729,0.0704
508.139,0.0702
508.549,0.0704
508.959,0.0700
509.369,0.0696
509.779,0.0693
510.188,0.0694
510.598,0.0694
511.008,0.0697
511.419,0.0697
511.829,0.0690
512.239,0.0691
512.649,0.0688
513.059,0.0682
513.469,0.0680
513.879,0.0684
514.290,0.0678
514.700,0.0675
515.110,0.0678
515.520,0.0681
515.931,0.0677
516.341,0.0677
516.751,0.0672
517.162,0.0667
517.572,0.0669
517.983,0.0669
518.393,0.0670
518.804,0.0667
519.214,0.0673
519.625,0.0674
520.035,0.0665
520.446,0.0660
520.856,0.0663
521.267,0.0662
521.677,0.0666
522.088,0.0668
522.499,0.0670
522.910,0.0672
523.320,0.0678
523.731,0.0678
524.142,0.0683
524.553,0.0683
524.963,0.0683
525.374,0.0688
525.785,0.0697
526.196,0.0707
526.607,0.0711
527.018,0.0701
527.429,0.0705
527.840,0.0722
528.251,0.0728
528.662,0.0735
529.073,0.0747
529.484,0.0751
529.895,0.0747
530.306,0.0742
530.717,0.0736
531.129,0.0739
531.540,0.0743
531.951,0.0752
532.362,0.0756
532.773,0.0769
533.185,0.0789
533.596,0.0799
534.007,0.0802
534.419,0.0812
534.830,0.0823
535.241,0.0821
535.653,0.0818
536.064,0.0804
536.476,0.0797
536.887,0.0799
537.299,0.0807
537.710,0.0818
538.122,0.0823
538.533,0.0819
538.945,0.0828
539.357,0.0831
539.768,0.0826
540.180,0.0821
540.591,0.0830
541.003,0.0838
541.415,0.0847
541.827,0.0853
542.238,0.0855
542.650,0.0852
543.062,0.0848
543.474,0.0845
543.886,0.0836
544.298,0.0839
544.709,0.0832
545.121,0.0828
545.533,0.0804
545.945,0.0794
546.357,0.0786
546.769,0.0794
547.181,0.0810
547.593,0.0819
548.006,0.0822
548.418,0.0825
548.830,0.0820
549.242,0.0804
549.654,0.0797
550.066,0.0795
550.478,0.0786
550.891,0.0782
551.303,0.0775
551.715,0.0779
552.127,0.0787
552.540,0.0792
552.952,0.0788
553.365,0.0783
553.777,0.0780
554.189,0.0778
554.602,0.0774
555.014,0.0775
555.427,0.0771
555.839,0.0778
556.252,0.0776
556.664,0.0767
557.077,0.0762
557.489,0.0747
557.902,0.0746
558.314,0.0740
558.727,0.0729
559.140,0.0732
559.552,0.0744
559.965,0.0751
560.378,0.0759
560.791,0.0761
561.203,0.0753
561.616,0.0743
562.029,0.0735
562.442,0.0727
562.854,0.0722
563.267,0.0732
563.680,0.0734
564.093,0.0747
564.506,0.0748
564.919,0.0747
565.332,0.0754
565.745,0.0769
566.158,0.0785
566.571,0.0810
566.984,0.0841
567.397,0.0868
567.810,0.0895
568.223,0.0931
568.637,0.0983
569.050,0.1037
569.463,0.1079
569.876,0.1120
570.289,0.1156
570.703,0.1185
571.116,0.1223
571.529,0.1244
571.942,0.1246
572.356,0.1267
572.769,0.1292
573.182,0.1340
573.596,0.1385
574.009,0.1420
574.423,0.1434
574.836,0.1423
575.249,0.1415
575.663,0.1409
576.076,0.1423
576.490,0.1471
576.904,0.1544
577.317,0.1609
577.731,0.1629
578.144,0.1605
578.558,0.1555
578.972,0.1520
579.385,0.1528
579.799,0.1558
580.213,0.1623
580.626,0.1731
581.040,0.1840
581.454,0.1921
581.868,0.1910
582.281,0.1797
582.695,0.1637
583.109,0.1512
583.523,0.1462
583.937,0.1492
584.351,0.1559
584.765,0.1616
585.179,0.1618
585.593,0.1580
586.007,0.1520
586.421,0.1492
586.835,0.1489
587.249,0.1508
587.663,0.1515
588.077,0.1488
588.491,0.1432
588.905,0.1360
589.319,0.1291
589.733,0.1249
590.147,0.1219
590.562,0.1198
590.976,0.1187
591.390,0.1196
591.804,0.1247
592.219,0.1323
592.633,0.1385
593.047,0.1420
593.462,0.1420
593.876,0.1390
594.290,0.1394
594.705,0.1408
595.119,0.1409
595.534,0.1389
595.948,0.1342
596.362,0.1312
596.777,0.1307
597.191,0.1309
597.606,0.1327
598.020,0.1359
598.435,0.1396
598.850,0.1429
599.264,0.1455
599.679,0.1461
600.094,0.1448
600.508,0.1449
600.923,0.1450
601.338,0.1441
601.752,0.1445
602.167,0.1469
602.582,0.1491
602.996,0.1516
603.411,0.1503
603.826,0.1467
604.241,0.1435
604.656,0.1400
605.071,0.1402
605.485,0.1419
605.900,0.1421
606.315,0.1414
606.730,0.1405
607.145,0.1400
607.560,0.1398
607.975,0.1386
608.390,0.1363
608.805,0.1357
609.220,0.1370
609.635,0.1385
610.050,0.1394
610.466,0.1398
610.881,0.1391
611.296,0.1376
611.711,0.1368
612.126,0.1370
612.541,0.1371
612.956,0.1381
613.372,0.1382
613.787,0.1371
614.202,0.1376
614.617,0.1373
615.033,0.1357
615.448,0.1341
615.863,0.1313
616.279,0.1283
616.694,0.1248
617.110,0.1241
617.525,0.1233
617.940,0.1212
618.356,0.1196
618.771,0.1178
619.187,0.1170
619.602,0.1173
620.018,0.1171
620.433,0.1150
620.849,0.1128
621.265,0.1108
621.680,0.1109
622.096,0.1125
622.511,0.1142
622.927,0.1148
623.343,0.1139
623.758,0.1129
624.174,0.1114
624.590,0.1092
625.005,0.1083
625.421,0.1064
625.837,0.1052
626.253,0.1046
626.669,0.1038
627.084,0.1026
