Data Generated by    ,Optosky
Save time:,2022/4/4 17:27:50
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0067
207.113,0.0067
207.498,0.0067
207.884,0.0067
208.269,0.0067
208.655,0.0067
209.040,0.0067
209.426,0.0067
209.812,0.0067
210.197,0.0071
210.583,0.0077
210.969,0.0078
211.355,0.0077
211.741,0.0077
212.127,0.0076
212.513,0.0081
212.899,0.0085
213.285,0.0076
213.671,0.0075
214.057,0.0077
214.443,0.0077
214.829,0.0083
215.215,0.0077
215.602,0.0083
215.988,0.0093
216.374,0.0093
216.761,0.0087
217.147,0.0092
217.534,0.0089
217.920,0.0086
218.307,0.0084
218.694,0.0090
219.080,0.0085
219.467,0.0073
219.854,0.0078
220.240,0.0083
220.627,0.0100
221.014,0.0103
221.401,0.0107
221.788,0.0114
222.175,0.0115
222.562,0.0114
222.949,0.0116
223.336,0.0120
223.723,0.0121
224.110,0.0117
224.497,0.0120
224.885,0.0116
225.272,0.0122
225.659,0.0132
226.047,0.0131
226.434,0.0138
226.822,0.0147
227.209,0.0156
227.597,0.0159
227.984,0.0174
228.372,0.0171
228.759,0.0180
229.147,0.0186
229.535,0.0190
229.923,0.0200
230.310,0.0198
230.698,0.0201
231.086,0.0200
231.474,0.0212
231.862,0.0222
232.250,0.0225
232.638,0.0230
233.026,0.0239
233.414,0.0250
233.802,0.0258
234.191,0.0259
234.579,0.0269
234.967,0.0280
235.355,0.0282
235.744,0.0280
236.132,0.0282
236.521,0.0278
236.909,0.0285
237.298,0.0295
237.686,0.0297
238.075,0.0294
238.463,0.0300
238.852,0.0290
239.241,0.0297
239.629,0.0312
240.018,0.0315
240.407,0.0311
240.796,0.0322
241.185,0.0331
241.574,0.0330
241.963,0.0327
242.352,0.0333
242.741,0.0331
243.130,0.0326
243.519,0.0328
243.908,0.0331
244.297,0.0325
244.687,0.0328
245.076,0.0321
245.465,0.0320
245.855,0.0320
246.244,0.0324
246.634,0.0334
247.023,0.0325
247.413,0.0335
247.802,0.0333
248.192,0.0343
248.581,0.0348
248.971,0.0340
249.361,0.0335
249.751,0.0351
250.140,0.0352
250.530,0.0349
250.920,0.0347
251.310,0.0354
251.700,0.0353
252.090,0.0351
252.480,0.0360
252.870,0.0357
253.260,0.0362
253.650,0.0361
254.040,0.0362
254.431,0.0357
254.821,0.0359
255.211,0.0347
255.601,0.0350
255.992,0.0350
256.382,0.0351
256.773,0.0349
257.163,0.0354
257.554,0.0349
257.944,0.0339
258.335,0.0332
258.725,0.0328
259.116,0.0327
259.507,0.0327
259.898,0.0326
260.288,0.0332
260.679,0.0332
261.070,0.0327
261.461,0.0323
261.852,0.0324
262.243,0.0325
262.634,0.0318
263.025,0.0308
263.416,0.0310
263.807,0.0308
264.198,0.0308
264.589,0.0305
264.981,0.0302
265.372,0.0304
265.763,0.0296
266.155,0.0294
266.546,0.0287
266.937,0.0300
267.329,0.0288
267.720,0.0280
268.112,0.0280
268.504,0.0290
268.895,0.0286
269.287,0.0292
269.678,0.0290
270.070,0.0288
270.462,0.0289
270.854,0.0289
271.246,0.0284
271.637,0.0290
272.029,0.0297
272.421,0.0301
272.813,0.0310
273.205,0.0302
273.597,0.0305
273.989,0.0312
274.382,0.0313
274.774,0.0310
275.166,0.0313
275.558,0.0317
275.950,0.0323
276.343,0.0325
276.735,0.0331
277.127,0.0322
277.520,0.0321
277.912,0.0319
278.305,0.0325
278.697,0.0317
279.090,0.0321
279.483,0.0320
279.875,0.0321
280.268,0.0324
280.661,0.0326
281.053,0.0315
281.446,0.0323
281.839,0.0324
282.232,0.0329
282.625,0.0334
283.018,0.0344
283.411,0.0341
283.804,0.0339
284.197,0.0335
284.590,0.0334
284.983,0.0329
285.376,0.0335
285.769,0.0337
286.163,0.0333
286.556,0.0329
286.949,0.0335
287.342,0.0334
287.736,0.0335
288.129,0.0334
288.523,0.0336
288.916,0.0338
289.310,0.0332
289.703,0.0332
290.097,0.0334
290.490,0.0333
290.884,0.0330
291.278,0.0322
291.672,0.0326
292.065,0.0331
292.459,0.0325
292.853,0.0328
293.247,0.0333
293.641,0.0327
294.035,0.0332
294.429,0.0325
294.823,0.0336
295.217,0.0330
295.611,0.0326
296.005,0.0330
296.399,0.0335
296.793,0.0332
297.188,0.0337
297.582,0.0330
297.976,0.0337
298.371,0.0338
298.765,0.0338
299.159,0.0341
299.554,0.0345
299.948,0.0352
300.343,0.0351
300.737,0.0359
301.132,0.0365
301.527,0.0366
301.921,0.0367
302.316,0.0375
302.711,0.0378
303.105,0.0380
303.500,0.0387
303.895,0.0392
304.290,0.0396
304.685,0.0394
305.080,0.0385
305.475,0.0392
305.870,0.0398
306.265,0.0390
306.660,0.0398
307.055,0.0400
307.450,0.0414
307.845,0.0418
308.241,0.0415
308.636,0.0410
309.031,0.0413
309.427,0.0409
309.822,0.0413
310.217,0.0406
310.613,0.0406
311.008,0.0403
311.404,0.0410
311.799,0.0409
312.195,0.0417
312.591,0.0415
312.986,0.0415
313.382,0.0416
