Data Generated by    ,Optosky
Save time:,2022/4/4 17:28:02
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0073
207.113,0.0073
207.498,0.0073
207.884,0.0073
208.269,0.0073
208.655,0.0073
209.040,0.0073
209.426,0.0073
209.812,0.0073
210.197,0.0072
210.583,0.0075
210.969,0.0074
211.355,0.0076
211.741,0.0069
212.127,0.0072
212.513,0.0077
212.899,0.0082
213.285,0.0080
213.671,0.0075
214.057,0.0078
214.443,0.0080
214.829,0.0079
215.215,0.0080
215.602,0.0079
215.988,0.0090
216.374,0.0087
216.761,0.0087
217.147,0.0090
217.534,0.0088
217.920,0.0082
218.307,0.0078
218.694,0.0082
219.080,0.0092
219.467,0.0078
219.854,0.0076
220.240,0.0085
220.627,0.0094
221.014,0.0100
221.401,0.0100
221.788,0.0107
222.175,0.0115
222.562,0.0110
222.949,0.0112
223.336,0.0116
223.723,0.0117
224.110,0.0116
224.497,0.0116
224.885,0.0118
225.272,0.0125
225.659,0.0130
226.047,0.0116
226.434,0.0132
226.822,0.0143
227.209,0.0151
227.597,0.0156
227.984,0.0163
228.372,0.0170
228.759,0.0166
229.147,0.0176
229.535,0.0185
229.923,0.0199
230.310,0.0202
230.698,0.0202
231.086,0.0203
231.474,0.0205
231.862,0.0218
232.250,0.0227
232.638,0.0228
233.026,0.0235
233.414,0.0244
233.802,0.0253
234.191,0.0255
234.579,0.0264
234.967,0.0272
235.355,0.0267
235.744,0.0274
236.132,0.0275
236.521,0.0273
236.909,0.0285
237.298,0.0289
237.686,0.0286
238.075,0.0283
238.463,0.0294
238.852,0.0289
239.241,0.0294
239.629,0.0307
240.018,0.0309
240.407,0.0310
240.796,0.0320
241.185,0.0321
241.574,0.0326
241.963,0.0325
242.352,0.0325
242.741,0.0326
243.130,0.0328
243.519,0.0329
243.908,0.0329
244.297,0.0327
244.687,0.0329
245.076,0.0323
245.465,0.0315
245.855,0.0321
246.244,0.0325
246.634,0.0332
247.023,0.0323
247.413,0.0327
247.802,0.0331
248.192,0.0340
248.581,0.0344
248.971,0.0331
249.361,0.0331
249.751,0.0345
250.140,0.0350
250.530,0.0341
250.920,0.0336
251.310,0.0343
251.700,0.0348
252.090,0.0348
252.480,0.0345
252.870,0.0347
253.260,0.0348
253.650,0.0354
254.040,0.0362
254.431,0.0362
254.821,0.0360
255.211,0.0348
255.601,0.0353
255.992,0.0349
256.382,0.0348
256.773,0.0349
257.163,0.0356
257.554,0.0349
257.944,0.0338
258.335,0.0332
258.725,0.0323
259.116,0.0318
259.507,0.0316
259.898,0.0324
260.288,0.0328
260.679,0.0325
261.070,0.0325
261.461,0.0325
261.852,0.0320
262.243,0.0324
262.634,0.0314
263.025,0.0304
263.416,0.0308
263.807,0.0305
264.198,0.0311
264.589,0.0303
264.981,0.0295
265.372,0.0300
265.763,0.0291
266.155,0.0285
266.546,0.0284
266.937,0.0296
267.329,0.0300
267.720,0.0288
268.112,0.0282
268.504,0.0291
268.895,0.0289
269.287,0.0290
269.678,0.0294
270.070,0.0282
270.462,0.0283
270.854,0.0288
271.246,0.0281
271.637,0.0278
272.029,0.0283
272.421,0.0296
272.813,0.0296
273.205,0.0292
273.597,0.0291
273.989,0.0305
274.382,0.0304
274.774,0.0306
275.166,0.0309
275.558,0.0312
275.950,0.0318
276.343,0.0311
276.735,0.0322
277.127,0.0313
277.520,0.0317
277.912,0.0311
278.305,0.0313
278.697,0.0312
279.090,0.0312
279.483,0.0314
279.875,0.0318
280.268,0.0324
280.661,0.0324
281.053,0.0314
281.446,0.0321
281.839,0.0328
282.232,0.0327
282.625,0.0328
283.018,0.0337
283.411,0.0333
283.804,0.0335
284.197,0.0329
284.590,0.0329
284.983,0.0322
285.376,0.0328
285.769,0.0334
286.163,0.0329
286.556,0.0327
286.949,0.0328
287.342,0.0330
287.736,0.0337
288.129,0.0335
288.523,0.0329
288.916,0.0328
289.310,0.0317
289.703,0.0321
290.097,0.0321
290.490,0.0320
290.884,0.0322
291.278,0.0315
291.672,0.0321
292.065,0.0326
292.459,0.0321
292.853,0.0318
293.247,0.0325
293.641,0.0323
294.035,0.0328
294.429,0.0325
294.823,0.0335
295.217,0.0327
295.611,0.0324
296.005,0.0329
296.399,0.0331
296.793,0.0334
297.188,0.0334
297.582,0.0328
297.976,0.0335
298.371,0.0336
298.765,0.0335
299.159,0.0342
299.554,0.0351
299.948,0.0353
300.343,0.0353
300.737,0.0355
301.132,0.0365
301.527,0.0362
301.921,0.0358
302.316,0.0372
302.711,0.0372
303.105,0.0379
303.500,0.0386
303.895,0.0386
304.290,0.0386
304.685,0.0389
305.080,0.0388
305.475,0.0392
305.870,0.0399
306.265,0.0391
306.660,0.0397
307.055,0.0402
307.450,0.0407
307.845,0.0415
308.241,0.0418
308.636,0.0408
309.031,0.0407
309.427,0.0402
309.822,0.0410
310.217,0.0404
310.613,0.0406
311.008,0.0398
311.404,0.0407
311.799,0.0414
312.195,0.0419
312.591,0.0416
312.986,0.0416
313.382,0.0409
313.778,0.0413
314.173,0.0404
314.569,0.0408
314.965,0.0416
315.361,0.0410
315.757,0.0411
316.153,0.0409
316.549,0.0408
316.945,0.0413
317.341,0.0404
317.737,0.0400
318.133,0.0394
318.529,0.0395
318.925,0.0393
319.321,0.0395
319.718,0.0390
320.114,0.0394
320.510,0.0387
320.906,0.0387
321.303,0.0385
321.699,0.0385
322.096,0.0384
322.492,0.0378
322.889,0.0375
323.285,0.0376
323.682,0.0370
324.078,0.0365
324.475,0.0359
324.872,0.0353
325.268,0.0350
325.665,0.0345
326.062,0.0349
326.459,0.0351
326.856,0.0347
327.253,0.0343
327.649,0.0341
328.046,0.0342
328.443,0.0337
328.840,0.0330
329.237,0.0334
329.635,0.0334
330.032,0.0331
330.429,0.0331
330.826,0.0332
331.223,0.0331
331.621,0.0330
332.018,0.0338
332.415,0.0342
332.812,0.0340
333.210,0.0343
333.607,0.0341
334.005,0.0335
334.402,0.0342
334.800,0.0339
335.197,0.0338
335.595,0.0335
335.993,0.0343
336.390,0.0345
336.788,0.0354
337.186,0.0353
337.583,0.0362
337.981,0.0360
338.379,0.0363
338.777,0.0358
339.175,0.0362
339.573,0.0369
339.971,0.0374
340.369,0.0383
340.767,0.0377
341.165,0.0382
341.563,0.0385
341.961,0.0389
342.359,0.0394
342.757,0.0395
343.156,0.0396
343.554,0.0400
343.952,0.0394
344.350,0.0398
344.749,0.0404
345.147,0.0396
345.546,0.0403
345.944,0.0395
346.343,0.0396
346.741,0.0398
347.140,0.0403
347.538,0.0407
347.937,0.0409
348.336,0.0403
348.734,0.0404
349.133,0.0410
349.532,0.0411
349.931,0.0416
350.329,0.0417
350.728,0.0418
351.127,0.0412
351.526,0.0406
351.925,0.0406
352.324,0.0397
352.723,0.0402
353.122,0.0398
353.521,0.0403
353.920,0.0396
354.319,0.0393
354.719,0.0399
355.118,0.0402
355.517,0.0399
355.916,0.0397
356.316,0.0387
356.715,0.0388
357.114,0.0389
357.514,0.0387
357.913,0.0384
358.313,0.0382
358.712,0.0375
359.112,0.0376
359.511,0.0372
359.911,0.0372
360.310,0.0367
360.710,0.0364
361.110,0.0358
361.510,0.0360
361.909,0.0359
362.309,0.0351
362.709,0.0348
363.109,0.0345
363.509,0.0348
363.909,0.0347
364.309,0.0342
364.708,0.0344
365.108,0.0337
365.509,0.0328
365.909,0.0334
366.309,0.0332
366.709,0.0332
367.109,0.0336
367.509,0.0327
367.909,0.0330
368.310,0.0327
368.710,0.0323
369.110,0.0319
369.511,0.0317
369.911,0.0316
370.312,0.0314
370.712,0.0311
371.113,0.0315
371.513,0.0316
371.914,0.0320
372.314,0.0311
372.715,0.0312
373.115,0.0310
373.516,0.0316
373.917,0.0318
374.318,0.0321
374.718,0.0319
375.119,0.0323
375.520,0.0326
375.921,0.0324
376.322,0.0329
376.723,0.0328
377.124,0.0333
377.525,0.0342
377.926,0.0345
378.327,0.0355
378.728,0.0353
379.129,0.0362
379.530,0.0365
379.931,0.0367
380.332,0.0363
380.734,0.0370
381.135,0.0371
381.536,0.0374
381.938,0.0376
382.339,0.0386
382.740,0.0385
383.142,0.0385
383.543,0.0383
383.945,0.0391
384.346,0.0392
384.748,0.0400
385.149,0.0394
385.551,0.0399
385.953,0.0406
386.354,0.0410
386.756,0.0417
387.158,0.0423
387.560,0.0426
387.961,0.0430
388.363,0.0436
388.765,0.0442
389.167,0.0441
389.569,0.0438
389.971,0.0438
390.373,0.0443
390.775,0.0440
391.177,0.0457
391.579,0.0462
391.981,0.0470
392.383,0.0481
392.785,0.0486
393.187,0.0485
393.590,0.0485
393.992,0.0488
394.394,0.0487
394.796,0.0481
395.199,0.0481
395.601,0.0477
396.004,0.0485
396.406,0.0482
396.808,0.0495
397.211,0.0503
397.613,0.0508
398.016,0.0522
398.419,0.0534
398.821,0.0526
399.224,0.0515
399.627,0.0514
400.029,0.0520
400.432,0.0514
400.835,0.0510
