Data Generated by    ,Optosky
Save time:,2022/4/4 17:32:50
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0074
207.113,0.0074
207.498,0.0074
207.884,0.0074
208.269,0.0074
208.655,0.0074
209.040,0.0074
209.426,0.0074
209.812,0.0074
210.197,0.0079
210.583,0.0083
210.969,0.0086
211.355,0.0089
211.741,0.0088
212.127,0.0084
212.513,0.0090
212.899,0.0089
213.285,0.0083
213.671,0.0078
214.057,0.0083
214.443,0.0082
214.829,0.0083
215.215,0.0081
215.602,0.0081
215.988,0.0088
216.374,0.0091
216.761,0.0093
217.147,0.0098
217.534,0.0100
217.920,0.0090
218.307,0.0094
218.694,0.0096
219.080,0.0094
219.467,0.0081
219.854,0.0089
220.240,0.0094
220.627,0.0097
221.014,0.0096
221.401,0.0101
221.788,0.0109
222.175,0.0116
222.562,0.0122
222.949,0.0125
223.336,0.0123
223.723,0.0131
224.110,0.0129
224.497,0.0131
224.885,0.0130
225.272,0.0137
225.659,0.0147
226.047,0.0139
226.434,0.0144
226.822,0.0147
227.209,0.0155
227.597,0.0154
227.984,0.0158
228.372,0.0168
228.759,0.0169
229.147,0.0181
229.535,0.0194
229.923,0.0209
230.310,0.0208
230.698,0.0218
231.086,0.0211
231.474,0.0221
231.862,0.0233
232.250,0.0235
232.638,0.0235
233.026,0.0240
233.414,0.0249
233.802,0.0258
234.191,0.0259
234.579,0.0268
234.967,0.0281
235.355,0.0280
235.744,0.0282
236.132,0.0285
236.521,0.0287
236.909,0.0299
237.298,0.0302
237.686,0.0298
238.075,0.0294
238.463,0.0304
238.852,0.0299
239.241,0.0307
239.629,0.0315
240.018,0.0322
240.407,0.0311
240.796,0.0321
241.185,0.0325
241.574,0.0329
241.963,0.0332
242.352,0.0334
242.741,0.0338
243.130,0.0339
243.519,0.0337
243.908,0.0338
244.297,0.0334
244.687,0.0338
245.076,0.0333
245.465,0.0327
245.855,0.0325
246.244,0.0332
246.634,0.0335
247.023,0.0327
247.413,0.0332
247.802,0.0336
248.192,0.0344
248.581,0.0348
248.971,0.0336
249.361,0.0341
249.751,0.0358
250.140,0.0365
250.530,0.0356
250.920,0.0347
251.310,0.0353
251.700,0.0360
252.090,0.0360
252.480,0.0356
252.870,0.0355
253.260,0.0356
253.650,0.0360
254.040,0.0366
254.431,0.0361
254.821,0.0362
255.211,0.0352
255.601,0.0362
255.992,0.0363
256.382,0.0359
256.773,0.0355
257.163,0.0359
257.554,0.0353
257.944,0.0340
258.335,0.0335
258.725,0.0325
259.116,0.0322
259.507,0.0324
259.898,0.0326
260.288,0.0333
260.679,0.0328
261.070,0.0329
261.461,0.0334
261.852,0.0330
262.243,0.0335
262.634,0.0327
263.025,0.0312
263.416,0.0318
263.807,0.0323
264.198,0.0318
264.589,0.0311
264.981,0.0304
265.372,0.0308
265.763,0.0298
266.155,0.0298
266.546,0.0289
266.937,0.0300
267.329,0.0295
267.720,0.0290
268.112,0.0288
268.504,0.0294
268.895,0.0294
269.287,0.0297
269.678,0.0296
270.070,0.0293
270.462,0.0293
270.854,0.0293
271.246,0.0286
271.637,0.0284
272.029,0.0292
272.421,0.0304
272.813,0.0311
273.205,0.0304
273.597,0.0307
273.989,0.0313
274.382,0.0314
274.774,0.0313
275.166,0.0314
275.558,0.0319
275.950,0.0327
276.343,0.0328
276.735,0.0329
277.127,0.0318
277.520,0.0324
277.912,0.0320
278.305,0.0323
278.697,0.0313
279.090,0.0322
279.483,0.0326
279.875,0.0328
280.268,0.0329
280.661,0.0326
281.053,0.0320
281.446,0.0323
281.839,0.0326
282.232,0.0335
282.625,0.0341
283.018,0.0340
283.411,0.0340
283.804,0.0338
284.197,0.0327
284.590,0.0335
284.983,0.0331
285.376,0.0343
285.769,0.0343
286.163,0.0340
286.556,0.0336
286.949,0.0333
287.342,0.0336
287.736,0.0337
288.129,0.0338
288.523,0.0334
288.916,0.0332
289.310,0.0329
289.703,0.0329
290.097,0.0332
290.490,0.0334
290.884,0.0331
291.278,0.0322
291.672,0.0330
292.065,0.0329
292.459,0.0328
292.853,0.0328
293.247,0.0335
293.641,0.0332
294.035,0.0341
294.429,0.0336
294.823,0.0342
295.217,0.0334
295.611,0.0335
296.005,0.0334
296.399,0.0336
296.793,0.0332
297.188,0.0338
297.582,0.0337
297.976,0.0335
298.371,0.0338
298.765,0.0338
299.159,0.0347
299.554,0.0351
299.948,0.0360
300.343,0.0358
300.737,0.0364
301.132,0.0371
301.527,0.0371
301.921,0.0374
302.316,0.0378
302.711,0.0383
303.105,0.0383
303.500,0.0392
303.895,0.0391
304.290,0.0394
304.685,0.0397
305.080,0.0397
305.475,0.0400
305.870,0.0406
306.265,0.0403
306.660,0.0402
307.055,0.0404
307.450,0.0408
307.845,0.0415
308.241,0.0420
308.636,0.0410
309.031,0.0406
309.427,0.0410
309.822,0.0417
310.217,0.0413
310.613,0.0414
311.008,0.0411
311.404,0.0416
311.799,0.0417
312.195,0.0424
312.591,0.0422
312.986,0.0422
313.382,0.0421
313.778,0.0420
314.173,0.0412
314.569,0.0414
314.965,0.0418
315.361,0.0415
315.757,0.0415
316.153,0.0410
316.549,0.0406
316.945,0.0413
317.341,0.0411
317.737,0.0412
318.133,0.0404
318.529,0.0404
318.925,0.0396
319.321,0.0406
319.718,0.0404
320.114,0.0402
320.510,0.0396
320.906,0.0396
321.303,0.0392
321.699,0.0393
322.096,0.0391
322.492,0.0390
322.889,0.0385
323.285,0.0383
323.682,0.0378
324.078,0.0377
324.475,0.0377
324.872,0.0362
325.268,0.0351
325.665,0.0355
326.062,0.0359
326.459,0.0358
326.856,0.0349
327.253,0.0347
327.649,0.0348
328.046,0.0350
328.443,0.0344
328.840,0.0338
329.237,0.0340
329.635,0.0342
330.032,0.0342
330.429,0.0338
330.826,0.0338
331.223,0.0342
331.621,0.0342
332.018,0.0348
332.415,0.0349
332.812,0.0346
333.210,0.0348
333.607,0.0350
334.005,0.0344
334.402,0.0351
334.800,0.0345
335.197,0.0347
335.595,0.0348
335.993,0.0354
336.390,0.0356
336.788,0.0365
337.186,0.0359
337.583,0.0368
337.981,0.0368
338.379,0.0370
338.777,0.0364
339.175,0.0367
339.573,0.0371
339.971,0.0376
340.369,0.0384
340.767,0.0387
341.165,0.0393
341.563,0.0392
341.961,0.0392
342.359,0.0398
342.757,0.0401
343.156,0.0399
343.554,0.0404
343.952,0.0400
344.350,0.0398
344.749,0.0405
345.147,0.0404
345.546,0.0405
345.944,0.0399
346.343,0.0400
346.741,0.0407
347.140,0.0415
347.538,0.0415
347.937,0.0415
348.336,0.0409
348.734,0.0415
349.133,0.0421
349.532,0.0417
349.931,0.0420
350.329,0.0423
350.728,0.0421
351.127,0.0420
351.526,0.0414
351.925,0.0413
352.324,0.0407
352.723,0.0410
353.122,0.0406
353.521,0.0408
353.920,0.0403
354.319,0.0402
354.719,0.0404
355.118,0.0408
355.517,0.0408
355.916,0.0408
356.316,0.0395
356.715,0.0395
357.114,0.0391
357.514,0.0396
357.913,0.0394
358.313,0.0388
358.712,0.0385
359.112,0.0386
359.511,0.0379
359.911,0.0377
360.310,0.0372
360.710,0.0369
361.110,0.0368
361.510,0.0363
361.909,0.0371
362.309,0.0362
362.709,0.0354
363.109,0.0346
363.509,0.0344
363.909,0.0352
364.309,0.0353
364.708,0.0350
365.108,0.0344
365.509,0.0340
365.909,0.0342
366.309,0.0338
366.709,0.0336
367.109,0.0336
367.509,0.0336
367.909,0.0342
368.310,0.0333
368.710,0.0331
369.110,0.0325
369.511,0.0326
369.911,0.0325
370.312,0.0318
370.712,0.0314
371.113,0.0315
371.513,0.0319
371.914,0.0319
372.314,0.0309
372.715,0.0311
373.115,0.0310
373.516,0.0319
373.917,0.0317
374.318,0.0324
374.718,0.0323
375.119,0.0331
375.520,0.0329
375.921,0.0336
376.322,0.0336
376.723,0.0338
377.124,0.0335
377.525,0.0343
377.926,0.0351
378.327,0.0361
378.728,0.0361
379.129,0.0365
379.530,0.0368
379.931,0.0369
380.332,0.0364
380.734,0.0374
381.135,0.0379
381.536,0.0381
381.938,0.0383
382.339,0.0395
382.740,0.0391
383.142,0.0385
383.543,0.0389
383.945,0.0397
384.346,0.0401
384.748,0.0400
385.149,0.0393
385.551,0.0399
385.953,0.0403
386.354,0.0411
386.756,0.0420
387.158,0.0423
387.560,0.0428
387.961,0.0439
388.363,0.0444
388.765,0.0452
389.167,0.0446
389.569,0.0442
389.971,0.0449
390.373,0.0451
390.775,0.0451
391.177,0.0457
391.579,0.0464
391.981,0.0469
392.383,0.0476
392.785,0.0492
393.187,0.0488
393.590,0.0490
393.992,0.0495
394.394,0.0491
394.796,0.0486
395.199,0.0481
395.601,0.0480
396.004,0.0490
396.406,0.0486
396.808,0.0503
397.211,0.0517
397.613,0.0521
398.016,0.0526
398.419,0.0533
398.821,0.0535
399.224,0.0525
399.627,0.0523
400.029,0.0529
400.432,0.0519
400.835,0.0515
401.238,0.0517
401.640,0.0513
402.043,0.0514
402.446,0.0519
402.849,0.0517
403.252,0.0519
403.655,0.0522
404.058,0.0521
404.461,0.0523
404.864,0.0523
405.267,0.0531
405.670,0.0536
406.073,0.0527
406.477,0.0515
406.880,0.0512
407.283,0.0507
407.686,0.0502
408.090,0.0505
408.493,0.0503
408.896,0.0500
409.300,0.0501
409.703,0.0500
410.106,0.0498
410.510,0.0491
410.913,0.0486
411.317,0.0492
411.720,0.0496
412.124,0.0502
412.528,0.0505
412.931,0.0505
413.335,0.0485
413.739,0.0459
414.142,0.0446
414.546,0.0440
414.950,0.0441
415.354,0.0443
415.758,0.0435
416.162,0.0433
416.565,0.0428
416.969,0.0426
417.373,0.0426
417.777,0.0425
418.181,0.0429
418.585,0.0426
418.990,0.0424
419.394,0.0426
419.798,0.0438
420.202,0.0458
420.606,0.0469
421.010,0.0484
421.415,0.0500
421.819,0.0512
422.223,0.0517
422.628,0.0520
423.032,0.0522
423.436,0.0523
423.841,0.0510
424.245,0.0509
424.650,0.0502
425.054,0.0498
425.459,0.0481
425.863,0.0473
426.268,0.0466
426.673,0.0472
427.077,0.0471
427.482,0.0462
427.887,0.0464
428.291,0.0460
428.696,0.0458
429.101,0.0461
429.506,0.0466
429.911,0.0471
430.315,0.0469
430.720,0.0467
431.125,0.0453
431.530,0.0435
431.935,0.0423
432.340,0.0429
432.745,0.0434
433.150,0.0449
433.556,0.0461
433.961,0.0464
434.366,0.0457
434.771,0.0457
435.176,0.0452
435.581,0.0448
435.987,0.0447
436.392,0.0445
436.797,0.0443
437.203,0.0448
437.608,0.0446
438.014,0.0451
438.419,0.0457
438.824,0.0457
439.230,0.0465
439.635,0.0465
440.041,0.0476
440.447,0.0484
440.852,0.0491
441.258,0.0505
441.663,0.0512
442.069,0.0513
442.475,0.0514
442.881,0.0519
443.286,0.0524
443.692,0.0532
444.098,0.0538
444.504,0.0533
444.910,0.0528
445.316,0.0533
445.722,0.0536
446.128,0.0542
446.534,0.0544
446.940,0.0546
447.346,0.0537
