Data Generated by    ,Optosky
Save time:,2022/4/4 17:28:37
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0054
207.113,0.0054
207.498,0.0054
207.884,0.0054
208.269,0.0054
208.655,0.0054
209.040,0.0054
209.426,0.0054
209.812,0.0054
210.197,0.0062
210.583,0.0073
210.969,0.0071
211.355,0.0074
211.741,0.0075
212.127,0.0067
212.513,0.0080
212.899,0.0082
213.285,0.0064
213.671,0.0067
214.057,0.0066
214.443,0.0073
214.829,0.0074
215.215,0.0071
215.602,0.0069
215.988,0.0079
216.374,0.0079
216.761,0.0081
217.147,0.0086
217.534,0.0080
217.920,0.0077
218.307,0.0080
218.694,0.0078
219.080,0.0083
219.467,0.0068
219.854,0.0067
220.240,0.0074
220.627,0.0085
221.014,0.0086
221.401,0.0092
221.788,0.0102
222.175,0.0111
222.562,0.0115
222.949,0.0113
223.336,0.0113
223.723,0.0115
224.110,0.0118
224.497,0.0114
224.885,0.0110
225.272,0.0116
225.659,0.0129
226.047,0.0120
226.434,0.0129
226.822,0.0135
227.209,0.0145
227.597,0.0147
227.984,0.0159
228.372,0.0158
228.759,0.0165
229.147,0.0170
229.535,0.0180
229.923,0.0191
230.310,0.0191
230.698,0.0185
231.086,0.0185
231.474,0.0192
231.862,0.0206
232.250,0.0209
232.638,0.0215
233.026,0.0225
233.414,0.0238
233.802,0.0251
234.191,0.0256
234.579,0.0266
234.967,0.0273
235.355,0.0270
235.744,0.0276
236.132,0.0276
236.521,0.0276
236.909,0.0281
237.298,0.0278
237.686,0.0281
238.075,0.0279
238.463,0.0290
238.852,0.0281
239.241,0.0288
239.629,0.0304
240.018,0.0304
240.407,0.0305
240.796,0.0321
241.185,0.0318
241.574,0.0328
241.963,0.0322
242.352,0.0327
242.741,0.0323
243.130,0.0316
243.519,0.0319
243.908,0.0321
244.297,0.0317
244.687,0.0317
245.076,0.0316
245.465,0.0315
245.855,0.0314
246.244,0.0319
246.634,0.0327
247.023,0.0320
247.413,0.0333
247.802,0.0331
248.192,0.0339
248.581,0.0340
248.971,0.0329
249.361,0.0331
249.751,0.0344
250.140,0.0349
250.530,0.0342
250.920,0.0337
251.310,0.0340
251.700,0.0343
252.090,0.0343
252.480,0.0338
252.870,0.0345
253.260,0.0347
253.650,0.0351
254.040,0.0360
254.431,0.0352
254.821,0.0353
255.211,0.0341
255.601,0.0344
255.992,0.0342
256.382,0.0338
256.773,0.0341
257.163,0.0347
257.554,0.0353
257.944,0.0335
258.335,0.0323
258.725,0.0318
259.116,0.0318
259.507,0.0314
259.898,0.0315
260.288,0.0322
260.679,0.0313
261.070,0.0313
261.461,0.0319
261.852,0.0320
262.243,0.0316
262.634,0.0308
263.025,0.0291
263.416,0.0296
263.807,0.0301
264.198,0.0305
264.589,0.0299
264.981,0.0289
265.372,0.0298
265.763,0.0292
266.155,0.0287
266.546,0.0281
266.937,0.0294
267.329,0.0291
267.720,0.0281
268.112,0.0276
268.504,0.0283
268.895,0.0284
269.287,0.0282
269.678,0.0280
270.070,0.0273
270.462,0.0275
270.854,0.0281
271.246,0.0274
271.637,0.0278
272.029,0.0285
272.421,0.0295
272.813,0.0302
273.205,0.0299
273.597,0.0297
273.989,0.0303
274.382,0.0302
274.774,0.0298
275.166,0.0302
275.558,0.0301
275.950,0.0306
276.343,0.0311
276.735,0.0313
277.127,0.0309
277.520,0.0315
277.912,0.0315
278.305,0.0313
278.697,0.0311
279.090,0.0314
279.483,0.0319
279.875,0.0320
280.268,0.0322
280.661,0.0329
281.053,0.0316
281.446,0.0316
281.839,0.0323
282.232,0.0326
282.625,0.0326
283.018,0.0332
283.411,0.0329
283.804,0.0332
284.197,0.0330
284.590,0.0330
284.983,0.0326
285.376,0.0331
285.769,0.0339
286.163,0.0334
286.556,0.0332
286.949,0.0331
287.342,0.0333
287.736,0.0332
288.129,0.0333
288.523,0.0333
288.916,0.0324
289.310,0.0322
289.703,0.0319
290.097,0.0322
290.490,0.0319
290.884,0.0320
291.278,0.0316
291.672,0.0323
292.065,0.0324
292.459,0.0327
292.853,0.0321
293.247,0.0321
293.641,0.0328
294.035,0.0331
294.429,0.0324
294.823,0.0328
295.217,0.0322
295.611,0.0320
296.005,0.0326
296.399,0.0329
296.793,0.0325
297.188,0.0328
297.582,0.0329
297.976,0.0325
298.371,0.0332
298.765,0.0341
299.159,0.0342
299.554,0.0345
299.948,0.0348
300.343,0.0348
300.737,0.0351
301.132,0.0360
301.527,0.0363
301.921,0.0360
302.316,0.0366
302.711,0.0370
303.105,0.0376
303.500,0.0382
303.895,0.0389
304.290,0.0391
304.685,0.0387
305.080,0.0382
305.475,0.0388
305.870,0.0396
306.265,0.0385
306.660,0.0398
307.055,0.0404
307.450,0.0410
307.845,0.0413
308.241,0.0415
308.636,0.0403
309.031,0.0400
309.427,0.0399
309.822,0.0403
310.217,0.0401
310.613,0.0403
311.008,0.0400
311.404,0.0404
311.799,0.0407
312.195,0.0417
312.591,0.0414
312.986,0.0410
313.382,0.0405
313.778,0.0410
314.173,0.0401
