Data Generated by    ,Optosky
Save time:,2022/4/4 17:30:57
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0066
207.113,0.0066
207.498,0.0066
207.884,0.0066
208.269,0.0066
208.655,0.0066
209.040,0.0066
209.426,0.0066
209.812,0.0066
210.197,0.0074
210.583,0.0083
210.969,0.0083
211.355,0.0086
211.741,0.0082
212.127,0.0086
212.513,0.0088
212.899,0.0085
213.285,0.0078
213.671,0.0075
214.057,0.0082
214.443,0.0081
214.829,0.0081
215.215,0.0084
215.602,0.0082
215.988,0.0082
216.374,0.0088
216.761,0.0089
217.147,0.0094
217.534,0.0092
217.920,0.0082
218.307,0.0083
218.694,0.0088
219.080,0.0090
219.467,0.0078
219.854,0.0080
220.240,0.0094
220.627,0.0103
221.014,0.0097
221.401,0.0100
221.788,0.0103
222.175,0.0113
222.562,0.0119
222.949,0.0119
223.336,0.0119
223.723,0.0126
224.110,0.0125
224.497,0.0121
224.885,0.0127
225.272,0.0133
225.659,0.0141
226.047,0.0135
226.434,0.0141
226.822,0.0146
227.209,0.0157
227.597,0.0151
227.984,0.0169
228.372,0.0170
228.759,0.0173
229.147,0.0180
229.535,0.0193
229.923,0.0202
230.310,0.0201
230.698,0.0204
231.086,0.0201
231.474,0.0211
231.862,0.0223
232.250,0.0228
232.638,0.0234
233.026,0.0237
233.414,0.0253
233.802,0.0256
234.191,0.0263
234.579,0.0277
234.967,0.0284
235.355,0.0282
235.744,0.0282
236.132,0.0280
236.521,0.0283
236.909,0.0290
237.298,0.0296
237.686,0.0299
238.075,0.0295
238.463,0.0300
238.852,0.0290
239.241,0.0301
239.629,0.0315
240.018,0.0322
240.407,0.0317
240.796,0.0326
241.185,0.0328
241.574,0.0333
241.963,0.0330
242.352,0.0333
242.741,0.0335
243.130,0.0330
243.519,0.0332
243.908,0.0333
244.297,0.0333
244.687,0.0331
245.076,0.0322
245.465,0.0320
245.855,0.0324
246.244,0.0326
246.634,0.0326
247.023,0.0329
247.413,0.0337
247.802,0.0335
248.192,0.0340
248.581,0.0347
248.971,0.0335
249.361,0.0335
249.751,0.0348
250.140,0.0354
250.530,0.0347
250.920,0.0340
251.310,0.0350
251.700,0.0350
252.090,0.0348
252.480,0.0351
252.870,0.0350
253.260,0.0356
253.650,0.0362
254.040,0.0362
254.431,0.0362
254.821,0.0362
255.211,0.0354
255.601,0.0352
255.992,0.0353
256.382,0.0353
256.773,0.0353
257.163,0.0358
257.554,0.0357
257.944,0.0347
258.335,0.0332
258.725,0.0327
259.116,0.0330
259.507,0.0330
259.898,0.0334
260.288,0.0336
260.679,0.0332
261.070,0.0332
261.461,0.0335
261.852,0.0328
262.243,0.0327
262.634,0.0321
263.025,0.0308
263.416,0.0311
263.807,0.0310
264.198,0.0310
264.589,0.0306
264.981,0.0297
265.372,0.0313
265.763,0.0312
266.155,0.0301
266.546,0.0291
266.937,0.0302
267.329,0.0294
267.720,0.0290
