Data Generated by    ,Optosky
Save time:,2022/4/5 13:05:53
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0123
207.113,0.0123
207.498,0.0123
207.884,0.0123
208.269,0.0123
208.655,0.0123
209.040,0.0123
209.426,0.0123
209.812,0.0123
210.197,0.0124
210.583,0.0120
210.969,0.0121
211.355,0.0128
211.741,0.0130
212.127,0.0132
212.513,0.0129
212.899,0.0131
213.285,0.0122
213.671,0.0128
214.057,0.0133
214.443,0.0125
214.829,0.0129
215.215,0.0127
215.602,0.0127
215.988,0.0127
216.374,0.0124
216.761,0.0133
217.147,0.0127
217.534,0.0122
217.920,0.0125
218.307,0.0124
218.694,0.0124
219.080,0.0124
219.467,0.0128
219.854,0.0145
220.240,0.0140
220.627,0.0135
221.014,0.0132
221.401,0.0142
221.788,0.0148
222.175,0.0146
222.562,0.0149
222.949,0.0153
223.336,0.0151
223.723,0.0156
224.110,0.0158
224.497,0.0165
224.885,0.0168
225.272,0.0171
225.659,0.0169
226.047,0.0170
226.434,0.0170
226.822,0.0178
227.209,0.0186
227.597,0.0191
227.984,0.0198
228.372,0.0201
228.759,0.0206
229.147,0.0206
229.535,0.0211
229.923,0.0218
230.310,0.0220
230.698,0.0225
231.086,0.0235
231.474,0.0245
231.862,0.0257
232.250,0.0254
232.638,0.0257
233.026,0.0273
233.414,0.0268
233.802,0.0274
234.191,0.0280
234.579,0.0290
234.967,0.0296
235.355,0.0297
235.744,0.0294
236.132,0.0310
236.521,0.0309
236.909,0.0313
237.298,0.0316
237.686,0.0322
238.075,0.0327
238.463,0.0336
238.852,0.0343
239.241,0.0342
239.629,0.0334
240.018,0.0341
240.407,0.0354
240.796,0.0364
241.185,0.0368
241.574,0.0373
241.963,0.0372
242.352,0.0368
242.741,0.0366
243.130,0.0366
243.519,0.0371
243.908,0.0375
244.297,0.0365
244.687,0.0366
245.076,0.0370
245.465,0.0364
245.855,0.0364
246.244,0.0362
246.634,0.0376
247.023,0.0379
247.413,0.0371
247.802,0.0374
248.192,0.0373
248.581,0.0371
248.971,0.0377
249.361,0.0376
249.751,0.0392
250.140,0.0397
250.530,0.0396
250.920,0.0394
251.310,0.0393
251.700,0.0398
252.090,0.0390
252.480,0.0393
252.870,0.0399
253.260,0.0396
253.650,0.0380
254.040,0.0386
254.431,0.0394
254.821,0.0390
255.211,0.0391
255.601,0.0384
255.992,0.0385
256.382,0.0386
256.773,0.0397
257.163,0.0390
257.554,0.0391
257.944,0.0392
258.335,0.0378
258.725,0.0379
259.116,0.0378
259.507,0.0378
259.898,0.0375
260.288,0.0370
260.679,0.0369
261.070,0.0368
261.461,0.0367
261.852,0.0367
262.243,0.0372
262.634,0.0367
263.025,0.0365
263.416,0.0362
263.807,0.0354
264.198,0.0356
264.589,0.0349
264.981,0.0351
265.372,0.0342
265.763,0.0341
266.155,0.0342
266.546,0.0339
266.937,0.0340
267.329,0.0328
267.720,0.0329
268.112,0.0335
268.504,0.0338
268.895,0.0334
269.287,0.0324
269.678,0.0329
270.070,0.0329
270.462,0.0334
270.854,0.0339
271.246,0.0353
271.637,0.0347
272.029,0.0347
272.421,0.0352
272.813,0.0345
273.205,0.0347
273.597,0.0348
273.989,0.0361
274.382,0.0358
274.774,0.0363
275.166,0.0359
275.558,0.0351
275.950,0.0352
276.343,0.0358
276.735,0.0354
277.127,0.0351
277.520,0.0359
277.912,0.0356
278.305,0.0360
278.697,0.0366
279.090,0.0366
279.483,0.0356
279.875,0.0366
280.268,0.0367
280.661,0.0365
281.053,0.0366
281.446,0.0358
281.839,0.0361
282.232,0.0354
282.625,0.0365
283.018,0.0357
283.411,0.0363
283.804,0.0365
284.197,0.0366
284.590,0.0370
284.983,0.0373
285.376,0.0379
285.769,0.0373
286.163,0.0370
286.556,0.0374
286.949,0.0376
287.342,0.0368
287.736,0.0368
288.129,0.0371
288.523,0.0366
288.916,0.0360
289.310,0.0363
289.703,0.0365
290.097,0.0366
290.490,0.0369
290.884,0.0361
291.278,0.0365
291.672,0.0364
292.065,0.0368
292.459,0.0368
292.853,0.0361
293.247,0.0364
293.641,0.0374
294.035,0.0365
294.429,0.0362
294.823,0.0360
295.217,0.0368
295.611,0.0372
296.005,0.0368
296.399,0.0372
296.793,0.0374
297.188,0.0379
297.582,0.0370
297.976,0.0379
298.371,0.0375
298.765,0.0386
299.159,0.0385
299.554,0.0382
299.948,0.0384
300.343,0.0392
300.737,0.0397
301.132,0.0392
301.527,0.0400
301.921,0.0407
302.316,0.0407
302.711,0.0404
303.105,0.0409
303.500,0.0425
303.895,0.0421
304.290,0.0423
304.685,0.0424
305.080,0.0427
305.475,0.0427
305.870,0.0421
306.265,0.0418
306.660,0.0417
307.055,0.0423
307.450,0.0433
307.845,0.0436
308.241,0.0430
308.636,0.0431
309.031,0.0437
309.427,0.0440
309.822,0.0433
310.217,0.0429
310.613,0.0435
311.008,0.0436
311.404,0.0439
311.799,0.0440
312.195,0.0436
312.591,0.0436
312.986,0.0438
313.382,0.0431
313.778,0.0438
314.173,0.0437
314.569,0.0439
314.965,0.0437
315.361,0.0444
315.757,0.0439
316.153,0.0432
316.549,0.0417
316.945,0.0419
317.341,0.0427
317.737,0.0429
318.133,0.0419
318.529,0.0410
318.925,0.0407
319.321,0.0407
319.718,0.0411
320.114,0.0408
320.510,0.0409
320.906,0.0410
321.303,0.0401
321.699,0.0390
322.096,0.0390
322.492,0.0391
322.889,0.0387
323.285,0.0382
323.682,0.0382
324.078,0.0380
324.475,0.0383
324.872,0.0378
325.268,0.0376
325.665,0.0373
326.062,0.0369
326.459,0.0368
326.856,0.0356
327.253,0.0354
327.649,0.0357
328.046,0.0362
328.443,0.0358
328.840,0.0361
329.237,0.0356
329.635,0.0360
330.032,0.0357
330.429,0.0359
330.826,0.0357
331.223,0.0356
331.621,0.0346
332.018,0.0350
332.415,0.0345
332.812,0.0350
333.210,0.0348
333.607,0.0351
334.005,0.0360
334.402,0.0364
334.800,0.0360
335.197,0.0359
335.595,0.0359
335.993,0.0365
336.390,0.0363
336.788,0.0362
337.186,0.0364
337.583,0.0367
337.981,0.0375
338.379,0.0383
338.777,0.0377
339.175,0.0388
339.573,0.0378
339.971,0.0377
340.369,0.0383
340.767,0.0387
341.165,0.0394
341.563,0.0387
341.961,0.0389
342.359,0.0388
342.757,0.0389
343.156,0.0396
343.554,0.0399
343.952,0.0396
344.350,0.0396
344.749,0.0403
345.147,0.0411
345.546,0.0404
345.944,0.0404
346.343,0.0411
346.741,0.0413
347.140,0.0406
347.538,0.0404
347.937,0.0406
348.336,0.0408
348.734,0.0409
349.133,0.0409
349.532,0.0406
349.931,0.0405
350.329,0.0409
