concentration,206.727,207.113,207.498,207.884,208.269,208.655,209.04,209.426,209.812,210.197,210.583,210.969,211.355,211.741,212.127,212.513,212.899,213.285,213.671,214.057,214.443,214.829,215.215,215.602,215.988,216.374,216.761,217.147,217.534,217.92,218.307,218.694,219.08,219.467,219.854,220.24,220.627,221.014,221.401,221.788,222.175,222.562,222.949,223.336,223.723,224.11,224.497,224.885,225.272,225.659,226.047,226.434,226.822,227.209,227.597,227.984,228.372,228.759,229.147,229.535,229.923,230.31,230.698,231.086,231.474,231.862,232.25,232.638,233.026,233.414,233.802,234.191,234.579,234.967,235.355,235.744,236.132,236.521,236.909,237.298,237.686,238.075,238.463,238.852,239.241,239.629,240.018,240.407,240.796,241.185,241.574,241.963,242.352,242.741,243.13,243.519,243.908,244.297,244.687,245.076,245.465,245.855,246.244,246.634,247.023,247.413,247.802,248.192,248.581,248.971,249.361,249.751,250.14,250.53,250.92,251.31,251.7,252.09,252.48,252.87,253.26,253.65,254.04,254.431,254.821,255.211,255.601,255.992,256.382,256.773,257.163,257.554,257.944,258.335,258.725,259.116,259.507,259.898,260.288,260.679,261.07,261.461,261.852,262.243,262.634,263.025,263.416,263.807,264.198,264.589,264.981,265.372,265.763,266.155,266.546,266.937,267.329,267.72,268.112,268.504,268.895,269.287,269.678,270.07,270.462,270.854,271.246,271.637,272.029,272.421,272.813,273.205,273.597,273.989,274.382,274.774,275.166,275.558,275.95,276.343,276.735,277.127,277.52,277.912,278.305,278.697,279.09,279.483,279.875,280.268,280.661,281.053,281.446,281.839,282.232,282.625,283.018,283.411,283.804,284.197,284.59,284.983,285.376,285.769,286.163,286.556,286.949,287.342,287.736,288.129,288.523,288.916,289.31,289.703,290.097,290.49,290.884,291.278,291.672,292.065,292.459,292.853,293.247,293.641,294.035,294.429,294.823,295.217,295.611,296.005,296.399,296.793,297.188,297.582,297.976,298.371,298.765,299.159,299.554,299.948,300.343,300.737,301.132,301.527,301.921,302.316,302.711,303.105,303.5,303.895,304.29,304.685,305.08,305.475,305.87,306.265,306.66,307.055,307.45,307.845,308.241,308.636,309.031,309.427,309.822,310.217,310.613,311.008,311.404,311.799,312.195,312.591,312.986,313.382,313.778,314.173,314.569,314.965,315.361,315.757,316.153,316.549,316.945,317.341,317.737,318.133,318.529,318.925,319.321,319.718,320.114,320.51,320.906,321.303,321.699,322.096,322.492,322.889,323.285,323.682,324.078,324.475,324.872,325.268,325.665,326.062,326.459,326.856,327.253,327.649,328.046,328.443,328.84,329.237,329.635,330.032,330.429,330.826,331.223,331.621,332.018,332.415,332.812,333.21,333.607,334.005,334.402,334.8,335.197,335.595,335.993,336.39,336.788,337.186,337.583,337.981,338.379,338.777,339.175,339.573,339.971,340.369,340.767,341.165,341.563,341.961,342.359,342.757,343.156,343.554,343.952,344.35,344.749,345.147,345.546,345.944,346.343,346.741,347.14,347.538,347.937,348.336,348.734,349.133,349.532,349.931,350.329,350.728,351.127,351.526,351.925,352.324,352.723,353.122,353.521,353.92,354.319,354.719,355.118,355.517,355.916,356.316,356.715,357.114,357.514,357.913,358.313,358.712,359.112,359.511,359.911,360.31,360.71,361.11,361.51,361.909,362.309,362.709,363.109,363.509,363.909,364.309,364.708,365.108,365.509,365.909,366.309,366.709,367.109,367.509,367.909,368.31,368.71,369.11,369.511,369.911,370.312,370.712,371.113,371.513,371.914,372.314,372.715,373.115,373.516,373.917,374.318,374.718,375.119,375.52,375.921,376.322,376.723,377.124,377.525,377.926,378.327,378.728,379.129,379.53,379.931,380.332,380.734,381.135,381.536,381.938,382.339,382.74,383.142,383.543,383.945,384.346,384.748,385.149,385.551,385.953,386.354,386.756,387.158,387.56,387.961,388.363,388.765,389.167,389.569,389.971,390.373,390.775,391.177,391.579,391.981,392.383,392.785,393.187,393.59,393.992,394.394,394.796,395.199,395.601,396.004,396.406,396.808,397.211,397.613,398.016,398.419,398.821,399.224,399.627,400.029,400.432,400.835,401.238,401.64,402.043,402.446,402.849,403.252,403.655,404.058,404.461,404.864,405.267,405.67,406.073,406.477,406.88,407.283,407.686,408.09,408.493,408.896,409.3,409.703,410.106,410.51,410.913,411.317,411.72,412.124,412.528,412.931,413.335,413.739,414.142,414.546,414.95,415.354,415.758,416.162,416.565,416.969,417.373,417.777,418.181,418.585,418.99,419.394,419.798,420.202,420.606,421.01,421.415,421.819,422.223,422.628,423.032,423.436,423.841,424.245,424.65,425.054,425.459,425.863,426.268,426.673,427.077,427.482,427.887,428.291,428.696,429.101,429.506,429.911,430.315,430.72,431.125,431.53,431.935,432.34,432.745,433.15,433.556,433.961,434.366,434.771,435.176,435.581,435.987,436.392,436.797,437.203,437.608,438.014,438.419,438.824,439.23,439.635,440.041,440.447,440.852,441.258,441.663,442.069,442.475,442.881,443.286,443.692,444.098,444.504,444.91,445.316,445.722,446.128,446.534,446.94,447.346,447.752,448.158,448.564,448.97,449.376,449.783,450.189,450.595,451.001,451.408,451.814,452.22,452.627,453.033,453.44,453.846,454.253,454.659,455.066,455.472,455.879,456.285,456.692,457.099,457.506,457.912,458.319,458.726,459.133,459.54,459.946,460.353,460.76,461.167,461.574,461.981,462.388,462.795,463.202,463.61,464.017,464.424,464.831,465.238,465.646,466.053,466.46,466.867,467.275,467.682,468.09,468.497,468.905,469.312,469.72,470.127,470.535,470.942,471.35,471.757,472.165,472.573,472.981,473.388,473.796,474.204,474.612,475.02,475.427,475.835,476.243,476.651,477.059,477.467,477.875,478.283,478.691,479.099,479.508,479.916,480.324,480.732,481.14,481.549,481.957,482.365,482.774,483.182,483.59,483.999,484.407,484.816,485.224,485.633,486.041,486.45,486.858,487.267,487.676,488.084,488.493,488.902,489.31,489.719,490.128,490.537,490.946,491.354,491.763,492.172,492.581,492.99,493.399,493.808,494.217,494.626,495.035,495.444,495.853,496.263,496.672,497.081,497.49,497.9,498.309,498.718,499.127,499.537,499.946,500.356,500.765,501.174,501.584,501.993,502.403,502.812,503.222,503.632,504.041,504.451,504.861,505.27,505.68,506.09,506.499,506.909,507.319,507.729,508.139,508.549,508.959,509.369,509.779,510.188,510.598,511.008,511.419,511.829,512.239,512.649,513.059,513.469,513.879,514.29,514.7,515.11,515.52,515.931,516.341,516.751,517.162,517.572,517.983,518.393,518.804,519.214,519.625,520.035,520.446,520.856,521.267,521.677,522.088,522.499,522.91,523.32,523.731,524.142,524.553,524.963,525.374,525.785,526.196,526.607,527.018,527.429,527.84,528.251,528.662,529.073,529.484,529.895,530.306,530.717,531.129,531.54,531.951,532.362,532.773,533.185,533.596,534.007,534.419,534.83,535.241,535.653,536.064,536.476,536.887,537.299,537.71,538.122,538.533,538.945,539.357,539.768,540.18,540.591,541.003,541.415,541.827,542.238,542.65,543.062,543.474,543.886,544.298,544.709,545.121,545.533,545.945,546.357,546.769,547.181,547.593,548.006,548.418,548.83,549.242,549.654,550.066,550.478,550.891,551.303,551.715,552.127,552.54,552.952,553.365,553.777,554.189,554.602,555.014,555.427,555.839,556.252,556.664,557.077,557.489,557.902,558.314,558.727,559.14,559.552,559.965,560.378,560.791,561.203,561.616,562.029,562.442,562.854,563.267,563.68,564.093,564.506,564.919,565.332,565.745,566.158,566.571,566.984,567.397,567.81,568.223,568.637,569.05,569.463,569.876,570.289,570.703,571.116,571.529,571.942,572.356,572.769,573.182,573.596,574.009,574.423,574.836,575.249,575.663,576.076,576.49,576.904,577.317,577.731,578.144,578.558,578.972,579.385,579.799,580.213,580.626,581.04,581.454,581.868,582.281,582.695,583.109,583.523,583.937,584.351,584.765,585.179,585.593,586.007,586.421,586.835,587.249,587.663,588.077,588.491,588.905,589.319,589.733,590.147,590.562,590.976,591.39,591.804,592.219,592.633,593.047,593.462,593.876,594.29,594.705,595.119,595.534,595.948,596.362,596.777,597.191,597.606,598.02,598.435,598.85,599.264,599.679,600.094,600.508,600.923,601.338,601.752,602.167,602.582,602.996,603.411,603.826,604.241,604.656,605.071,605.485,605.9,606.315,606.73,607.145,607.56,607.975,608.39,608.805,609.22,609.635,610.05,610.466,610.881,611.296,611.711,612.126,612.541,612.956,613.372,613.787,614.202,614.617,615.033,615.448,615.863,616.279,616.694,617.11,617.525,617.94,618.356,618.771,619.187,619.602,620.018,620.433,620.849,621.265,621.68,622.096,622.511,622.927,623.343,623.758,624.174,624.59,625.005,625.421,625.837,626.253,626.669,627.084,627.5,627.916,628.332,628.748,629.164,629.58,629.996,630.412,630.828,631.244,631.66,632.076,632.492,632.908,633.324,633.74,634.156,634.572,634.988,635.404,635.821,636.237,636.653,637.069,637.485,637.902,638.318,638.734,639.151,639.567,639.983,640.4,640.816,641.232,641.649,642.065,642.482,642.898,643.315,643.731,644.148,644.564,644.981,645.397,645.814,646.231,646.647,647.064,647.48,647.897,648.314,648.731,649.147,649.564,649.981,650.397,650.814,651.231,651.648,652.065,652.482,652.898,653.315,653.732,654.149,654.566,654.983,655.4,655.817,656.234,656.651,657.068,657.485,657.902,658.319,658.736,659.153,659.57,659.987,660.405,660.822,661.239,661.656,662.073,662.491,662.908,663.325,663.742,664.16,664.577,664.994,665.411,665.829,666.246,666.664,667.081,667.498,667.916,668.333,668.751,669.168,669.586,670.003,670.421,670.838,671.256,671.673,672.091,672.508,672.926,673.344,673.761,674.179,674.597,675.014,675.432,675.85,676.267,676.685,677.103,677.521,677.938,678.356,678.774,679.192,679.61,680.028,680.445,680.863,681.281,681.699,682.117,682.535,682.953,683.371,683.789,684.207,684.625,685.043,685.461,685.879,686.297,686.715,687.133,687.551,687.97,688.388,688.806,689.224,689.642,690.06,690.479,690.897,691.315,691.733,692.152,692.57,692.988,693.406,693.825,694.243,694.661,695.08,695.498,695.917,696.335,696.753,697.172,697.59,698.009,698.427,698.846,699.264,699.683,700.101,700.52,700.938,701.357,701.776,702.194,702.613,703.031,703.45,703.869,704.287,704.706,705.125,705.543,705.962,706.381,706.8,707.218,707.637,708.056,708.475,708.893,709.312,709.731,710.15,710.569,710.988,711.407,711.826,712.244,712.663,713.082,713.501,713.92,714.339,714.758,715.177,715.596,716.015,716.434,716.853,717.272,717.692,718.111,718.53,718.949,719.368,719.787,720.206,720.625,721.044,721.464,721.883,722.302,722.721,723.141,723.56,723.979,724.398,724.818,725.237,725.656,726.076,726.495,726.914,727.334,727.753,728.172,728.592,729.011,729.431,729.85,730.27,730.689,731.108,731.528,731.947,732.367,732.786,733.206,733.625,734.045,734.465,734.884,735.304,735.723,736.143,736.563,736.982,737.402,737.822,738.241,738.661,739.081,739.5,739.92,740.34,740.759,741.179,741.599,742.019,742.438,742.858,743.278,743.698,744.118,744.538,744.957,745.377,745.797,746.217,746.637,747.057,747.477,747.897,748.317,748.737,749.156,749.576,749.996,750.416,750.836,751.256,751.677,752.096,752.517,752.937,753.357,753.777,754.197,754.617,755.037,755.457,755.877,756.297,756.718,757.138,757.558,757.978,758.398,758.819,759.239,759.659,760.079,760.499,760.92,761.34,761.76,762.18,762.601,763.021,763.441,763.862,764.282,764.702,765.123,765.543,765.964,766.384,766.804,767.225,767.645,768.066,768.486,768.906,769.327,769.747,770.168,770.588,771.009,771.429,771.85,772.27,772.691,773.111,773.532,773.953,774.373,774.794,775.214,775.635,776.055,776.476,776.897,777.317,777.738,778.159,778.579,779.0,779.421,779.841,780.262,780.683,781.103,781.524,781.945,782.366,782.786,783.207,783.628,784.049,784.47,784.89,785.311,785.732,786.153,786.574,786.994,787.415,787.836,788.257,788.678,789.099,789.52,789.941,790.362,790.783,791.203,791.624,792.045,792.466,792.887,793.308,793.729,794.15,794.571,794.992,795.413,795.834,796.255,796.676,797.097,797.518,797.94,798.361,798.782,799.203,799.624,800.045,800.466,800.887,801.308,801.729,802.151,802.572,802.993,803.414,803.835,804.257,804.678,805.099,805.52,805.941,806.363,806.784,807.205,807.626,808.048,808.469,808.89,809.311,809.733,810.154,810.575,810.997,811.418,811.839,812.261,812.682,813.103,813.525,813.946,814.368,814.789,815.21,815.632,816.053,816.474,816.896,817.317,817.739,818.16,818.582,819.003,819.425,819.846,820.268,820.689,821.111,821.532,821.953,822.375,822.797,823.218,823.64,824.061,824.483,824.904,825.326,825.747,826.169,826.591,827.012,827.434,827.855,828.277,828.699,829.12,829.542,829.963,830.385,830.807,831.228,831.65,832.072,832.493,832.915,833.337,833.758,834.18,834.602,835.023,835.445,835.867,836.289,836.71,837.132,837.554,837.976,838.397,838.819,839.241,839.663,840.085,840.506,840.928,841.35,841.772,842.194,842.615,843.037,843.459,843.881,844.303,844.725,845.146,845.568,845.99,846.412,846.834,847.256,847.678,848.1,848.522,848.943,849.365,849.787,850.209,850.631,851.053,851.475,851.897,852.319,852.741,853.163,853.585,854.007,854.429,854.851,855.273,855.695,856.117,856.539,856.961,857.383,857.805,858.227,858.649,859.071,859.493,859.915,860.337,860.759,861.181,861.603,862.025,862.447,862.869,863.291,863.714,864.136,864.558,864.98,865.402,865.824,866.246,866.668,867.09,867.513,867.935,868.357,868.779,869.201,869.623,870.045,870.468,870.89,871.312,871.734,872.156,872.578,873.001,873.423,873.845,874.267,874.689,875.112,875.534,875.956,876.378,876.8,877.223,877.645,878.067,878.489,878.912,879.334,879.756,880.178,880.601,881.023,881.445,881.868,882.29,882.712,883.134,883.557,883.979,884.401,884.824,885.246,885.668,886.091,886.513,886.935,887.357,887.78,888.202,888.624,889.047,889.469,889.891,890.314,890.736,891.159,891.581,892.003,892.425,892.848,893.27,893.693,894.115,894.537,894.96,895.382,895.805,896.227,896.649,897.072,897.494,897.917,898.339,898.761,899.184,899.606,900.029,900.451,900.873,901.296,901.718,902.141,902.563,902.986,903.408,903.83,904.253,904.675,905.098,905.52,905.943,906.365,906.788,907.21,907.633,908.055,908.477,908.9,909.322,909.745,910.167,910.59,911.012,911.435,911.857,912.28,912.702,913.125,913.547,913.97,914.392,914.815,915.237,915.66,916.082,916.505,916.927,917.35,917.772,918.195,918.617,919.04,919.462,919.885,920.307,920.73,921.153,921.575,921.998,922.42,922.843,923.265,923.688,924.11,924.533,924.955,925.378,925.8,926.223,926.646,927.068,927.491,927.913,928.336,928.758,929.181,929.603,930.026,930.449,930.871,931.294,931.716,932.139,932.561,932.984,933.407,933.829,934.252,934.674,935.097,935.519,935.942,936.365,936.787,937.21,937.632,938.055,938.478,938.9,939.323,939.745,940.168,940.59,941.013,941.436,941.858,942.281,942.703,943.126,943.549,943.971,944.394,944.816,945.239,945.661,946.084,946.507,946.929,947.352,947.775,948.197,948.62,949.042,949.465,949.888,950.31,950.733,951.155,951.578,952.0,952.423,952.846,953.268,953.691,954.113,954.536,954.959,955.381,955.804,956.226,956.649,957.072,957.494,957.917,958.339,958.762,959.185,959.607,960.03,960.452,960.875,961.298,961.72,962.143,962.565,962.988,963.411,963.833,964.256,964.678,965.101,965.523,965.946,966.369,966.791,967.214,967.636,968.059,968.482,968.904,969.327,969.749,970.172,970.594,971.017,971.44,971.862,972.285,972.707,973.13,973.552,973.975,974.398,974.82,975.243,975.665,976.088,976.51,976.933,977.356,977.778,978.201,978.623,979.046,979.468,979.891,980.313,980.736,981.159,981.581,982.004,982.426,982.849,983.271,983.694,984.116,984.539,984.961,985.384,985.806,986.229,986.652,987.074,987.497,987.919,988.342,988.764,989.187,989.609,990.032,990.454,990.877,991.299,991.722,992.144,992.567,992.989,993.412,993.834,994.257,994.679,995.102,995.524,995.947,996.369,996.792,997.214,997.637,998.059,998.482,998.904,999.326,999.749,1000.171,1000.594,1001.016,1001.439,1001.861,1002.284,1002.706,1003.128,1003.551,1003.973,1004.396,1004.818,1005.241,1005.663,1006.086,1006.508,1006.93,1007.353,1007.775,1008.198,1008.62,1009.042,1009.465,1009.887,1010.31,1010.732,1011.154,1011.577,1011.999,1012.422,1012.844,1013.266,1013.689,1014.111,1014.533,1014.956,1015.378,1015.8,1016.223,1016.645,1017.067,1017.49,1017.912,1018.334,1018.757,1019.179,1019.601,1020.024,1020.446,1020.868,1021.291,1021.713,1022.135,1022.558,1022.98,1023.402,1023.824,1024.247,1024.669,1025.091,1025.514,1025.936,1026.358,1026.78,1027.203,1027.625,1028.047,1028.469,1028.892,1029.314,1029.736,1030.158,1030.581,1031.003,1031.425,1031.847,1032.269,1032.692,1033.114,1033.536,1033.958,1034.38,1034.803,1035.225,1035.647,1036.069,1036.491,1036.913,1037.335,1037.758,1038.18,1038.602,1039.024,1039.446,1039.868,1040.29,1040.713,1041.135,1041.557,1041.979,1042.401,1042.823,1043.245,1043.667,1044.089,1044.511,1044.934,1045.356,1045.778,1046.2,1046.622,1047.044,1047.466,1047.888,1048.31,1048.732,1049.154
