Data Generated by    ,Optosky
Save time:,2022/4/4 18:40:23
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0066
207.113,0.0066
207.498,0.0066
207.884,0.0066
208.269,0.0066
208.655,0.0066
209.040,0.0066
209.426,0.0066
209.812,0.0066
210.197,0.0067
210.583,0.0079
210.969,0.0078
211.355,0.0078
211.741,0.0078
212.127,0.0078
212.513,0.0082
212.899,0.0086
213.285,0.0078
213.671,0.0082
214.057,0.0082
214.443,0.0078
214.829,0.0086
215.215,0.0083
215.602,0.0079
215.988,0.0077
216.374,0.0082
216.761,0.0083
217.147,0.0090
217.534,0.0089
217.920,0.0086
218.307,0.0088
218.694,0.0094
219.080,0.0092
219.467,0.0077
219.854,0.0087
220.240,0.0091
220.627,0.0100
221.014,0.0099
221.401,0.0107
221.788,0.0110
222.175,0.0116
222.562,0.0119
222.949,0.0116
223.336,0.0116
223.723,0.0122
224.110,0.0121
224.497,0.0120
224.885,0.0121
225.272,0.0131
225.659,0.0140
226.047,0.0135
226.434,0.0133
226.822,0.0147
227.209,0.0155
227.597,0.0153
227.984,0.0169
228.372,0.0163
228.759,0.0168
229.147,0.0180
229.535,0.0187
229.923,0.0197
230.310,0.0197
230.698,0.0201
231.086,0.0201
231.474,0.0211
231.862,0.0219
232.250,0.0220
232.638,0.0224
233.026,0.0237
233.414,0.0244
233.802,0.0257
234.191,0.0259
234.579,0.0267
234.967,0.0279
235.355,0.0275
235.744,0.0277
236.132,0.0280
236.521,0.0275
236.909,0.0283
237.298,0.0291
237.686,0.0291
238.075,0.0293
238.463,0.0302
238.852,0.0294
239.241,0.0296
239.629,0.0309
240.018,0.0319
240.407,0.0326
240.796,0.0327
241.185,0.0324
241.574,0.0330
241.963,0.0324
242.352,0.0322
242.741,0.0323
243.130,0.0319
243.519,0.0322
243.908,0.0327
244.297,0.0327
244.687,0.0327
245.076,0.0325
245.465,0.0322
245.855,0.0328
246.244,0.0328
246.634,0.0331
247.023,0.0332
247.413,0.0339
247.802,0.0340
248.192,0.0343
248.581,0.0344
248.971,0.0334
249.361,0.0333
249.751,0.0343
250.140,0.0348
250.530,0.0347
250.920,0.0345
251.310,0.0345
251.700,0.0354
252.090,0.0351
252.480,0.0351
252.870,0.0355
253.260,0.0359
253.650,0.0354
254.040,0.0360
254.431,0.0359
254.821,0.0357
255.211,0.0348
255.601,0.0356
255.992,0.0344
256.382,0.0344
256.773,0.0347
257.163,0.0353
257.554,0.0352
257.944,0.0333
258.335,0.0325
258.725,0.0314
259.116,0.0314
259.507,0.0317
259.898,0.0320
260.288,0.0329
260.679,0.0332
261.070,0.0330
261.461,0.0329
261.852,0.0325
262.243,0.0325
262.634,0.0318
263.025,0.0302
263.416,0.0308
263.807,0.0309
264.198,0.0313
264.589,0.0307
264.981,0.0301
265.372,0.0308
265.763,0.0302
266.155,0.0293
266.546,0.0285
266.937,0.0299
267.329,0.0300
267.720,0.0292
268.112,0.0283
268.504,0.0291
268.895,0.0288
269.287,0.0292
269.678,0.0294
270.070,0.0286
270.462,0.0285
270.854,0.0284
271.246,0.0278
271.637,0.0281
272.029,0.0288
272.421,0.0298
272.813,0.0303
273.205,0.0303
273.597,0.0302
273.989,0.0309
274.382,0.0305
274.774,0.0306
275.166,0.0313
275.558,0.0319
275.950,0.0321
276.343,0.0322
276.735,0.0327
277.127,0.0319
277.520,0.0320
277.912,0.0318
278.305,0.0318
278.697,0.0311
279.090,0.0324
279.483,0.0324
279.875,0.0316
280.268,0.0318
280.661,0.0322
281.053,0.0313
281.446,0.0315
281.839,0.0315
282.232,0.0321
282.625,0.0327
283.018,0.0338
283.411,0.0330
283.804,0.0333
284.197,0.0331
284.590,0.0331
284.983,0.0328
285.376,0.0334
285.769,0.0339
286.163,0.0334
286.556,0.0329
286.949,0.0335
287.342,0.0331
287.736,0.0332
288.129,0.0329
288.523,0.0334
288.916,0.0325
289.310,0.0320
289.703,0.0325
290.097,0.0330
290.490,0.0327
290.884,0.0325
291.278,0.0319
291.672,0.0324
292.065,0.0330
292.459,0.0332
292.853,0.0328
293.247,0.0324
293.641,0.0331
294.035,0.0337
294.429,0.0333
294.823,0.0338
295.217,0.0332
295.611,0.0331
296.005,0.0330
296.399,0.0331
296.793,0.0328
297.188,0.0335
297.582,0.0325
297.976,0.0330
298.371,0.0334
298.765,0.0338
299.159,0.0343
299.554,0.0346
299.948,0.0351
300.343,0.0349
300.737,0.0352
301.132,0.0359
301.527,0.0363
301.921,0.0364
302.316,0.0374
