Data Generated by    ,Optosky
Save time:,2022/4/4 17:40:47
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0065
207.113,0.0065
207.498,0.0065
207.884,0.0065
208.269,0.0065
208.655,0.0065
209.040,0.0065
209.426,0.0065
209.812,0.0065
210.197,0.0065
210.583,0.0076
210.969,0.0084
211.355,0.0082
211.741,0.0077
212.127,0.0074
212.513,0.0072
212.899,0.0075
213.285,0.0075
213.671,0.0069
214.057,0.0074
214.443,0.0075
214.829,0.0080
215.215,0.0081
215.602,0.0079
215.988,0.0084
216.374,0.0085
216.761,0.0088
217.147,0.0087
217.534,0.0084
217.920,0.0085
218.307,0.0087
218.694,0.0093
219.080,0.0095
219.467,0.0081
219.854,0.0082
220.240,0.0088
220.627,0.0096
221.014,0.0097
221.401,0.0102
221.788,0.0103
222.175,0.0106
222.562,0.0112
222.949,0.0116
223.336,0.0120
223.723,0.0122
224.110,0.0120
224.497,0.0121
224.885,0.0119
225.272,0.0136
225.659,0.0140
226.047,0.0133
226.434,0.0136
226.822,0.0144
227.209,0.0144
227.597,0.0150
227.984,0.0165
228.372,0.0173
228.759,0.0170
229.147,0.0176
229.535,0.0187
229.923,0.0198
230.310,0.0200
230.698,0.0208
231.086,0.0203
231.474,0.0206
231.862,0.0218
232.250,0.0228
232.638,0.0227
233.026,0.0232
233.414,0.0246
233.802,0.0257
234.191,0.0255
234.579,0.0266
234.967,0.0275
235.355,0.0273
235.744,0.0276
236.132,0.0284
236.521,0.0282
236.909,0.0290
237.298,0.0296
237.686,0.0300
238.075,0.0294
238.463,0.0297
238.852,0.0298
239.241,0.0307
239.629,0.0310
240.018,0.0311
240.407,0.0305
240.796,0.0315
241.185,0.0324
241.574,0.0326
241.963,0.0322
242.352,0.0321
242.741,0.0324
243.130,0.0324
243.519,0.0323
243.908,0.0328
244.297,0.0327
244.687,0.0328
245.076,0.0326
245.465,0.0323
245.855,0.0323
246.244,0.0324
246.634,0.0330
247.023,0.0324
247.413,0.0328
247.802,0.0332
248.192,0.0340
248.581,0.0346
248.971,0.0335
249.361,0.0337
249.751,0.0352
250.140,0.0358
250.530,0.0349
250.920,0.0350
251.310,0.0350
251.700,0.0351
252.090,0.0352
252.480,0.0348
252.870,0.0342
253.260,0.0348
253.650,0.0355
254.040,0.0360
254.431,0.0358
254.821,0.0360
255.211,0.0354
255.601,0.0355
255.992,0.0351
256.382,0.0352
256.773,0.0355
257.163,0.0356
257.554,0.0355
257.944,0.0341
258.335,0.0331
258.725,0.0325
259.116,0.0314
259.507,0.0315
259.898,0.0320
260.288,0.0329
260.679,0.0329
261.070,0.0332
261.461,0.0332
261.852,0.0328
262.243,0.0327
262.634,0.0320
263.025,0.0306
263.416,0.0315
263.807,0.0307
264.198,0.0309
264.589,0.0305
264.981,0.0301
265.372,0.0303
265.763,0.0294
266.155,0.0290
266.546,0.0285
266.937,0.0294
267.329,0.0292
267.720,0.0290
268.112,0.0289
268.504,0.0299
268.895,0.0297
269.287,0.0296
269.678,0.0298
270.070,0.0297
270.462,0.0297
270.854,0.0293
271.246,0.0290
271.637,0.0286
272.029,0.0290
272.421,0.0297
272.813,0.0302
273.205,0.0301
273.597,0.0300
273.989,0.0308
274.382,0.0307
274.774,0.0306
275.166,0.0311
275.558,0.0319
275.950,0.0322
276.343,0.0322
276.735,0.0329
277.127,0.0322
277.520,0.0322
277.912,0.0316
278.305,0.0319
278.697,0.0309
279.090,0.0318
279.483,0.0318
279.875,0.0315
280.268,0.0321
280.661,0.0326
281.053,0.0317
281.446,0.0325
281.839,0.0333
282.232,0.0335
282.625,0.0337
283.018,0.0340
283.411,0.0340
283.804,0.0340
284.197,0.0333
284.590,0.0327
284.983,0.0321
285.376,0.0327
285.769,0.0337
286.163,0.0329
286.556,0.0330
286.949,0.0333
287.342,0.0341
287.736,0.0343
288.129,0.0340
288.523,0.0343
288.916,0.0335
289.310,0.0328
289.703,0.0331
290.097,0.0334
290.490,0.0329
290.884,0.0324
291.278,0.0319
291.672,0.0323
292.065,0.0328
292.459,0.0326
292.853,0.0324
293.247,0.0324
293.641,0.0330
294.035,0.0338
294.429,0.0333
294.823,0.0337
295.217,0.0333
295.611,0.0334
296.005,0.0330
296.399,0.0333
296.793,0.0329
297.188,0.0331
297.582,0.0325
297.976,0.0334
298.371,0.0334
298.765,0.0338
299.159,0.0346
299.554,0.0348
299.948,0.0357
300.343,0.0356
300.737,0.0364
301.132,0.0370
301.527,0.0372
301.921,0.0371
302.316,0.0377
302.711,0.0378
303.105,0.0382
303.500,0.0386
303.895,0.0383
304.290,0.0386
304.685,0.0389
305.080,0.0385
305.475,0.0393
305.870,0.0404
306.265,0.0402
306.660,0.0406
307.055,0.0410
307.450,0.0421
307.845,0.0424
308.241,0.0424
308.636,0.0415
309.031,0.0407
309.427,0.0411
309.822,0.0413
310.217,0.0408
310.613,0.0406
311.008,0.0396
311.404,0.0409
311.799,0.0410
312.195,0.0417
312.591,0.0415
312.986,0.0411
313.382,0.0412
313.778,0.0418
314.173,0.0416
314.569,0.0413
314.965,0.0420
315.361,0.0415
315.757,0.0418
316.153,0.0412
316.549,0.0406
316.945,0.0414
317.341,0.0407
317.737,0.0407
318.133,0.0395
318.529,0.0396
318.925,0.0393
319.321,0.0399
319.718,0.0393
320.114,0.0395
320.510,0.0395
320.906,0.0392
321.303,0.0391
321.699,0.0394
322.096,0.0388
322.492,0.0381
322.889,0.0377
323.285,0.0375
323.682,0.0368
324.078,0.0366
324.475,0.0370
324.872,0.0357
325.268,0.0352
325.665,0.0355
326.062,0.0357
326.459,0.0352
326.856,0.0347
327.253,0.0343
327.649,0.0349
328.046,0.0345
328.443,0.0337
328.840,0.0336
329.237,0.0340
329.635,0.0331
330.032,0.0332
330.429,0.0331
330.826,0.0332
331.223,0.0341
331.621,0.0337
332.018,0.0341
332.415,0.0348
332.812,0.0345
333.210,0.0349
333.607,0.0346
334.005,0.0340
334.402,0.0345
334.800,0.0347
335.197,0.0348
335.595,0.0346
335.993,0.0347
336.390,0.0347
336.788,0.0355
337.186,0.0352
337.583,0.0358
337.981,0.0362
338.379,0.0363
338.777,0.0363
339.175,0.0369
339.573,0.0371
339.971,0.0374
340.369,0.0384
340.767,0.0384
341.165,0.0392
341.563,0.0398
341.961,0.0400
342.359,0.0399
342.757,0.0399
343.156,0.0397
343.554,0.0403
343.952,0.0396
344.350,0.0396
344.749,0.0399
345.147,0.0400
345.546,0.0403
345.944,0.0400
346.343,0.0402
346.741,0.0405
347.140,0.0410
347.538,0.0412
347.937,0.0412
348.336,0.0412
348.734,0.0410
349.133,0.0417
349.532,0.0416
349.931,0.0419
350.329,0.0416
350.728,0.0419
351.127,0.0415
351.526,0.0409
351.925,0.0414
352.324,0.0406
352.723,0.0408
353.122,0.0406
353.521,0.0409
353.920,0.0405
354.319,0.0398
354.719,0.0399
355.118,0.0408
355.517,0.0406
355.916,0.0405
356.316,0.0394
356.715,0.0391
357.114,0.0391
357.514,0.0389
357.913,0.0387
358.313,0.0381
358.712,0.0380
359.112,0.0377
359.511,0.0378
359.911,0.0377
360.310,0.0374
