377.926	0.0339
378.327	0.0348
378.728	0.0352
379.129	0.0363
379.530	0.0363
379.931	0.0367
380.332	0.0364
380.734	0.0370
381.135	0.0374
381.536	0.0374
381.938	0.0378
382.339	0.0391
382.740	0.0388
383.142	0.0381
383.543	0.0381
383.945	0.0385
384.346	0.0391
384.748	0.0396
385.149	0.0391
385.551	0.0400
385.953	0.0406
386.354	0.0411
386.756	0.0418
387.158	0.0423
387.560	0.0428
387.961	0.0437
388.363	0.0441
388.765	0.0446
389.167	0.0445
389.569	0.0435
389.971	0.0435
390.373	0.0439
390.775	0.0443
391.177	0.0455
391.579	0.0457
391.981	0.0467
392.383	0.0477
392.785	0.0488
393.187	0.0484
393.590	0.0486
393.992	0.0491
394.394	0.0491
394.796	0.0483
395.199	0.0481
395.601	0.0474
396.004	0.0479
396.406	0.0479
396.808	0.0494
397.211	0.0506
397.613	0.0508
398.016	0.0517
398.419	0.0527
398.821	0.0526
399.224	0.0520
399.627	0.0520
400.029	0.0523
400.432	0.0517
400.835	0.0515
401.238	0.0516
401.640	0.0509
402.043	0.0510
402.446	0.0512
402.849	0.0509
403.252	0.0507
403.655	0.0509
404.058	0.0512
404.461	0.0519
404.864	0.0520
405.267	0.0526
405.670	0.0536
406.073	0.0522
406.477	0.0512
406.880	0.0508
407.283	0.0502
407.686	0.0492
408.090	0.0496
408.493	0.0497
408.896	0.0497
409.300	0.0500
409.703	0.0493
410.106	0.0489
410.510	0.0481
410.913	0.0480
411.317	0.0483
411.720	0.0485
412.124	0.0496
412.528	0.0498
412.931	0.0498
413.335	0.0482
413.739	0.0457
414.142	0.0443
414.546	0.0435
414.950	0.0438
415.354	0.0434
415.758	0.0429
416.162	0.0424
416.565	0.0417
416.969	0.0423
417.373	0.0427
417.777	0.0426
418.181	0.0426
418.585	0.0428
418.990	0.0425
419.394	0.0424
419.798	0.0438
420.202	0.0457
420.606	0.0470
421.010	0.0484
421.415	0.0496
421.819	0.0507
422.223	0.0506
422.628	0.0511
423.032	0.0521
423.436	0.0519
423.841	0.0506
424.245	0.0502
424.650	0.0495
425.054	0.0496
425.459	0.0481
425.863	0.0472
426.268	0.0468
426.673	0.0470
427.077	0.0467
427.482	0.0464
427.887	0.0463
428.291	0.0457
428.696	0.0455
429.101	0.0458
429.506	0.0461
429.911	0.0469
430.315	0.0468
430.720	0.0470
431.125	0.0452
431.530	0.0436
431.935	0.0426
432.340	0.0425
432.745	0.0433
433.150	0.0447
433.556	0.0458
433.961	0.0458
434.366	0.0457
434.771	0.0450
435.176	0.0442
435.581	0.0441
435.987	0.0443
436.392	0.0440
436.797	0.0441
437.203	0.0443
437.608	0.0442
438.014	0.0445
438.419	0.0454
438.824	0.0454
439.230	0.0463
439.635	0.0462
440.041	0.0472
440.447	0.0483
440.852	0.0492
441.258	0.0500
441.663	0.0506
442.069	0.0508
442.475	0.0502
442.881	0.0514
443.286	0.0515
443.692	0.0524
444.098	0.0528
444.504	0.0526
444.910	0.0521
445.316	0.0528
445.722	0.0528
446.128	0.0538
446.534	0.0535
446.940	0.0541
447.346	0.0539
447.752	0.0529
448.158	0.0529
448.564	0.0523
448.970	0.0525
449.376	0.0534
449.783	0.0534
450.189	0.0531
450.595	0.0527
451.001	0.0530
451.408	0.0523
451.814	0.0522
452.220	0.0517
452.627	0.0519
453.033	0.0524
453.440	0.0523
453.846	0.0524
454.253	0.0528
454.659	0.0546
455.066	0.0547
455.472	0.0545
455.879	0.0544
456.285	0.0553
456.692	0.0559
457.099	0.0575
457.506	0.0588
457.912	0.0593
458.319	0.0604
458.726	0.0611
459.133	0.0616
459.540	0.0618
459.946	0.0607
460.353	0.0602
460.760	0.0603
461.167	0.0594
461.574	0.0593
461.981	0.0597
462.388	0.0599
462.795	0.0622
463.202	0.0635
463.610	0.0650
464.017	0.0670
464.424	0.0687
464.831	0.0690
465.238	0.0688
465.646	0.0674
466.053	0.0671
466.460	0.0665
466.867	0.0652
467.275	0.0646
467.682	0.0645
468.090	0.0639
468.497	0.0628
468.905	0.0614
469.312	0.0591
469.720	0.0580
470.127	0.0582
470.535	0.0584
470.942	0.0582
471.350	0.0572
471.757	0.0583
472.165	0.0591
472.573	0.0607
472.981	0.0618
473.388	0.0621
473.796	0.0613
474.204	0.0608
474.612	0.0614
475.020	0.0627
475.427	0.0629
475.835	0.0629
476.243	0.0619
476.651	0.0612
477.059	0.0609
477.467	0.0614
477.875	0.0632
478.283	0.0635
478.691	0.0644
479.099	0.0651
479.508	0.0656
479.916	0.0667
480.324	0.0672
480.732	0.0676
481.140	0.0685
481.549	0.0685
481.957	0.0687
482.365	0.0688
482.774	0.0691
483.182	0.0705
483.590	0.0720
483.999	0.0752
484.407	0.0796
484.816	0.0895
485.224	0.1064
485.633	0.1194
486.041	0.1225
486.450	0.1168
486.858	0.1024
487.267	0.0881
487.676	0.0806
488.084	0.0757
488.493	0.0733
488.902	0.0732
489.310	0.0725
489.719	0.0720
490.128	0.0717
490.537	0.0714
490.946	0.0711
491.354	0.0708
491.763	0.0701
492.172	0.0689
492.581	0.0690
492.990	0.0695
493.399	0.0700
493.808	0.0691
494.217	0.0687
494.626	0.0675
495.035	0.0668
495.444	0.0666
495.853	0.0679
496.263	0.0683
496.672	0.0674
497.081	0.0660
497.490	0.0654
497.900	0.0648
498.309	0.0661
498.718	0.0674
499.127	0.0677
499.537	0.0674
499.946	0.0670
500.356	0.0666
500.765	0.0671
501.174	0.0675
501.584	0.0690
501.993	0.0696
502.403	0.0699
502.812	0.0694
503.222	0.0686
503.632	0.0680
504.041	0.0677
504.451	0.0678
504.861	0.0671
505.270	0.0669
505.680	0.0669
506.090	0.0678
506.499	0.0676
506.909	0.0665
507.319	0.0667
507.729	0.0666
508.139	0.0662
508.549	0.0661
508.959	0.0659
509.369	0.0650
509.779	0.0648
510.188	0.0651
510.598	0.0651
511.008	0.0654
511.419	0.0655
511.829	0.0649
512.239	0.0647
512.649	0.0646
513.059	0.0640
513.469	0.0632
513.879	0.0635
514.290	0.0629
514.700	0.0635
515.110	0.0635
515.520	0.0634
515.931	0.0634
516.341	0.0629
516.751	0.0630
517.162	0.0629
517.572	0.0626
517.983	0.0628
518.393	0.0632
518.804	0.0625
519.214	0.0628
519.625	0.0633
520.035	0.0625
520.446	0.0622
520.856	0.0622
521.267	0.0620
521.677	0.0622
522.088	0.0626
522.499	0.0624
522.910	0.0627
523.320	0.0630
523.731	0.0630
524.142	0.0635
524.553	0.0641
524.963	0.0640
525.374	0.0649
525.785	0.0658
526.196	0.0664
526.607	0.0664
527.018	0.0657
527.429	0.0663
527.840	0.0673
528.251	0.0685
528.662	0.0691
529.073	0.0697
529.484	0.0703
529.895	0.0700
530.306	0.0692
530.717	0.0696
531.129	0.0698
531.540	0.0697
531.951	0.0704
532.362	0.0710
532.773	0.0720
533.185	0.0731
533.596	0.0737
534.007	0.0742
534.419	0.0756
534.830	0.0767
535.241	0.0763
535.653	0.0756
536.064	0.0752
536.476	0.0744
536.887	0.0741
537.299	0.0750
537.710	0.0767
538.122	0.0771
538.533	0.0764
538.945	0.0763
539.357	0.0771
539.768	0.0766
540.180	0.0769
540.591	0.0774
541.003	0.0780
541.415	0.0782
541.827	0.0786
542.238	0.0792
542.650	0.0790
543.062	0.0790
543.474	0.0791
543.886	0.0781
544.298	0.0775
544.709	0.0768
545.121	0.0763
545.533	0.0746
545.945	0.0733
546.357	0.0730
546.769	0.0741
547.181	0.0750
547.593	0.0758
548.006	0.0765
548.418	0.0765
548.830	0.0762
549.242	0.0744
549.654	0.0736
550.066	0.0732
550.478	0.0730
550.891	0.0725
551.303	0.0719
551.715	0.0721
552.127	0.0732
552.540	0.0737
552.952	0.0734
553.365	0.0727
553.777	0.0721
554.189	0.0724
554.602	0.0719
555.014	0.0715
555.427	0.0710
555.839	0.0715
556.252	0.0712
556.664	0.0714
557.077	0.0707
557.489	0.0692
557.902	0.0687
558.314	0.0683
558.727	0.0676
559.140	0.0680
559.552	0.0688
559.965	0.0698
560.378	0.0702
560.791	0.0706
561.203	0.0704
561.616	0.0694
562.029	0.0679
562.442	0.0670
562.854	0.0671
563.267	0.0679
563.680	0.0681
564.093	0.0693
564.506	0.0692
564.919	0.0698
565.332	0.0697
565.745	0.0708
566.158	0.0722
566.571	0.0747
566.984	0.0777
567.397	0.0798
567.810	0.0822
568.223	0.0852
568.637	0.0898
569.050	0.0952
569.463	0.0995
569.876	0.1034
570.289	0.1070
570.703	0.1088
571.116	0.1119
571.529	0.1138
571.942	0.1147
572.356	0.1162
572.769	0.1190
573.182	0.1236
573.596	0.1276
574.009	0.1309
574.423	0.1317
574.836	0.1311
575.249	0.1305
575.663	0.1296
576.076	0.1308
576.490	0.1346
576.904	0.1413
577.317	0.1470
577.731	0.1492
578.144	0.1471
578.558	0.1429
578.972	0.1401
579.385	0.1403
579.799	0.1439
580.213	0.1506
580.626	0.1591
581.040	0.1692
581.454	0.1771
581.868	0.1765
582.281	0.1657
582.695	0.1514
583.109	0.1402
583.523	0.1356
583.937	0.1378
584.351	0.1438
584.765	0.1489
585.179	0.1495
585.593	0.1458
586.007	0.1405
586.421	0.1379
586.835	0.1383
587.249	0.1400
587.663	0.1408
588.077	0.1378
588.491	0.1324
588.905	0.1263
589.319	0.1200
589.733	0.1157
590.147	0.1129
590.562	0.1100
590.976	0.1093
591.390	0.1105
591.804	0.1153
592.219	0.1220
592.633	0.1288
593.047	0.1322
593.462	0.1320
593.876	0.1293
594.290	0.1296
594.705	0.1308
595.119	0.1307
595.534	0.1293
595.948	0.1253
596.362	0.1219
596.777	0.1212
597.191	0.1216
597.606	0.1230
598.020	0.1265
598.435	0.1300
598.850	0.1330
599.264	0.1352
599.679	0.1356
600.094	0.1348
600.508	0.1355
600.923	0.1355
601.338	0.1341
601.752	0.1347
602.167	0.1369
602.582	0.1390
602.996	0.1406
603.411	0.1399
603.826	0.1367
604.241	0.1331
604.656	0.1300
605.071	0.1304
605.485	0.1318
605.900	0.1324
606.315	0.1317
606.730	0.1312
607.145	0.1312
607.560	0.1310
607.975	0.1299
608.390	0.1276
608.805	0.1273
609.220	0.1281
609.635	0.1294
610.050	0.1304
610.466	0.1309
610.881	0.1301
611.296	0.1281
611.711	0.1281
612.126	0.1289
612.541	0.1286
612.956	0.1296
613.372	0.1298
613.787	0.1287
614.202	0.1289
614.617	0.1287
615.033	0.1274
615.448	0.1256
615.863	0.1237
616.279	0.1207
616.694	0.1176
617.110	0.1162
617.525	0.1154
617.940	0.1135
618.356	0.1121
618.771	0.1104
619.187	0.1097
619.602	0.1105
620.018	0.1102
620.433	0.1081
620.849	0.1062
621.265	0.1043
621.680	0.1048
622.096	0.1063
622.511	0.1082
622.927	0.1086
623.343	0.1074
623.758	0.1059
624.174	0.1051
624.590	0.1029
625.005	0.1020
625.421	0.1002
625.837	0.0992
626.253	0.0984
626.669	0.0981
627.084	0.0969
627.500	0.0958
627.916	0.0948
628.332	0.0939
628.748	0.0922
629.164	0.0914
629.580	0.0906
629.996	0.0887
630.412	0.0867
630.828	0.0848
631.244	0.0838
631.660	0.0834
632.076	0.0821
632.492	0.0796
632.908	0.0777
633.324	0.0768
633.740	0.0753
634.156	0.0750
634.572	0.0743
634.988	0.0739
635.404	0.0728
635.821	0.0730
636.237	0.0731
636.653	0.0725
637.069	0.0703
637.485	0.0688
637.902	0.0672
638.318	0.0659
638.734	0.0646
639.151	0.0630
639.567	0.0620
639.983	0.0609
640.400	0.0591
640.816	0.0576
641.232	0.0573
641.649	0.0564
642.065	0.0559
642.482	0.0557
642.898	0.0562
643.315	0.0562
643.731	0.0555
644.148	0.0541
644.564	0.0525
644.981	0.0516
645.397	0.0509
645.814	0.0495
646.231	0.0484
646.647	0.0475
647.064	0.0462
647.480	0.0449
647.897	0.0447
648.314	0.0442
648.731	0.0439
649.147	0.0428
649.564	0.0417
649.981	0.0407
650.397	0.0398
650.814	0.0393
651.231	0.0375
651.648	0.0378
652.065	0.0384
652.482	0.0367
652.898	0.0354
653.315	0.0349
653.732	0.0352
654.149	0.0367
654.566	0.0487
654.983	0.0771
655.400	0.1144
655.817	0.1392
656.234	0.1452
656.651	0.1333
657.068	0.1002
657.485	0.0653
657.902	0.0454
658.319	0.0364
658.736	0.0321
659.153	0.0301
659.570	0.0288
659.987	0.0285
660.405	0.0282
660.822	0.0274
661.239	0.0267
661.656	0.0269
662.073	0.0278
662.491	0.0274
662.908	0.0283
663.325	0.0284
663.742	0.0286
664.160	0.0295
664.577	0.0294
664.994	0.0304
665.411	0.0310
665.829	0.0306
666.246	0.0298
666.664	0.0295
667.081	0.0280
667.498	0.0278
667.916	0.0277
668.333	0.0287
668.751	0.0302
669.168	0.0314
669.586	0.0324
670.003	0.0323
670.421	0.0316
670.838	0.0301
671.256	0.0281
671.673	0.0259
672.091	0.0262
672.508	0.0272
672.926	0.0290
673.344	0.0306
673.761	0.0324
674.179	0.0343
674.597	0.0353
675.014	0.0361
675.432	0.0374
675.850	0.0391
676.267	0.0399
676.685	0.0417
677.103	0.0426
677.521	0.0436
677.938	0.0441
678.356	0.0447
678.774	0.0452
679.192	0.0471
679.610	0.0493
680.028	0.0508
680.445	0.0524
680.863	0.0546
681.281	0.0562
681.699	0.0573
682.117	0.0587
682.535	0.0599
682.953	0.0612
683.371	0.0627
683.789	0.0650
684.207	0.0676
684.625	0.0707
685.043	0.0733
685.461	0.0749
685.879	0.0766
686.297	0.0787
686.715	0.0797
687.133	0.0797
687.551	0.0806
687.970	0.0814
688.388	0.0820
688.806	0.0822
689.224	0.0832
689.642	0.0840
690.060	0.0849
690.479	0.0861
690.897	0.0871
691.315	0.0869
691.733	0.0866
692.152	0.0866
692.570	0.0872
692.988	0.0869
693.406	0.0863
693.825	0.0861
694.243	0.0850
694.661	0.0855
695.080	0.0854
695.498	0.0860
695.917	0.0861
696.335	0.0864
696.753	0.0883
697.172	0.0901
697.590	0.0912
698.009	0.0900
698.427	0.0902
698.846	0.0896
699.264	0.0904
699.683	0.0919
700.101	0.0930
700.520	0.0936
700.938	0.0959
701.357	0.0997
701.776	0.1039
702.194	0.1087
702.613	0.1147
703.031	0.1196
703.450	0.1227
703.869	0.1255
704.287	0.1279
704.706	0.1295
705.125	0.1305
705.543	0.1317
705.962	0.1330
706.381	0.1381
706.800	0.1436
707.218	0.1487
707.637	0.1524
708.056	0.1543
708.475	0.1559
708.893	0.1569
709.312	0.1578
709.731	0.1591
710.150	0.1610
710.569	0.1636
710.988	0.1655
711.407	0.1663
711.826	0.1666
712.244	0.1667
712.663	0.1667
713.082	0.1680
713.501	0.1702
713.920	0.1731
714.339	0.1740
714.758	0.1733
715.177	0.1728
715.596	0.1720
716.015	0.1701
716.434	0.1679
716.853	0.1663
717.272	0.1656
717.692	0.1661
718.111	0.1678
718.530	0.1691
718.949	0.1701
719.368	0.1697
719.787	0.1692
720.206	0.1697
720.625	0.1705
721.044	0.1704
721.464	0.1704
721.883	0.1715
722.302	0.1715
722.721	0.1723
723.141	0.1725
723.560	0.1739
723.979	0.1757
724.398	0.1764
724.818	0.1786
725.237	0.1808
725.656	0.1827
726.076	0.1840
726.495	0.1836
726.914	0.1825
727.334	0.1809
727.753	0.1788
728.172	0.1781
728.592	0.1781
729.011	0.1790
729.431	0.1807
729.850	0.1821
730.270	0.1857
730.689	0.1894
731.108	0.1917
731.528	0.1921
731.947	0.1909
732.367	0.1879
732.786	0.1850
733.206	0.1842
733.625	0.1857
734.045	0.1873
734.465	0.1877
734.884	0.1873
735.304	0.1848
735.723	0.1813
736.143	0.1801
736.563	0.1790
736.982	0.1787
737.402	0.1765
737.822	0.1737
738.241	0.1705
738.661	0.1698
739.081	0.1705
739.500	0.1719
739.920	0.1732
740.340	0.1703
740.759	0.1656
741.179	0.1633
741.599	0.1618
742.019	0.1613
742.438	0.1605
742.858	0.1600
743.278	0.1587
743.698	0.1585
744.118	0.1588
744.538	0.1599
744.957	0.1615
745.377	0.1620
745.797	0.1617
746.217	0.1621
746.637	0.1640
747.057	0.1650
747.477	0.1655
747.897	0.1656
748.317	0.1650
748.737	0.1651
749.156	0.1655
749.576	0.1684
749.996	0.1714
750.416	0.1734
750.836	0.1729
751.256	0.1719
751.677	0.1710
752.096	0.1686
752.517	0.1681
752.937	0.1708
753.357	0.1739
753.777	0.1765
754.197	0.1774
754.617	0.1780
755.037	0.1771
755.457	0.1771
755.877	0.1774
756.297	0.1790
756.718	0.1808
757.138	0.1840
757.558	0.1854
757.978	0.1837
758.398	0.1816
758.819	0.1802
759.239	0.1804
759.659	0.1824
760.079	0.1845
760.499	0.1846
760.920	0.1839
761.340	0.1815
761.760	0.1771
762.180	0.1737
762.601	0.1716
763.021	0.1715
763.441	0.1720
763.862	0.1730
764.282	0.1745
764.702	0.1739
765.123	0.1736
765.543	0.1718
765.964	0.1671
766.384	0.1629
766.804	0.1574
767.225	0.1540
767.645	0.1534
768.066	0.1566
768.486	0.1599
768.906	0.1626
769.327	0.1625
769.747	0.1608
770.168	0.1587
770.588	0.1574
771.009	0.1568
771.429	0.1551
771.850	0.1512
772.270	0.1483
772.691	0.1452
773.111	0.1438
773.532	0.1435
773.953	0.1417
774.373	0.1406
774.794	0.1396
775.214	0.1373
775.635	0.1362
776.055	0.1348
776.476	0.1338
776.897	0.1328
777.317	0.1312
777.738	0.1290
778.159	0.1285
778.579	0.1278
779.000	0.1287
779.421	0.1301
779.841	0.1293
780.262	0.1284
780.683	0.1281
781.103	0.1288
781.524	0.1293
781.945	0.1304
782.366	0.1305
782.786	0.1299
783.207	0.1302
783.628	0.1287
784.049	0.1267
784.470	0.1235
784.890	0.1213
785.311	0.1200
785.732	0.1201
786.153	0.1201
786.574	0.1188
786.994	0.1184
787.415	0.1189
787.836	0.1193
788.257	0.1201
788.678	0.1209
789.099	0.1188
789.520	0.1174
789.941	0.1152
790.362	0.1126
790.783	0.1110
791.203	0.1105
791.624	0.1096
792.045	0.1083
792.466	0.1075
792.887	0.1066
793.308	0.1070
793.729	0.1099
794.150	0.1122
794.571	0.1145
794.992	0.1146
795.413	0.1116
795.834	0.1071
796.255	0.1036
796.676	0.1013
797.097	0.1001
797.518	0.0993
797.940	0.0988
798.361	0.0979
798.782	0.0974
799.203	0.0964
799.624	0.0958
800.045	0.0956
800.466	0.0964
800.887	0.0954
801.308	0.0949
801.729	0.0946
802.151	0.0941
802.572	0.0933
802.993	0.0930
803.414	0.0917
803.835	0.0903
804.257	0.0899
804.678	0.0889
805.099	0.0878
805.520	0.0877
805.941	0.0890
806.363	0.0903
806.784	0.0907
807.205	0.0902
807.626	0.0887
808.048	0.0883
808.469	0.0880
808.890	0.0877
809.311	0.0874
809.733	0.0850
810.154	0.0832
810.575	0.0814
810.997	0.0803
811.418	0.0790
811.839	0.0767
812.261	0.0753
812.682	0.0744
813.103	0.0746
813.525	0.0759
813.946	0.0758
814.368	0.0757
814.789	0.0746
815.210	0.0729
815.632	0.0722
816.053	0.0721
816.474	0.0715
816.896	0.0713
817.317	0.0705
817.739	0.0703
818.160	0.0697
818.582	0.0687
819.003	0.0682
819.425	0.0683
819.846	0.0682
820.268	0.0693
820.689	0.0718
821.111	0.0719
821.532	0.0713
821.953	0.0695
822.375	0.0687
822.797	0.0684
823.218	0.0681
823.640	0.0679
824.061	0.0675
824.483	0.0672
824.904	0.0672
825.326	0.0676
825.747	0.0687
826.169	0.0682
826.591	0.0681
827.012	0.0672
827.434	0.0677
827.855	0.0674
828.277	0.0673
828.699	0.0659
829.120	0.0643
829.542	0.0632
829.963	0.0636
830.385	0.0629
830.807	0.0616
831.228	0.0610
831.650	0.0612
832.072	0.0609
832.493	0.0619
832.915	0.0630
833.337	0.0634
833.758	0.0647
834.180	0.0648
834.602	0.0661
835.023	0.0655
835.445	0.0642
835.867	0.0634
836.289	0.0629
836.710	0.0625
837.132	0.0612
837.554	0.0602
837.976	0.0606
838.397	0.0617
838.819	0.0622
839.241	0.0629
839.663	0.0627
840.085	0.0617
840.506	0.0618
840.928	0.0613
