Data Generated by    ,Optosky
Save time:,2022/4/4 18:05:10
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0070
207.113,0.0070
207.498,0.0070
207.884,0.0070
208.269,0.0070
208.655,0.0070
209.040,0.0070
209.426,0.0070
209.812,0.0070
210.197,0.0074
210.583,0.0081
210.969,0.0082
211.355,0.0084
211.741,0.0086
212.127,0.0086
212.513,0.0089
212.899,0.0088
213.285,0.0081
213.671,0.0082
214.057,0.0085
214.443,0.0086
214.829,0.0088
215.215,0.0092
215.602,0.0088
215.988,0.0092
216.374,0.0093
216.761,0.0101
217.147,0.0095
217.534,0.0092
217.920,0.0087
218.307,0.0093
218.694,0.0098
219.080,0.0096
219.467,0.0082
219.854,0.0091
220.240,0.0097
220.627,0.0110
221.014,0.0108
221.401,0.0105
221.788,0.0112
222.175,0.0116
222.562,0.0127
222.949,0.0124
223.336,0.0121
223.723,0.0128
224.110,0.0127
224.497,0.0127
224.885,0.0131
225.272,0.0138
225.659,0.0140
226.047,0.0134
226.434,0.0138
226.822,0.0148
227.209,0.0155
227.597,0.0153
227.984,0.0168
228.372,0.0167
228.759,0.0167
229.147,0.0181
229.535,0.0196
229.923,0.0207
230.310,0.0204
230.698,0.0210
231.086,0.0205
231.474,0.0215
231.862,0.0225
232.250,0.0226
232.638,0.0236
233.026,0.0245
233.414,0.0255
233.802,0.0265
234.191,0.0263
234.579,0.0275
234.967,0.0285
235.355,0.0281
235.744,0.0278
236.132,0.0283
236.521,0.0283
236.909,0.0289
237.298,0.0295
237.686,0.0301
238.075,0.0295
238.463,0.0304
238.852,0.0298
239.241,0.0302
239.629,0.0317
240.018,0.0316
240.407,0.0316
240.796,0.0322
241.185,0.0329
241.574,0.0334
241.963,0.0333
242.352,0.0339
242.741,0.0334
243.130,0.0336
243.519,0.0330
243.908,0.0331
244.297,0.0329
244.687,0.0331
245.076,0.0333
245.465,0.0331
245.855,0.0331
246.244,0.0333
246.634,0.0334
247.023,0.0332
247.413,0.0336
247.802,0.0341
248.192,0.0350
248.581,0.0353
248.971,0.0342
249.361,0.0336
249.751,0.0350
250.140,0.0354
250.530,0.0349
250.920,0.0346
251.310,0.0351
251.700,0.0358
252.090,0.0358
252.480,0.0359
252.870,0.0359
253.260,0.0365
253.650,0.0370
254.040,0.0366
254.431,0.0362
254.821,0.0360
255.211,0.0357
255.601,0.0361
255.992,0.0358
256.382,0.0360
256.773,0.0357
257.163,0.0358
257.554,0.0354
257.944,0.0346
258.335,0.0337
258.725,0.0334
259.116,0.0328
259.507,0.0329
259.898,0.0331
260.288,0.0339
260.679,0.0335
261.070,0.0332
261.461,0.0336
261.852,0.0336
262.243,0.0336
262.634,0.0330
263.025,0.0314
263.416,0.0313
263.807,0.0316
264.198,0.0315
264.589,0.0313
264.981,0.0310
265.372,0.0316
265.763,0.0307
266.155,0.0309
266.546,0.0297
266.937,0.0308
267.329,0.0299
267.720,0.0292
268.112,0.0283
268.504,0.0287
268.895,0.0294
269.287,0.0297
269.678,0.0302
270.070,0.0290
270.462,0.0287
270.854,0.0296
271.246,0.0293
271.637,0.0294
272.029,0.0300
272.421,0.0306
272.813,0.0314
273.205,0.0312
273.597,0.0310
273.989,0.0311
274.382,0.0318
274.774,0.0312
275.166,0.0319
275.558,0.0320
275.950,0.0323
276.343,0.0327
276.735,0.0331
277.127,0.0319
277.520,0.0320
277.912,0.0326
278.305,0.0328
278.697,0.0323
279.090,0.0328
279.483,0.0336
279.875,0.0331
280.268,0.0330
280.661,0.0333
281.053,0.0319
281.446,0.0328
281.839,0.0328
282.232,0.0330
282.625,0.0336
283.018,0.0342
283.411,0.0340
283.804,0.0337
284.197,0.0333
284.590,0.0334
284.983,0.0325
285.376,0.0338
285.769,0.0343
286.163,0.0342
286.556,0.0335
286.949,0.0335
287.342,0.0339
287.736,0.0337
288.129,0.0338
288.523,0.0341
288.916,0.0337
289.310,0.0334
289.703,0.0326
290.097,0.0333
290.490,0.0329
290.884,0.0330
291.278,0.0323
291.672,0.0323
292.065,0.0331
292.459,0.0328
292.853,0.0328
293.247,0.0331
293.641,0.0335
294.035,0.0342
294.429,0.0340
294.823,0.0345
295.217,0.0342
295.611,0.0336
296.005,0.0337
296.399,0.0340
296.793,0.0338
297.188,0.0338
297.582,0.0331
297.976,0.0332
298.371,0.0338
298.765,0.0343
299.159,0.0350
299.554,0.0353
299.948,0.0356
300.343,0.0358
300.737,0.0361
301.132,0.0371
301.527,0.0370
301.921,0.0368
302.316,0.0375
302.711,0.0380
303.105,0.0386
303.500,0.0390
303.895,0.0386
304.290,0.0395
304.685,0.0400
305.080,0.0399
305.475,0.0400
305.870,0.0407
306.265,0.0402
306.660,0.0402
307.055,0.0410
307.450,0.0414
307.845,0.0427
308.241,0.0429
308.636,0.0413
309.031,0.0410
309.427,0.0413
309.822,0.0416
310.217,0.0414
310.613,0.0414
311.008,0.0411
311.404,0.0416
311.799,0.0420
312.195,0.0422
312.591,0.0424
312.986,0.0419
313.382,0.0414
313.778,0.0416
314.173,0.0408
314.569,0.0419
314.965,0.0420
315.361,0.0418
315.757,0.0420
316.153,0.0418
316.549,0.0415
316.945,0.0422
317.341,0.0417
317.737,0.0409
318.133,0.0399
318.529,0.0400
318.925,0.0394
319.321,0.0403
319.718,0.0399
320.114,0.0394
320.510,0.0393
320.906,0.0393
321.303,0.0392
321.699,0.0394
322.096,0.0393
322.492,0.0390
322.889,0.0385
323.285,0.0388
323.682,0.0378
324.078,0.0380
324.475,0.0378
324.872,0.0366
325.268,0.0360
325.665,0.0357
326.062,0.0362
326.459,0.0357
326.856,0.0347
327.253,0.0350
327.649,0.0351
328.046,0.0352
328.443,0.0344
328.840,0.0338
329.237,0.0341
329.635,0.0342
330.032,0.0340
330.429,0.0334
330.826,0.0338
331.223,0.0346
331.621,0.0346
332.018,0.0347
332.415,0.0349
332.812,0.0347
333.210,0.0344
333.607,0.0352
334.005,0.0348
334.402,0.0351
334.800,0.0345
335.197,0.0348
335.595,0.0347
335.993,0.0352
336.390,0.0356
336.788,0.0362
337.186,0.0366
337.583,0.0374
337.981,0.0371
338.379,0.0368
338.777,0.0363
339.175,0.0364
339.573,0.0370
339.971,0.0376
340.369,0.0382
340.767,0.0385
341.165,0.0386
341.563,0.0389
341.961,0.0392
342.359,0.0397
342.757,0.0400
343.156,0.0404
343.554,0.0408
343.952,0.0399
344.350,0.0400
344.749,0.0404
345.147,0.0402
345.546,0.0405
345.944,0.0395
346.343,0.0395
346.741,0.0394
347.140,0.0408
347.538,0.0407
347.937,0.0410
348.336,0.0407
348.734,0.0410
349.133,0.0417
349.532,0.0419
349.931,0.0421
350.329,0.0422
350.728,0.0428
351.127,0.0426
351.526,0.0413
351.925,0.0418
352.324,0.0406
352.723,0.0403
353.122,0.0405
353.521,0.0409
353.920,0.0402
354.319,0.0397
354.719,0.0402
355.118,0.0408
355.517,0.0408
355.916,0.0406
356.316,0.0395
356.715,0.0390
357.114,0.0388
357.514,0.0391
357.913,0.0390
358.313,0.0384
358.712,0.0381
359.112,0.0376
359.511,0.0377
359.911,0.0377
360.310,0.0369
360.710,0.0366
361.110,0.0362
361.510,0.0364
361.909,0.0366
362.309,0.0358
362.709,0.0351
363.109,0.0348
363.509,0.0349
363.909,0.0351
364.309,0.0350
364.708,0.0346
365.108,0.0335
365.509,0.0338
365.909,0.0343
366.309,0.0335
366.709,0.0334
367.109,0.0335
367.509,0.0332
367.909,0.0339
368.310,0.0332
368.710,0.0331
369.110,0.0326
369.511,0.0321
369.911,0.0322
370.312,0.0320
370.712,0.0320
371.113,0.0323
371.513,0.0319
371.914,0.0321
372.314,0.0313
372.715,0.0317
373.115,0.0314
373.516,0.0316
373.917,0.0320
374.318,0.0324
374.718,0.0318
375.119,0.0328
375.520,0.0332
375.921,0.0333
376.322,0.0336
376.723,0.0333
377.124,0.0337
377.525,0.0343
377.926,0.0345
378.327,0.0352
378.728,0.0352
379.129,0.0362
379.530,0.0361
379.931,0.0361
380.332,0.0360
380.734,0.0368
381.135,0.0373
381.536,0.0379
381.938,0.0385
382.339,0.0396
382.740,0.0398
383.142,0.0388
383.543,0.0392
383.945,0.0394
384.346,0.0401
384.748,0.0401
385.149,0.0395
385.551,0.0402
385.953,0.0410
386.354,0.0417
386.756,0.0417
387.158,0.0424
387.560,0.0434
387.961,0.0442
388.363,0.0446
388.765,0.0451
389.167,0.0448
389.569,0.0441
389.971,0.0444
390.373,0.0445
390.775,0.0443
391.177,0.0457
391.579,0.0460
391.981,0.0465
392.383,0.0474
392.785,0.0483
393.187,0.0483
393.590,0.0488
393.992,0.0493
394.394,0.0489
394.796,0.0483
395.199,0.0485
395.601,0.0481
396.004,0.0487
396.406,0.0486
396.808,0.0499
397.211,0.0516
397.613,0.0517
398.016,0.0527
398.419,0.0533
398.821,0.0528
399.224,0.0518
399.627,0.0520
400.029,0.0525
400.432,0.0520
400.835,0.0517
401.238,0.0522
401.640,0.0518
402.043,0.0518
402.446,0.0520
402.849,0.0516
403.252,0.0519
403.655,0.0518
404.058,0.0515
404.461,0.0524
404.864,0.0525
405.267,0.0529
405.670,0.0535
406.073,0.0523
406.477,0.0514
406.880,0.0510
407.283,0.0506
407.686,0.0504
408.090,0.0508
408.493,0.0504
408.896,0.0503
409.300,0.0508
409.703,0.0502
410.106,0.0494
410.510,0.0491
410.913,0.0487
411.317,0.0487
411.720,0.0491
412.124,0.0501
412.528,0.0501
412.931,0.0499
413.335,0.0481
413.739,0.0464
414.142,0.0452
414.546,0.0446
414.950,0.0443
415.354,0.0441
415.758,0.0436
416.162,0.0433
416.565,0.0427
416.969,0.0424
417.373,0.0428
417.777,0.0432
418.181,0.0425
418.585,0.0430
418.990,0.0429
419.394,0.0429
419.798,0.0440
420.202,0.0461
420.606,0.0476
421.010,0.0490
421.415,0.0496
421.819,0.0506
422.223,0.0516
422.628,0.0518
423.032,0.0524
423.436,0.0523
423.841,0.0510
424.245,0.0503
424.650,0.0497
425.054,0.0495
425.459,0.0480
425.863,0.0471
426.268,0.0465
426.673,0.0471
427.077,0.0470
427.482,0.0461
427.887,0.0461
428.291,0.0459
428.696,0.0457
429.101,0.0461
429.506,0.0462
429.911,0.0471
430.315,0.0466
430.720,0.0470
431.125,0.0448
431.530,0.0434
431.935,0.0424
432.340,0.0428
432.745,0.0433
433.150,0.0441
433.556,0.0454
433.961,0.0458
434.366,0.0460
434.771,0.0455
435.176,0.0450
435.581,0.0450
435.987,0.0451
436.392,0.0444
436.797,0.0449
437.203,0.0449
437.608,0.0445
438.014,0.0444
438.419,0.0448
438.824,0.0453
439.230,0.0457
439.635,0.0456
440.041,0.0465
440.447,0.0478
440.852,0.0494
441.258,0.0502
441.663,0.0508
442.069,0.0507
442.475,0.0500
442.881,0.0508
443.286,0.0512
443.692,0.0521
444.098,0.0527
444.504,0.0522
444.910,0.0520
445.316,0.0521
445.722,0.0526
446.128,0.0533
446.534,0.0534
446.940,0.0538
447.346,0.0530
447.752,0.0527
448.158,0.0530
448.564,0.0525
448.970,0.0529
449.376,0.0530
449.783,0.0527
450.189,0.0533
450.595,0.0526
451.001,0.0529
451.408,0.0525
451.814,0.0520
452.220,0.0516
452.627,0.0515
453.033,0.0517
453.440,0.0515
453.846,0.0520
454.253,0.0529
454.659,0.0544
455.066,0.0542
455.472,0.0542
455.879,0.0544
456.285,0.0553
456.692,0.0554
457.099,0.0570
457.506,0.0580
457.912,0.0587
458.319,0.0598
458.726,0.0603
459.133,0.0612
459.540,0.0608
459.946,0.0603
460.353,0.0599
460.760,0.0597
461.167,0.0589
461.574,0.0586
461.981,0.0592
462.388,0.0595
462.795,0.0611
463.202,0.0632
463.610,0.0647
464.017,0.0667
464.424,0.0678
464.831,0.0682
465.238,0.0678
465.646,0.0668
466.053,0.0662
466.460,0.0652
466.867,0.0638
467.275,0.0633
467.682,0.0629
468.090,0.0625
468.497,0.0617
468.905,0.0605
469.312,0.0589
469.720,0.0578
470.127,0.0575
470.535,0.0578
470.942,0.0579
471.350,0.0572
471.757,0.0573
472.165,0.0585
472.573,0.0598
472.981,0.0610
473.388,0.0608
473.796,0.0610
474.204,0.0603
474.612,0.0606
475.020,0.0617
475.427,0.0623
475.835,0.0626
476.243,0.0621
476.651,0.0610
477.059,0.0610
477.467,0.0613
477.875,0.0629
478.283,0.0637
478.691,0.0637
479.099,0.0644
479.508,0.0648
479.916,0.0660
480.324,0.0662
480.732,0.0672
481.140,0.0682
481.549,0.0679
481.957,0.0683
482.365,0.0682
