Data Generated by    ,Optosky
Save time:,2022/4/5 15:29:33
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0100
207.113,0.0100
207.498,0.0100
207.884,0.0100
208.269,0.0100
208.655,0.0100
209.040,0.0100
209.426,0.0100
209.812,0.0100
210.197,0.0102
210.583,0.0103
210.969,0.0098
211.355,0.0104
211.741,0.0106
212.127,0.0103
212.513,0.0101
212.899,0.0108
213.285,0.0103
213.671,0.0105
214.057,0.0108
214.443,0.0107
214.829,0.0112
215.215,0.0109
215.602,0.0107
215.988,0.0097
216.374,0.0102
216.761,0.0111
217.147,0.0108
217.534,0.0099
217.920,0.0101
218.307,0.0098
218.694,0.0102
219.080,0.0110
219.467,0.0109
219.854,0.0116
220.240,0.0117
220.627,0.0119
221.014,0.0114
221.401,0.0123
221.788,0.0125
222.175,0.0125
222.562,0.0126
222.949,0.0123
223.336,0.0129
223.723,0.0133
224.110,0.0135
224.497,0.0139
224.885,0.0141
225.272,0.0143
225.659,0.0143
226.047,0.0141
226.434,0.0145
226.822,0.0159
227.209,0.0165
227.597,0.0168
227.984,0.0174
228.372,0.0172
228.759,0.0179
229.147,0.0181
229.535,0.0191
229.923,0.0193
230.310,0.0190
230.698,0.0198
231.086,0.0211
231.474,0.0215
231.862,0.0223
232.250,0.0227
232.638,0.0230
233.026,0.0242
233.414,0.0242
233.802,0.0245
234.191,0.0254
234.579,0.0266
234.967,0.0276
235.355,0.0276
235.744,0.0278
236.132,0.0288
236.521,0.0290
236.909,0.0291
237.298,0.0292
237.686,0.0298
238.075,0.0304
238.463,0.0311
238.852,0.0316
239.241,0.0317
239.629,0.0307
240.018,0.0318
240.407,0.0329
240.796,0.0334
241.185,0.0337
241.574,0.0343
241.963,0.0345
242.352,0.0342
242.741,0.0343
243.130,0.0348
243.519,0.0346
243.908,0.0347
244.297,0.0339
244.687,0.0343
245.076,0.0348
245.465,0.0343
245.855,0.0344
246.244,0.0341
246.634,0.0349
247.023,0.0351
247.413,0.0347
247.802,0.0352
248.192,0.0349
248.581,0.0353
248.971,0.0356
249.361,0.0359
249.751,0.0370
250.140,0.0373
250.530,0.0372
250.920,0.0364
251.310,0.0362
251.700,0.0373
252.090,0.0366
252.480,0.0370
252.870,0.0374
253.260,0.0376
253.650,0.0360
254.040,0.0365
254.431,0.0375
254.821,0.0367
255.211,0.0369
255.601,0.0368
255.992,0.0367
256.382,0.0361
256.773,0.0376
257.163,0.0366
257.554,0.0364
257.944,0.0369
258.335,0.0354
258.725,0.0356
259.116,0.0356
259.507,0.0356
259.898,0.0353
260.288,0.0353
260.679,0.0345
261.070,0.0343
261.461,0.0345
261.852,0.0350
262.243,0.0346
262.634,0.0343
263.025,0.0339
263.416,0.0338
263.807,0.0335
264.198,0.0335
264.589,0.0330
264.981,0.0330
265.372,0.0320
265.763,0.0321
266.155,0.0318
266.546,0.0315
266.937,0.0316
267.329,0.0308
267.720,0.0310
268.112,0.0316
268.504,0.0310
268.895,0.0304
269.287,0.0302
269.678,0.0306
270.070,0.0311
270.462,0.0315
270.854,0.0319
271.246,0.0327
271.637,0.0324
272.029,0.0327
272.421,0.0332
272.813,0.0324
273.205,0.0326
273.597,0.0321
273.989,0.0331
274.382,0.0336
274.774,0.0336
275.166,0.0338
275.558,0.0331
275.950,0.0333
276.343,0.0336
276.735,0.0335
277.127,0.0324
277.520,0.0336
277.912,0.0334
278.305,0.0339
278.697,0.0339
279.090,0.0343
279.483,0.0333
279.875,0.0342
280.268,0.0339
280.661,0.0342
281.053,0.0341
281.446,0.0341
281.839,0.0345
282.232,0.0343
282.625,0.0347
283.018,0.0342
283.411,0.0346
283.804,0.0346
284.197,0.0343
284.590,0.0347
284.983,0.0349
285.376,0.0357
285.769,0.0353
286.163,0.0350
286.556,0.0345
286.949,0.0346
287.342,0.0345
287.736,0.0344
288.129,0.0341
288.523,0.0341
288.916,0.0341
289.310,0.0341
289.703,0.0346
290.097,0.0343
290.490,0.0349
290.884,0.0345
291.278,0.0346
291.672,0.0341
292.065,0.0345
292.459,0.0347
292.853,0.0337
293.247,0.0336
293.641,0.0347
294.035,0.0342
294.429,0.0342
294.823,0.0336
295.217,0.0351
295.611,0.0355
296.005,0.0349
296.399,0.0351
296.793,0.0357
297.188,0.0355
297.582,0.0349
297.976,0.0354
298.371,0.0357
298.765,0.0359
299.159,0.0360
299.554,0.0354
299.948,0.0359
300.343,0.0370
300.737,0.0374
301.132,0.0379
301.527,0.0382
301.921,0.0388
302.316,0.0387
302.711,0.0388
303.105,0.0396
303.500,0.0405
303.895,0.0399
304.290,0.0398
304.685,0.0406
305.080,0.0404
305.475,0.0406
305.870,0.0402
306.265,0.0399
306.660,0.0400
307.055,0.0402
307.450,0.0409
307.845,0.0413
308.241,0.0414
308.636,0.0410
309.031,0.0413
309.427,0.0416
309.822,0.0414
310.217,0.0409
310.613,0.0408
311.008,0.0409
311.404,0.0408
311.799,0.0406
312.195,0.0406
312.591,0.0406
312.986,0.0409
313.382,0.0405
313.778,0.0409
314.173,0.0410
314.569,0.0413
314.965,0.0415
315.361,0.0419
315.757,0.0410
316.153,0.0408
316.549,0.0391
316.945,0.0389
317.341,0.0397
317.737,0.0399
318.133,0.0387
318.529,0.0383
318.925,0.0379
319.321,0.0381
319.718,0.0388
320.114,0.0387
320.510,0.0390
320.906,0.0382
321.303,0.0378
321.699,0.0370
322.096,0.0371
322.492,0.0374
322.889,0.0362
323.285,0.0359
323.682,0.0364
324.078,0.0354
324.475,0.0355
324.872,0.0353
325.268,0.0352
325.665,0.0351
326.062,0.0353
326.459,0.0351
326.856,0.0339
327.253,0.0337
327.649,0.0338
328.046,0.0337
328.443,0.0332
328.840,0.0336
329.237,0.0329
329.635,0.0325
330.032,0.0326
330.429,0.0326
330.826,0.0329
331.223,0.0323
331.621,0.0320
332.018,0.0325
332.415,0.0323
332.812,0.0334
333.210,0.0325
333.607,0.0327
334.005,0.0328
334.402,0.0333
334.800,0.0333
335.197,0.0331
335.595,0.0333
335.993,0.0335
336.390,0.0334
336.788,0.0337
337.186,0.0338
337.583,0.0338
337.981,0.0344
338.379,0.0350
338.777,0.0355
339.175,0.0360
339.573,0.0354
339.971,0.0355
340.369,0.0359
340.767,0.0364
341.165,0.0371
341.563,0.0361
341.961,0.0362
342.359,0.0363
342.757,0.0361
343.156,0.0369
343.554,0.0369
343.952,0.0368
344.350,0.0364
344.749,0.0372
345.147,0.0382
345.546,0.0376
345.944,0.0376
346.343,0.0386
346.741,0.0387
347.140,0.0387
347.538,0.0382
347.937,0.0379
348.336,0.0384
348.734,0.0380
349.133,0.0382
349.532,0.0383
349.931,0.0382
350.329,0.0380
350.728,0.0378
351.127,0.0379
351.526,0.0379
351.925,0.0375
352.324,0.0374
352.723,0.0378
353.122,0.0368
353.521,0.0369
353.920,0.0369
354.319,0.0366
354.719,0.0371
355.118,0.0380
355.517,0.0371
355.916,0.0365
356.316,0.0367
356.715,0.0363
357.114,0.0360
357.514,0.0354
357.913,0.0350
358.313,0.0346
358.712,0.0350
359.112,0.0347
359.511,0.0338
359.911,0.0334
360.310,0.0331
360.710,0.0337
361.110,0.0332
361.510,0.0328
361.909,0.0322
362.309,0.0325
362.709,0.0323
363.109,0.0317
363.509,0.0312
363.909,0.0308
364.309,0.0308
364.708,0.0308
365.108,0.0308
365.509,0.0313
365.909,0.0304
366.309,0.0301
366.709,0.0301
367.109,0.0304
367.509,0.0299
367.909,0.0300
368.310,0.0304
368.710,0.0307
369.110,0.0296
369.511,0.0300
369.911,0.0296
370.312,0.0292
370.712,0.0294
371.113,0.0290
371.513,0.0284
371.914,0.0289
372.314,0.0288
372.715,0.0296
373.115,0.0299
373.516,0.0293
373.917,0.0289
374.318,0.0290
374.718,0.0293
375.119,0.0297
375.520,0.0301
375.921,0.0301
376.322,0.0305
376.723,0.0310
377.124,0.0309
377.525,0.0306
377.926,0.0315
378.327,0.0323
378.728,0.0331
379.129,0.0335
379.530,0.0333
379.931,0.0337
380.332,0.0342
380.734,0.0337
381.135,0.0341
381.536,0.0344
381.938,0.0344
382.339,0.0347
382.740,0.0342
383.142,0.0345
383.543,0.0349
383.945,0.0351
384.346,0.0355
384.748,0.0360
385.149,0.0361
385.551,0.0361
385.953,0.0364
386.354,0.0377
386.756,0.0384
387.158,0.0395
387.560,0.0395
387.961,0.0393
388.363,0.0392
388.765,0.0389
389.167,0.0389
389.569,0.0393
389.971,0.0400
390.373,0.0404
390.775,0.0407
391.177,0.0415
391.579,0.0416
391.981,0.0427
392.383,0.0431
392.785,0.0433
393.187,0.0435
393.590,0.0433
393.992,0.0437
394.394,0.0436
394.796,0.0432
395.199,0.0430
395.601,0.0425
396.004,0.0417
396.406,0.0424
396.808,0.0440
397.211,0.0458
397.613,0.0469
398.016,0.0471
398.419,0.0473
398.821,0.0470
399.224,0.0476
399.627,0.0472
400.029,0.0466
400.432,0.0461
400.835,0.0459
401.238,0.0462
401.640,0.0463
402.043,0.0463
402.446,0.0459
402.849,0.0455
403.252,0.0462
403.655,0.0459
404.058,0.0464
404.461,0.0470
404.864,0.0471
405.267,0.0466
405.670,0.0465
406.073,0.0461
406.477,0.0458
406.880,0.0451
407.283,0.0437
407.686,0.0433
408.090,0.0441
408.493,0.0448
408.896,0.0444
409.300,0.0442
409.703,0.0444
410.106,0.0439
410.510,0.0429
410.913,0.0427
411.317,0.0430
411.720,0.0438
412.124,0.0440
412.528,0.0445
412.931,0.0449
413.335,0.0433
413.739,0.0422
414.142,0.0406
414.546,0.0397
414.950,0.0390
415.354,0.0387
415.758,0.0376
416.162,0.0380
416.565,0.0373
416.969,0.0378
417.373,0.0376
417.777,0.0378
418.181,0.0383
418.585,0.0389
418.990,0.0388
419.394,0.0398
419.798,0.0400
420.202,0.0410
420.606,0.0428
421.010,0.0444
421.415,0.0453
421.819,0.0458
422.223,0.0458
422.628,0.0463
423.032,0.0468
423.436,0.0468
423.841,0.0460
424.245,0.0451
424.650,0.0441
425.054,0.0433
425.459,0.0420
425.863,0.0409
426.268,0.0404
426.673,0.0407
427.077,0.0410
427.482,0.0411
427.887,0.0410
428.291,0.0406
428.696,0.0409
429.101,0.0413
429.506,0.0415
429.911,0.0414
430.315,0.0414
430.720,0.0411
431.125,0.0406
431.530,0.0392
431.935,0.0384
432.340,0.0379
432.745,0.0382
433.150,0.0388
433.556,0.0398
433.961,0.0407
434.366,0.0397
434.771,0.0392
435.176,0.0393
435.581,0.0390
435.987,0.0394
436.392,0.0402
436.797,0.0405
437.203,0.0411
437.608,0.0405
438.014,0.0403
438.419,0.0408
438.824,0.0401
439.230,0.0393
439.635,0.0396
440.041,0.0392
440.447,0.0397
440.852,0.0426
441.258,0.0454
441.663,0.0452
442.069,0.0450
442.475,0.0450
442.881,0.0445
443.286,0.0449
443.692,0.0464
444.098,0.0468
444.504,0.0467
444.910,0.0468
445.316,0.0463
445.722,0.0469
446.128,0.0469
446.534,0.0466
446.940,0.0465
447.346,0.0466
447.752,0.0457
448.158,0.0457
448.564,0.0463
448.970,0.0466
449.376,0.0471
449.783,0.0473
450.189,0.0479
450.595,0.0469
451.001,0.0468
451.408,0.0463
451.814,0.0462
452.220,0.0461
452.627,0.0462
453.033,0.0456
453.440,0.0453
453.846,0.0454
454.253,0.0457
454.659,0.0461
455.066,0.0463
455.472,0.0460
455.879,0.0462
456.285,0.0472
456.692,0.0479
457.099,0.0488
457.506,0.0499
457.912,0.0503
458.319,0.0518
458.726,0.0523
459.133,0.0530
459.540,0.0522
459.946,0.0521
460.353,0.0515
460.760,0.0507
461.167,0.0504
461.574,0.0499
461.981,0.0491
462.388,0.0493
462.795,0.0509
463.202,0.0526
463.610,0.0542
464.017,0.0568
464.424,0.0578
464.831,0.0580
465.238,0.0578
465.646,0.0570
466.053,0.0558
466.460,0.0549
466.867,0.0538
467.275,0.0532
467.682,0.0523
468.090,0.0520
468.497,0.0513
468.905,0.0500
469.312,0.0493
469.720,0.0486
470.127,0.0471
470.535,0.0468
470.942,0.0467
471.350,0.0465
471.757,0.0473
472.165,0.0480
472.573,0.0491
472.981,0.0499
473.388,0.0493
473.796,0.0491
474.204,0.0490
474.612,0.0487
475.020,0.0483
475.427,0.0486
475.835,0.0482
476.243,0.0484
476.651,0.0485
477.059,0.0482
477.467,0.0482
477.875,0.0487
478.283,0.0487
478.691,0.0488
479.099,0.0491
479.508,0.0501
479.916,0.0510
480.324,0.0501
480.732,0.0503
481.140,0.0509
481.549,0.0503
481.957,0.0497
482.365,0.0494
482.774,0.0494
483.182,0.0496
483.590,0.0512
483.999,0.0531
484.407,0.0568
484.816,0.0637
485.224,0.0747
485.633,0.0831
486.041,0.0843
486.450,0.0813
486.858,0.0705
487.267,0.0599
487.676,0.0537
488.084,0.0510
488.493,0.0496
488.902,0.0490
489.310,0.0493
489.719,0.0491
490.128,0.0487
490.537,0.0478
490.946,0.0468
491.354,0.0464
491.763,0.0464
492.172,0.0458
492.581,0.0454
492.990,0.0450
493.399,0.0455
493.808,0.0447
494.217,0.0439
494.626,0.0427
495.035,0.0413
495.444,0.0416
495.853,0.0418
496.263,0.0425
496.672,0.0427
497.081,0.0420
497.490,0.0417
497.900,0.0420
498.309,0.0426
498.718,0.0428
499.127,0.0432
499.537,0.0438
499.946,0.0436
500.356,0.0432
500.765,0.0425
501.174,0.0432
501.584,0.0427
501.993,0.0432
502.403,0.0435
502.812,0.0434
503.222,0.0434
503.632,0.0427
504.041,0.0423
504.451,0.0422
504.861,0.0421
505.270,0.0423
505.680,0.0419
506.090,0.0416
506.499,0.0408
506.909,0.0400
507.319,0.0402
507.729,0.0397
508.139,0.0389
508.549,0.0386
508.959,0.0387
509.369,0.0384
509.779,0.0383
510.188,0.0380
510.598,0.0388
511.008,0.0389
511.419,0.0384
511.829,0.0386
512.239,0.0390
512.649,0.0387
513.059,0.0384
513.469,0.0387
513.879,0.0381
514.290,0.0381
514.700,0.0382
515.110,0.0369
