Data Generated by    ,Optosky
Save time:,2022/4/5 15:48:03
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0116
207.113,0.0116
207.498,0.0116
207.884,0.0116
208.269,0.0116
208.655,0.0116
209.040,0.0116
209.426,0.0116
209.812,0.0116
210.197,0.0115
210.583,0.0116
210.969,0.0112
211.355,0.0117
211.741,0.0115
212.127,0.0112
212.513,0.0113
212.899,0.0112
213.285,0.0100
213.671,0.0105
214.057,0.0106
214.443,0.0106
214.829,0.0116
215.215,0.0119
215.602,0.0121
215.988,0.0124
216.374,0.0121
216.761,0.0127
217.147,0.0125
217.534,0.0113
217.920,0.0114
218.307,0.0105
218.694,0.0106
219.080,0.0114
219.467,0.0111
219.854,0.0123
220.240,0.0119
220.627,0.0116
221.014,0.0120
221.401,0.0135
221.788,0.0139
222.175,0.0139
222.562,0.0142
222.949,0.0136
223.336,0.0145
223.723,0.0142
224.110,0.0148
224.497,0.0151
224.885,0.0150
225.272,0.0142
225.659,0.0145
226.047,0.0149
226.434,0.0151
226.822,0.0159
227.209,0.0172
227.597,0.0168
227.984,0.0183
228.372,0.0190
228.759,0.0198
229.147,0.0203
229.535,0.0209
229.923,0.0216
230.310,0.0217
230.698,0.0216
231.086,0.0224
231.474,0.0233
231.862,0.0238
232.250,0.0239
232.638,0.0238
233.026,0.0249
233.414,0.0255
233.802,0.0262
234.191,0.0267
234.579,0.0275
234.967,0.0285
235.355,0.0286
235.744,0.0293
236.132,0.0307
236.521,0.0307
236.909,0.0303
237.298,0.0304
237.686,0.0314
238.075,0.0319
238.463,0.0322
238.852,0.0327
239.241,0.0335
239.629,0.0328
240.018,0.0329
240.407,0.0337
240.796,0.0341
241.185,0.0351
241.574,0.0354
241.963,0.0361
242.352,0.0366
242.741,0.0354
243.130,0.0357
243.519,0.0358
243.908,0.0366
244.297,0.0352
244.687,0.0350
245.076,0.0349
245.465,0.0349
245.855,0.0353
246.244,0.0350
246.634,0.0363
247.023,0.0366
247.413,0.0358
247.802,0.0360
248.192,0.0358
248.581,0.0364
248.971,0.0371
249.361,0.0368
249.751,0.0382
250.140,0.0386
250.530,0.0383
250.920,0.0385
251.310,0.0380
251.700,0.0387
252.090,0.0382
252.480,0.0378
252.870,0.0385
253.260,0.0385
253.650,0.0366
254.040,0.0369
254.431,0.0380
254.821,0.0388
255.211,0.0386
255.601,0.0380
255.992,0.0383
256.382,0.0374
256.773,0.0387
257.163,0.0384
257.554,0.0372
257.944,0.0380
258.335,0.0366
258.725,0.0366
259.116,0.0356
259.507,0.0357
259.898,0.0367
260.288,0.0363
260.679,0.0358
261.070,0.0365
261.461,0.0361
261.852,0.0361
262.243,0.0363
262.634,0.0361
263.025,0.0352
263.416,0.0347
263.807,0.0343
264.198,0.0342
264.589,0.0338
264.981,0.0338
265.372,0.0335
265.763,0.0331
266.155,0.0324
266.546,0.0325
266.937,0.0330
267.329,0.0320
267.720,0.0318
268.112,0.0328
268.504,0.0330
268.895,0.0324
269.287,0.0317
269.678,0.0321
270.070,0.0318
270.462,0.0325
270.854,0.0332
271.246,0.0336
271.637,0.0331
272.029,0.0329
272.421,0.0335
272.813,0.0328
273.205,0.0332
273.597,0.0327
273.989,0.0340
274.382,0.0347
274.774,0.0353
275.166,0.0354
275.558,0.0347
275.950,0.0347
276.343,0.0355
276.735,0.0344
277.127,0.0334
277.520,0.0341
277.912,0.0339
278.305,0.0347
278.697,0.0352
279.090,0.0350
279.483,0.0345
279.875,0.0355
280.268,0.0356
280.661,0.0364
281.053,0.0361
281.446,0.0356
281.839,0.0359
282.232,0.0352
282.625,0.0358
283.018,0.0351
283.411,0.0355
283.804,0.0352
284.197,0.0356
284.590,0.0361
284.983,0.0355
285.376,0.0363
285.769,0.0360
286.163,0.0356
286.556,0.0361
286.949,0.0367
287.342,0.0360
287.736,0.0359
288.129,0.0364
288.523,0.0365
288.916,0.0359
289.310,0.0357
289.703,0.0354
290.097,0.0353
290.490,0.0357
290.884,0.0354
291.278,0.0356
291.672,0.0355
292.065,0.0358
292.459,0.0358
292.853,0.0353
293.247,0.0353
293.641,0.0361
294.035,0.0354
294.429,0.0356
294.823,0.0357
295.217,0.0360
295.611,0.0359
296.005,0.0359
296.399,0.0361
296.793,0.0366
297.188,0.0361
297.582,0.0356
297.976,0.0362
298.371,0.0366
298.765,0.0371
299.159,0.0366
299.554,0.0365
299.948,0.0372
300.343,0.0378
300.737,0.0379
301.132,0.0382
301.527,0.0394
301.921,0.0397
302.316,0.0396
302.711,0.0396
303.105,0.0404
303.500,0.0416
303.895,0.0409
304.290,0.0410
304.685,0.0416
305.080,0.0420
305.475,0.0418
305.870,0.0417
306.265,0.0413
306.660,0.0417
307.055,0.0420
307.450,0.0421
307.845,0.0424
308.241,0.0425
308.636,0.0424
309.031,0.0425
309.427,0.0426
309.822,0.0417
310.217,0.0415
310.613,0.0417
311.008,0.0418
311.404,0.0421
311.799,0.0419
312.195,0.0423
312.591,0.0424
312.986,0.0425
313.382,0.0422
313.778,0.0427
314.173,0.0426
314.569,0.0429
314.965,0.0427
315.361,0.0426
315.757,0.0426
316.153,0.0416
316.549,0.0397
316.945,0.0399
317.341,0.0414
317.737,0.0414
318.133,0.0406
318.529,0.0401
318.925,0.0393
319.321,0.0393
319.718,0.0401
320.114,0.0402
320.510,0.0402
320.906,0.0396
321.303,0.0390
321.699,0.0383
322.096,0.0382
322.492,0.0381
322.889,0.0374
323.285,0.0377
323.682,0.0383
324.078,0.0373
324.475,0.0365
324.872,0.0365
325.268,0.0365
325.665,0.0361
326.062,0.0362
326.459,0.0364
326.856,0.0351
327.253,0.0349
327.649,0.0348
328.046,0.0354
328.443,0.0346
328.840,0.0346
329.237,0.0343
329.635,0.0336
330.032,0.0338
330.429,0.0345
330.826,0.0347
331.223,0.0342
331.621,0.0338
332.018,0.0339
332.415,0.0335
332.812,0.0348
333.210,0.0343
333.607,0.0340
334.005,0.0347
334.402,0.0347
334.800,0.0343
335.197,0.0344
335.595,0.0352
335.993,0.0351
336.390,0.0348
336.788,0.0349
337.186,0.0346
337.583,0.0348
337.981,0.0359
338.379,0.0368
338.777,0.0374
339.175,0.0380
339.573,0.0373
339.971,0.0364
340.369,0.0372
340.767,0.0378
341.165,0.0383
341.563,0.0371
341.961,0.0369
342.359,0.0374
342.757,0.0372
343.156,0.0382
343.554,0.0382
343.952,0.0377
344.350,0.0377
344.749,0.0385
345.147,0.0394
345.546,0.0386
345.944,0.0392
346.343,0.0396
346.741,0.0394
347.140,0.0395
347.538,0.0388
347.937,0.0388
348.336,0.0394
348.734,0.0394
349.133,0.0390
349.532,0.0394
349.931,0.0396
350.329,0.0396
350.728,0.0389
351.127,0.0387
351.526,0.0383
351.925,0.0383
352.324,0.0387
352.723,0.0388
353.122,0.0376
353.521,0.0375
353.920,0.0375
354.319,0.0375
354.719,0.0375
355.118,0.0381
355.517,0.0376
355.916,0.0366
356.316,0.0364
356.715,0.0366
357.114,0.0360
357.514,0.0361
357.913,0.0357
358.313,0.0363
358.712,0.0361
359.112,0.0356
359.511,0.0352
359.911,0.0340
360.310,0.0339
360.710,0.0339
361.110,0.0335
361.510,0.0333
361.909,0.0326
362.309,0.0328
362.709,0.0324
363.109,0.0321
363.509,0.0316
363.909,0.0313
364.309,0.0314
364.708,0.0311
365.108,0.0309
365.509,0.0315
365.909,0.0308
366.309,0.0311
366.709,0.0306
367.109,0.0307
367.509,0.0301
367.909,0.0307
368.310,0.0305
368.710,0.0307
369.110,0.0296
369.511,0.0299
369.911,0.0296
370.312,0.0297
370.712,0.0294
371.113,0.0290
371.513,0.0289
371.914,0.0295
372.314,0.0295
372.715,0.0294
373.115,0.0300
373.516,0.0296
373.917,0.0293
374.318,0.0299
374.718,0.0300
375.119,0.0298
375.520,0.0299
375.921,0.0300
376.322,0.0309
376.723,0.0310
377.124,0.0307
377.525,0.0309
377.926,0.0311
378.327,0.0317
378.728,0.0331
379.129,0.0328
379.530,0.0329
379.931,0.0332
380.332,0.0335
380.734,0.0339
381.135,0.0342
381.536,0.0341
381.938,0.0345
382.339,0.0353
382.740,0.0346
383.142,0.0348
383.543,0.0348
383.945,0.0349
384.346,0.0356
384.748,0.0359
385.149,0.0361
385.551,0.0364
385.953,0.0370
386.354,0.0386
386.756,0.0389
387.158,0.0395
387.560,0.0395
387.961,0.0398
388.363,0.0400
388.765,0.0399
389.167,0.0389
389.569,0.0388
389.971,0.0397
390.373,0.0405
390.775,0.0404
391.177,0.0413
391.579,0.0417
391.981,0.0430
392.383,0.0443
392.785,0.0443
393.187,0.0439
393.590,0.0441
393.992,0.0447
394.394,0.0442
394.796,0.0439
395.199,0.0433
395.601,0.0428
396.004,0.0425
396.406,0.0436
396.808,0.0443
397.211,0.0458
397.613,0.0477
398.016,0.0479
398.419,0.0482
398.821,0.0480
399.224,0.0478
399.627,0.0480
400.029,0.0474
400.432,0.0465
400.835,0.0466
401.238,0.0464
401.640,0.0469
402.043,0.0470
402.446,0.0458
402.849,0.0455
403.252,0.0457
403.655,0.0463
404.058,0.0461
404.461,0.0466
404.864,0.0465
405.267,0.0467
405.670,0.0466
406.073,0.0466
406.477,0.0462
406.880,0.0455
407.283,0.0437
407.686,0.0439
408.090,0.0444
408.493,0.0447
408.896,0.0449
409.300,0.0453
409.703,0.0451
410.106,0.0443
410.510,0.0430
410.913,0.0426
411.317,0.0434
411.720,0.0438
412.124,0.0442
412.528,0.0448
412.931,0.0449
413.335,0.0428
413.739,0.0418
414.142,0.0407
414.546,0.0394
414.950,0.0390
415.354,0.0383
415.758,0.0384
416.162,0.0383
416.565,0.0375
416.969,0.0377
417.373,0.0379
417.777,0.0370
418.181,0.0378
418.585,0.0387
418.990,0.0384
419.394,0.0394
419.798,0.0402
420.202,0.0413
420.606,0.0426
421.010,0.0444
421.415,0.0454
421.819,0.0459
422.223,0.0461
422.628,0.0468
423.032,0.0470
423.436,0.0468
423.841,0.0457
424.245,0.0451
424.650,0.0443
425.054,0.0433
425.459,0.0420
425.863,0.0409
426.268,0.0408
426.673,0.0414
427.077,0.0415
427.482,0.0410
427.887,0.0415
428.291,0.0412
428.696,0.0413
429.101,0.0416
429.506,0.0410
429.911,0.0417
430.315,0.0415
430.720,0.0411
431.125,0.0405
431.530,0.0389
431.935,0.0387
432.340,0.0380
432.745,0.0378
433.150,0.0387
433.556,0.0398
433.961,0.0405
434.366,0.0398
434.771,0.0393
435.176,0.0396
435.581,0.0392
435.987,0.0392
436.392,0.0403
