Data Generated by    ,Optosky
Save time:,2022/4/5 12:30:28
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0119
207.113,0.0119
207.498,0.0119
207.884,0.0119
208.269,0.0119
208.655,0.0119
209.040,0.0119
209.426,0.0119
209.812,0.0119
210.197,0.0115
210.583,0.0119
210.969,0.0115
211.355,0.0124
211.741,0.0122
212.127,0.0116
212.513,0.0120
212.899,0.0124
213.285,0.0115
213.671,0.0116
214.057,0.0117
214.443,0.0119
214.829,0.0126
215.215,0.0120
215.602,0.0121
215.988,0.0118
216.374,0.0120
216.761,0.0129
217.147,0.0120
217.534,0.0112
217.920,0.0112
218.307,0.0110
218.694,0.0107
219.080,0.0114
219.467,0.0114
219.854,0.0125
220.240,0.0128
220.627,0.0124
221.014,0.0129
221.401,0.0137
221.788,0.0138
222.175,0.0138
222.562,0.0135
222.949,0.0142
223.336,0.0139
223.723,0.0140
224.110,0.0145
224.497,0.0146
224.885,0.0154
225.272,0.0155
225.659,0.0157
226.047,0.0160
226.434,0.0155
226.822,0.0166
227.209,0.0174
227.597,0.0178
227.984,0.0188
228.372,0.0191
228.759,0.0201
229.147,0.0200
229.535,0.0206
229.923,0.0212
230.310,0.0212
230.698,0.0219
231.086,0.0233
231.474,0.0237
231.862,0.0247
232.250,0.0243
232.638,0.0246
233.026,0.0259
233.414,0.0267
233.802,0.0268
234.191,0.0276
234.579,0.0284
234.967,0.0289
235.355,0.0286
235.744,0.0291
236.132,0.0305
236.521,0.0309
236.909,0.0306
237.298,0.0312
237.686,0.0323
238.075,0.0328
238.463,0.0332
238.852,0.0338
239.241,0.0337
239.629,0.0327
240.018,0.0331
240.407,0.0343
240.796,0.0354
241.185,0.0361
241.574,0.0361
241.963,0.0362
242.352,0.0358
242.741,0.0351
243.130,0.0359
243.519,0.0363
243.908,0.0359
244.297,0.0355
244.687,0.0350
245.076,0.0358
245.465,0.0356
245.855,0.0351
246.244,0.0354
246.634,0.0372
247.023,0.0375
247.413,0.0364
247.802,0.0364
248.192,0.0365
248.581,0.0367
248.971,0.0376
249.361,0.0372
249.751,0.0381
250.140,0.0391
250.530,0.0395
250.920,0.0386
251.310,0.0387
251.700,0.0390
252.090,0.0387
252.480,0.0383
252.870,0.0391
253.260,0.0388
253.650,0.0381
254.040,0.0378
254.431,0.0389
254.821,0.0389
255.211,0.0383
255.601,0.0383
255.992,0.0389
256.382,0.0383
256.773,0.0392
257.163,0.0392
257.554,0.0384
257.944,0.0390
258.335,0.0369
258.725,0.0374
259.116,0.0370
259.507,0.0373
259.898,0.0373
260.288,0.0374
260.679,0.0371
261.070,0.0369
261.461,0.0362
261.852,0.0361
262.243,0.0365
262.634,0.0359
263.025,0.0354
263.416,0.0352
263.807,0.0351
264.198,0.0351
264.589,0.0346
264.981,0.0348
265.372,0.0340
265.763,0.0345
266.155,0.0337
266.546,0.0329
266.937,0.0329
267.329,0.0322
267.720,0.0324
268.112,0.0328
268.504,0.0334
268.895,0.0327
269.287,0.0320
269.678,0.0321
270.070,0.0328
270.462,0.0333
270.854,0.0337
271.246,0.0337
271.637,0.0335
272.029,0.0339
272.421,0.0343
272.813,0.0338
273.205,0.0340
273.597,0.0336
273.989,0.0351
274.382,0.0351
274.774,0.0359
275.166,0.0361
275.558,0.0351
275.950,0.0350
276.343,0.0360
276.735,0.0356
277.127,0.0351
277.520,0.0356
277.912,0.0351
278.305,0.0353
278.697,0.0358
279.090,0.0358
279.483,0.0352
279.875,0.0361
280.268,0.0355
280.661,0.0357
281.053,0.0358
281.446,0.0357
281.839,0.0358
282.232,0.0353
282.625,0.0356
283.018,0.0356
283.411,0.0359
283.804,0.0360
284.197,0.0361
284.590,0.0360
284.983,0.0363
285.376,0.0368
285.769,0.0365
286.163,0.0361
286.556,0.0361
286.949,0.0367
287.342,0.0359
287.736,0.0362
288.129,0.0366
288.523,0.0367
288.916,0.0362
289.310,0.0358
289.703,0.0365
290.097,0.0361
290.490,0.0367
290.884,0.0360
291.278,0.0362
291.672,0.0359
292.065,0.0362
292.459,0.0362
292.853,0.0358
293.247,0.0353
293.641,0.0362
294.035,0.0353
294.429,0.0358
294.823,0.0356
295.217,0.0365
295.611,0.0363
296.005,0.0360
296.399,0.0365
296.793,0.0373
297.188,0.0370
297.582,0.0365
297.976,0.0370
298.371,0.0368
298.765,0.0370
299.159,0.0371
299.554,0.0369
299.948,0.0372
300.343,0.0379
300.737,0.0384
301.132,0.0389
301.527,0.0397
301.921,0.0397
302.316,0.0398
302.711,0.0399
303.105,0.0410
303.500,0.0417
303.895,0.0405
304.290,0.0409
304.685,0.0412
305.080,0.0417
305.475,0.0422
305.870,0.0420
306.265,0.0419
306.660,0.0412
307.055,0.0419
307.450,0.0423
307.845,0.0426
308.241,0.0424
308.636,0.0427
309.031,0.0430
309.427,0.0429
309.822,0.0424
310.217,0.0418
310.613,0.0424
311.008,0.0425
311.404,0.0426
311.799,0.0426
312.195,0.0431
312.591,0.0435
312.986,0.0433
313.382,0.0433
313.778,0.0431
314.173,0.0431
314.569,0.0437
314.965,0.0436
315.361,0.0440
315.757,0.0437
316.153,0.0427
316.549,0.0414
316.945,0.0412
317.341,0.0419
317.737,0.0421
318.133,0.0408
318.529,0.0404
318.925,0.0395
319.321,0.0394
319.718,0.0402
320.114,0.0405
320.510,0.0406
320.906,0.0396
321.303,0.0395
321.699,0.0390
322.096,0.0387
