Data Generated by    ,Optosky
Save time:,2022/4/4 18:48:35
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0053
207.113,0.0053
207.498,0.0053
207.884,0.0053
208.269,0.0053
208.655,0.0053
209.040,0.0053
209.426,0.0053
209.812,0.0053
210.197,0.0060
210.583,0.0066
210.969,0.0067
211.355,0.0069
211.741,0.0067
212.127,0.0071
212.513,0.0071
212.899,0.0073
213.285,0.0069
213.671,0.0069
214.057,0.0064
214.443,0.0064
214.829,0.0068
215.215,0.0061
215.602,0.0066
215.988,0.0072
216.374,0.0073
216.761,0.0076
217.147,0.0081
217.534,0.0079
217.920,0.0074
218.307,0.0072
218.694,0.0073
219.080,0.0074
219.467,0.0059
219.854,0.0065
220.240,0.0067
220.627,0.0073
221.014,0.0078
221.401,0.0086
221.788,0.0091
222.175,0.0093
222.562,0.0099
222.949,0.0105
223.336,0.0109
223.723,0.0111
224.110,0.0108
224.497,0.0109
224.885,0.0117
225.272,0.0119
225.659,0.0127
226.047,0.0125
226.434,0.0126
226.822,0.0128
227.209,0.0138
227.597,0.0130
227.984,0.0149
228.372,0.0151
228.759,0.0158
229.147,0.0165
229.535,0.0173
229.923,0.0185
230.310,0.0181
230.698,0.0193
231.086,0.0193
231.474,0.0199
231.862,0.0208
232.250,0.0215
232.638,0.0217
233.026,0.0224
233.414,0.0229
233.802,0.0240
234.191,0.0237
234.579,0.0256
234.967,0.0268
235.355,0.0264
235.744,0.0265
236.132,0.0268
236.521,0.0273
236.909,0.0278
237.298,0.0281
237.686,0.0282
238.075,0.0276
238.463,0.0288
238.852,0.0282
239.241,0.0290
239.629,0.0302
240.018,0.0301
240.407,0.0294
240.796,0.0307
241.185,0.0314
241.574,0.0315
241.963,0.0310
242.352,0.0312
242.741,0.0311
243.130,0.0305
243.519,0.0308
243.908,0.0316
244.297,0.0315
244.687,0.0320
245.076,0.0312
245.465,0.0313
245.855,0.0308
246.244,0.0315
246.634,0.0312
247.023,0.0311
247.413,0.0311
247.802,0.0313
248.192,0.0319
248.581,0.0325
248.971,0.0317
249.361,0.0315
249.751,0.0330
250.140,0.0335
250.530,0.0333
250.920,0.0326
251.310,0.0333
251.700,0.0334
252.090,0.0339
252.480,0.0335
252.870,0.0339
253.260,0.0337
253.650,0.0343
254.040,0.0345
254.431,0.0337
254.821,0.0340
255.211,0.0334
255.601,0.0341
255.992,0.0336
256.382,0.0336
256.773,0.0334
257.163,0.0340
257.554,0.0336
257.944,0.0325
258.335,0.0312
258.725,0.0306
259.116,0.0309
259.507,0.0304
259.898,0.0308
260.288,0.0311
260.679,0.0313
261.070,0.0312
261.461,0.0314
261.852,0.0311
262.243,0.0310
262.634,0.0307
263.025,0.0298
263.416,0.0303
263.807,0.0301
264.198,0.0299
264.589,0.0291
264.981,0.0288
265.372,0.0296
265.763,0.0282
266.155,0.0279
266.546,0.0270
266.937,0.0287
267.329,0.0277
267.720,0.0271
268.112,0.0271
268.504,0.0275
268.895,0.0274
269.287,0.0279
269.678,0.0280
270.070,0.0271
270.462,0.0275
270.854,0.0275
271.246,0.0271
271.637,0.0271
272.029,0.0277
272.421,0.0285
272.813,0.0295
273.205,0.0291
273.597,0.0288
273.989,0.0295
274.382,0.0295
274.774,0.0294
275.166,0.0298
275.558,0.0302
275.950,0.0302
276.343,0.0305
276.735,0.0306
277.127,0.0300
277.520,0.0300
277.912,0.0297
278.305,0.0305
278.697,0.0299
279.090,0.0303
279.483,0.0304
279.875,0.0297
280.268,0.0305
280.661,0.0308
281.053,0.0303
281.446,0.0306
281.839,0.0306
282.232,0.0314
282.625,0.0313
283.018,0.0325
283.411,0.0318
283.804,0.0326
284.197,0.0320
284.590,0.0318
284.983,0.0312
285.376,0.0321
285.769,0.0326
286.163,0.0321
286.556,0.0319
286.949,0.0318
287.342,0.0321
287.736,0.0319
288.129,0.0319
288.523,0.0314
288.916,0.0315
289.310,0.0313
289.703,0.0311
290.097,0.0318
290.490,0.0315
290.884,0.0314
291.278,0.0308
291.672,0.0312
292.065,0.0315
292.459,0.0310
292.853,0.0311
293.247,0.0307
293.641,0.0313
294.035,0.0322
294.429,0.0316
294.823,0.0321
295.217,0.0318
295.611,0.0318
296.005,0.0319
296.399,0.0320
296.793,0.0319
