Data Generated by    ,Optosky
Save time:,2022/4/4 17:27:17
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0068
207.113,0.0068
207.498,0.0068
207.884,0.0068
208.269,0.0068
208.655,0.0068
209.040,0.0068
209.426,0.0068
209.812,0.0068
210.197,0.0071
210.583,0.0079
210.969,0.0072
211.355,0.0068
211.741,0.0070
212.127,0.0072
212.513,0.0078
212.899,0.0076
213.285,0.0065
213.671,0.0069
214.057,0.0069
214.443,0.0071
214.829,0.0074
215.215,0.0074
215.602,0.0072
215.988,0.0075
216.374,0.0081
216.761,0.0084
217.147,0.0086
217.534,0.0081
217.920,0.0074
218.307,0.0081
218.694,0.0083
219.080,0.0076
219.467,0.0066
219.854,0.0071
220.240,0.0081
220.627,0.0096
221.014,0.0101
221.401,0.0098
221.788,0.0097
222.175,0.0105
222.562,0.0115
222.949,0.0114
223.336,0.0117
223.723,0.0118
224.110,0.0113
224.497,0.0111
224.885,0.0112
225.272,0.0118
225.659,0.0123
226.047,0.0117
226.434,0.0120
226.822,0.0130
227.209,0.0137
227.597,0.0139
227.984,0.0154
228.372,0.0163
228.759,0.0164
229.147,0.0173
229.535,0.0185
229.923,0.0191
230.310,0.0192
230.698,0.0193
231.086,0.0190
231.474,0.0200
231.862,0.0201
232.250,0.0203
232.638,0.0210
233.026,0.0219
233.414,0.0233
233.802,0.0241
234.191,0.0237
234.579,0.0253
234.967,0.0265
235.355,0.0269
235.744,0.0268
236.132,0.0271
236.521,0.0269
236.909,0.0278
237.298,0.0286
237.686,0.0287
238.075,0.0284
238.463,0.0294
238.852,0.0290
239.241,0.0293
239.629,0.0303
240.018,0.0300
240.407,0.0294
240.796,0.0309
241.185,0.0318
241.574,0.0320
241.963,0.0318
242.352,0.0314
242.741,0.0314
243.130,0.0314
243.519,0.0314
243.908,0.0317
244.297,0.0319
244.687,0.0325
245.076,0.0319
245.465,0.0314
245.855,0.0315
246.244,0.0316
246.634,0.0319
247.023,0.0320
247.413,0.0325
247.802,0.0321
248.192,0.0334
248.581,0.0335
248.971,0.0325
249.361,0.0330
249.751,0.0337
250.140,0.0345
250.530,0.0340
250.920,0.0329
251.310,0.0335
251.700,0.0335
252.090,0.0335
252.480,0.0338
252.870,0.0345
253.260,0.0349
253.650,0.0355
254.040,0.0350
254.431,0.0349
254.821,0.0351
255.211,0.0338
255.601,0.0341
255.992,0.0338
256.382,0.0337
256.773,0.0338
257.163,0.0343
257.554,0.0339
257.944,0.0328
258.335,0.0317
258.725,0.0314
259.116,0.0313
259.507,0.0315
259.898,0.0321
260.288,0.0323
