Data Generated by    ,Optosky
Save time:,2022/4/5 16:38:37
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0118
207.113,0.0118
207.498,0.0118
207.884,0.0118
208.269,0.0118
208.655,0.0118
209.040,0.0118
209.426,0.0118
209.812,0.0118
210.197,0.0113
210.583,0.0122
210.969,0.0110
211.355,0.0123
211.741,0.0118
212.127,0.0118
212.513,0.0117
212.899,0.0125
213.285,0.0119
213.671,0.0121
214.057,0.0119
214.443,0.0119
214.829,0.0128
215.215,0.0123
215.602,0.0122
215.988,0.0121
216.374,0.0124
216.761,0.0132
217.147,0.0125
217.534,0.0120
217.920,0.0114
218.307,0.0110
218.694,0.0117
219.080,0.0120
219.467,0.0114
219.854,0.0131
220.240,0.0127
220.627,0.0129
221.014,0.0135
221.401,0.0142
221.788,0.0140
222.175,0.0135
222.562,0.0146
222.949,0.0146
223.336,0.0147
223.723,0.0153
224.110,0.0156
224.497,0.0156
224.885,0.0157
225.272,0.0156
225.659,0.0155
226.047,0.0160
226.434,0.0161
226.822,0.0168
227.209,0.0181
227.597,0.0183
227.984,0.0194
228.372,0.0201
228.759,0.0203
229.147,0.0210
229.535,0.0209
229.923,0.0215
230.310,0.0222
230.698,0.0224
231.086,0.0234
231.474,0.0239
231.862,0.0243
232.250,0.0241
232.638,0.0246
233.026,0.0261
233.414,0.0263
233.802,0.0266
234.191,0.0273
234.579,0.0284
234.967,0.0293
235.355,0.0292
235.744,0.0293
236.132,0.0307
236.521,0.0308
236.909,0.0308
237.298,0.0311
237.686,0.0319
238.075,0.0323
238.463,0.0328
238.852,0.0340
239.241,0.0341
239.629,0.0336
240.018,0.0343
240.407,0.0352
240.796,0.0356
241.185,0.0357
241.574,0.0362
241.963,0.0362
242.352,0.0362
242.741,0.0360
243.130,0.0365
243.519,0.0361
243.908,0.0367
244.297,0.0357
244.687,0.0360
245.076,0.0358
245.465,0.0359
245.855,0.0357
246.244,0.0358
246.634,0.0373
247.023,0.0372
247.413,0.0367
247.802,0.0372
248.192,0.0370
248.581,0.0367
248.971,0.0373
249.361,0.0371
249.751,0.0383
250.140,0.0385
250.530,0.0388
250.920,0.0384
251.310,0.0385
251.700,0.0394
252.090,0.0388
252.480,0.0382
252.870,0.0386
253.260,0.0384
253.650,0.0372
254.040,0.0381
254.431,0.0388
254.821,0.0390
255.211,0.0391
255.601,0.0384
255.992,0.0382
256.382,0.0378
256.773,0.0393
257.163,0.0386
257.554,0.0383
257.944,0.0385
258.335,0.0375
258.725,0.0377
259.116,0.0369
259.507,0.0369
259.898,0.0368
260.288,0.0368
260.679,0.0366
261.070,0.0365
261.461,0.0361
261.852,0.0365
262.243,0.0364
262.634,0.0360
263.025,0.0351
263.416,0.0352
263.807,0.0357
264.198,0.0353
264.589,0.0353
264.981,0.0352
265.372,0.0342
265.763,0.0338
266.155,0.0330
266.546,0.0328
266.937,0.0331
267.329,0.0328
267.720,0.0331
268.112,0.0332
268.504,0.0330
268.895,0.0324
269.287,0.0320
269.678,0.0321
270.070,0.0323
270.462,0.0330
270.854,0.0332
271.246,0.0345
271.637,0.0342
272.029,0.0348
272.421,0.0347
272.813,0.0334
273.205,0.0330
273.597,0.0335
273.989,0.0346
274.382,0.0348
274.774,0.0352
275.166,0.0359
275.558,0.0347
275.950,0.0350
276.343,0.0360
276.735,0.0353
277.127,0.0353
277.520,0.0359
277.912,0.0356
278.305,0.0356
278.697,0.0360
279.090,0.0357
279.483,0.0352
279.875,0.0358
280.268,0.0362
280.661,0.0364
281.053,0.0361
281.446,0.0356
281.839,0.0357
282.232,0.0352
282.625,0.0355
283.018,0.0356
283.411,0.0362
283.804,0.0366
284.197,0.0365
284.590,0.0370
284.983,0.0365
285.376,0.0373
285.769,0.0369
286.163,0.0361
286.556,0.0359
286.949,0.0366
287.342,0.0362
287.736,0.0361
288.129,0.0368
288.523,0.0363
288.916,0.0361
289.310,0.0363
289.703,0.0366
290.097,0.0367
290.490,0.0368
290.884,0.0361
291.278,0.0364
291.672,0.0361
292.065,0.0366
292.459,0.0365
292.853,0.0357
293.247,0.0353
293.641,0.0362
294.035,0.0358
294.429,0.0360
294.823,0.0356
295.217,0.0368
295.611,0.0368
296.005,0.0362
296.399,0.0365
296.793,0.0368
297.188,0.0366
297.582,0.0359
297.976,0.0368
298.371,0.0371
298.765,0.0372
299.159,0.0372
299.554,0.0367
299.948,0.0372
300.343,0.0385
300.737,0.0391
301.132,0.0392
301.527,0.0402
301.921,0.0404
302.316,0.0400
302.711,0.0396
303.105,0.0406
303.500,0.0422
303.895,0.0415
