Data Generated by    ,Optosky
Save time:,2022/4/4 18:21:31
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0063
207.113,0.0063
207.498,0.0063
207.884,0.0063
208.269,0.0063
208.655,0.0063
209.040,0.0063
209.426,0.0063
209.812,0.0063
210.197,0.0070
210.583,0.0078
210.969,0.0075
211.355,0.0070
211.741,0.0074
212.127,0.0076
212.513,0.0082
212.899,0.0084
213.285,0.0083
213.671,0.0077
214.057,0.0074
214.443,0.0079
214.829,0.0081
215.215,0.0079
215.602,0.0078
215.988,0.0082
216.374,0.0082
216.761,0.0083
217.147,0.0093
217.534,0.0085
217.920,0.0073
218.307,0.0077
218.694,0.0087
219.080,0.0091
219.467,0.0081
219.854,0.0079
220.240,0.0087
220.627,0.0106
221.014,0.0102
221.401,0.0099
221.788,0.0105
222.175,0.0109
222.562,0.0112
222.949,0.0113
223.336,0.0117
223.723,0.0117
224.110,0.0118
224.497,0.0117
224.885,0.0115
225.272,0.0124
225.659,0.0128
226.047,0.0124
226.434,0.0130
226.822,0.0141
227.209,0.0151
227.597,0.0151
227.984,0.0165
228.372,0.0169
228.759,0.0171
229.147,0.0180
229.535,0.0190
229.923,0.0197
230.310,0.0198
230.698,0.0200
231.086,0.0198
231.474,0.0201
231.862,0.0211
232.250,0.0217
232.638,0.0224
233.026,0.0233
233.414,0.0241
233.802,0.0254
234.191,0.0257
234.579,0.0266
234.967,0.0272
235.355,0.0272
235.744,0.0276
236.132,0.0277
236.521,0.0274
236.909,0.0278
237.298,0.0281
237.686,0.0286
238.075,0.0282
238.463,0.0297
238.852,0.0295
239.241,0.0305
239.629,0.0315
240.018,0.0309
240.407,0.0310
240.796,0.0318
241.185,0.0319
241.574,0.0323
241.963,0.0320
242.352,0.0323
242.741,0.0325
243.130,0.0319
243.519,0.0325
243.908,0.0325
244.297,0.0322
244.687,0.0323
245.076,0.0314
245.465,0.0312
245.855,0.0318
246.244,0.0324
246.634,0.0329
247.023,0.0322
247.413,0.0329
247.802,0.0330
248.192,0.0337
248.581,0.0337
248.971,0.0329
249.361,0.0333
249.751,0.0346
250.140,0.0350
250.530,0.0341
250.920,0.0341
251.310,0.0342
251.700,0.0345
252.090,0.0348
252.480,0.0350
252.870,0.0349
253.260,0.0353
253.650,0.0356
254.040,0.0359
254.431,0.0356
254.821,0.0349
255.211,0.0348
255.601,0.0354
255.992,0.0344
256.382,0.0340
256.773,0.0344
257.163,0.0350
257.554,0.0343
257.944,0.0335
258.335,0.0326
258.725,0.0314
259.116,0.0317
259.507,0.0318
259.898,0.0328
260.288,0.0330
260.679,0.0322
261.070,0.0316
261.461,0.0319
261.852,0.0326
262.243,0.0325
262.634,0.0318
263.025,0.0305
263.416,0.0308
263.807,0.0306
264.198,0.0310
264.589,0.0302
264.981,0.0294
265.372,0.0298
265.763,0.0291
266.155,0.0288
266.546,0.0288
266.937,0.0292
267.329,0.0292
267.720,0.0285
268.112,0.0286
268.504,0.0287
268.895,0.0286
269.287,0.0287
269.678,0.0283
270.070,0.0280
270.462,0.0285
270.854,0.0286
271.246,0.0281
271.637,0.0278
272.029,0.0287
272.421,0.0294
272.813,0.0294
273.205,0.0287
273.597,0.0292
273.989,0.0303
274.382,0.0303
274.774,0.0299
275.166,0.0305
275.558,0.0309
275.950,0.0310
276.343,0.0312
276.735,0.0320
277.127,0.0306
277.520,0.0307
277.912,0.0303
278.305,0.0312
278.697,0.0311
279.090,0.0313
279.483,0.0318
279.875,0.0320
280.268,0.0326
280.661,0.0323
281.053,0.0315
281.446,0.0321
281.839,0.0325
282.232,0.0330
282.625,0.0332
283.018,0.0335
283.411,0.0327
283.804,0.0328
284.197,0.0329
284.590,0.0333
284.983,0.0319
285.376,0.0327
285.769,0.0336
286.163,0.0331
286.556,0.0329
286.949,0.0330
287.342,0.0330
287.736,0.0329
288.129,0.0326
288.523,0.0332
288.916,0.0327
289.310,0.0318
289.703,0.0322
290.097,0.0326
290.490,0.0323
290.884,0.0321
291.278,0.0314
291.672,0.0324
292.065,0.0323
292.459,0.0323
292.853,0.0322
293.247,0.0322
293.641,0.0324
294.035,0.0334
294.429,0.0325
294.823,0.0335
295.217,0.0335
295.611,0.0329
296.005,0.0327
296.399,0.0326
296.793,0.0325
297.188,0.0327
297.582,0.0328
297.976,0.0327
298.371,0.0333
298.765,0.0339
299.159,0.0343
299.554,0.0345
299.948,0.0351
300.343,0.0351
300.737,0.0357
301.132,0.0361
301.527,0.0359
301.921,0.0363
302.316,0.0369
302.711,0.0371
303.105,0.0375
303.500,0.0386
303.895,0.0385
304.290,0.0390
304.685,0.0388
305.080,0.0384
305.475,0.0394
305.870,0.0404
306.265,0.0394
306.660,0.0392
307.055,0.0394
307.450,0.0399
307.845,0.0409
308.241,0.0413
308.636,0.0398
309.031,0.0403
309.427,0.0402
309.822,0.0406
310.217,0.0403
310.613,0.0402
311.008,0.0401
311.404,0.0405
311.799,0.0410
312.195,0.0417
312.591,0.0417
312.986,0.0417
313.382,0.0414
313.778,0.0416
314.173,0.0410
314.569,0.0407
314.965,0.0411
315.361,0.0406
315.757,0.0408
316.153,0.0401
316.549,0.0402
316.945,0.0406
317.341,0.0399
317.737,0.0401
318.133,0.0394
318.529,0.0394
318.925,0.0396
319.321,0.0396
319.718,0.0394
320.114,0.0392
320.510,0.0384
320.906,0.0388
321.303,0.0385
321.699,0.0386
322.096,0.0379
322.492,0.0374
322.889,0.0374
323.285,0.0375
323.682,0.0373
324.078,0.0370
324.475,0.0364
324.872,0.0366
325.268,0.0360
325.665,0.0357
326.062,0.0353
326.459,0.0356
326.856,0.0342
327.253,0.0341
327.649,0.0344
328.046,0.0339
328.443,0.0330
328.840,0.0329
329.237,0.0331
329.635,0.0331
330.032,0.0331
330.429,0.0337
330.826,0.0339
331.223,0.0341
331.621,0.0337
332.018,0.0344
332.415,0.0343
332.812,0.0339
333.210,0.0339
333.607,0.0342
334.005,0.0335
334.402,0.0341
334.800,0.0339
335.197,0.0338
335.595,0.0342
335.993,0.0348
336.390,0.0349
336.788,0.0353
337.186,0.0354
337.583,0.0359
337.981,0.0363
338.379,0.0360
338.777,0.0364
339.175,0.0366
339.573,0.0362
339.971,0.0368
340.369,0.0380
340.767,0.0375
341.165,0.0380
341.563,0.0384
341.961,0.0382
342.359,0.0389
342.757,0.0390
343.156,0.0388
343.554,0.0395
343.952,0.0392
344.350,0.0392
344.749,0.0395
345.147,0.0393
345.546,0.0396
345.944,0.0387
346.343,0.0389
346.741,0.0392
347.140,0.0397
347.538,0.0399
347.937,0.0396
348.336,0.0401
348.734,0.0401
349.133,0.0405
349.532,0.0411
349.931,0.0413
350.329,0.0411
350.728,0.0413
351.127,0.0407
351.526,0.0401
351.925,0.0403
352.324,0.0400
352.723,0.0399
353.122,0.0390
353.521,0.0395
353.920,0.0385
354.319,0.0383
354.719,0.0385
355.118,0.0394
355.517,0.0391
355.916,0.0389
356.316,0.0379
356.715,0.0377
357.114,0.0380
357.514,0.0381
357.913,0.0381
358.313,0.0375
358.712,0.0370
359.112,0.0367
359.511,0.0366
359.911,0.0367
360.310,0.0357
360.710,0.0351
361.110,0.0348
361.510,0.0350
361.909,0.0354
362.309,0.0341
362.709,0.0332
363.109,0.0333
363.509,0.0333
363.909,0.0341
364.309,0.0342
364.708,0.0338
365.108,0.0334
365.509,0.0334
365.909,0.0333
366.309,0.0328
366.709,0.0321
367.109,0.0328
367.509,0.0322
367.909,0.0321
368.310,0.0315
368.710,0.0307
369.110,0.0308
369.511,0.0305
369.911,0.0309
370.312,0.0311
370.712,0.0309
371.113,0.0310
371.513,0.0311
371.914,0.0311
372.314,0.0301
372.715,0.0300
373.115,0.0303
373.516,0.0309
373.917,0.0310
374.318,0.0315
374.718,0.0308
375.119,0.0315
375.520,0.0319
375.921,0.0324
376.322,0.0327
376.723,0.0330
377.124,0.0331
377.525,0.0338
377.926,0.0340
378.327,0.0349
378.728,0.0351
379.129,0.0359
379.530,0.0360
379.931,0.0355
380.332,0.0361
380.734,0.0364
381.135,0.0368
381.536,0.0370
381.938,0.0371
382.339,0.0381
382.740,0.0379
383.142,0.0376
383.543,0.0380
383.945,0.0389
384.346,0.0394
384.748,0.0398
385.149,0.0391
385.551,0.0393
385.953,0.0397
386.354,0.0405
386.756,0.0410
387.158,0.0414
387.560,0.0418
387.961,0.0425
388.363,0.0434
388.765,0.0438
389.167,0.0440
389.569,0.0434
389.971,0.0431
390.373,0.0436
390.775,0.0440
391.177,0.0452
391.579,0.0455
391.981,0.0460
392.383,0.0470
392.785,0.0482
393.187,0.0481
393.590,0.0481
393.992,0.0488
394.394,0.0481
394.796,0.0478
395.199,0.0476
395.601,0.0477
396.004,0.0482
396.406,0.0482
