Data Generated by    ,Optosky
Save time:,2022/4/5 11:41:52
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0090
207.113,0.0090
207.498,0.0090
207.884,0.0090
208.269,0.0090
208.655,0.0090
209.040,0.0090
209.426,0.0090
209.812,0.0090
210.197,0.0085
210.583,0.0089
210.969,0.0085
211.355,0.0094
211.741,0.0094
212.127,0.0099
212.513,0.0094
212.899,0.0100
213.285,0.0089
213.671,0.0090
214.057,0.0093
214.443,0.0092
214.829,0.0105
215.215,0.0099
215.602,0.0100
215.988,0.0095
216.374,0.0095
216.761,0.0106
217.147,0.0099
217.534,0.0087
217.920,0.0082
218.307,0.0084
218.694,0.0087
219.080,0.0090
219.467,0.0086
219.854,0.0098
220.240,0.0095
220.627,0.0091
221.014,0.0095
221.401,0.0107
221.788,0.0114
222.175,0.0112
222.562,0.0119
222.949,0.0116
223.336,0.0120
223.723,0.0121
224.110,0.0121
224.497,0.0120
224.885,0.0128
225.272,0.0127
225.659,0.0129
226.047,0.0126
226.434,0.0127
226.822,0.0140
227.209,0.0151
227.597,0.0155
227.984,0.0158
228.372,0.0165
228.759,0.0178
229.147,0.0171
229.535,0.0177
229.923,0.0180
230.310,0.0183
230.698,0.0191
231.086,0.0200
231.474,0.0206
231.862,0.0212
232.250,0.0207
232.638,0.0214
233.026,0.0229
233.414,0.0232
233.802,0.0237
234.191,0.0248
234.579,0.0258
234.967,0.0269
235.355,0.0273
235.744,0.0268
236.132,0.0277
236.521,0.0277
236.909,0.0276
237.298,0.0277
237.686,0.0292
238.075,0.0293
238.463,0.0302
238.852,0.0306
239.241,0.0301
239.629,0.0293
240.018,0.0298
240.407,0.0311
240.796,0.0325
241.185,0.0328
241.574,0.0335
241.963,0.0336
242.352,0.0334
242.741,0.0330
243.130,0.0333
243.519,0.0332
243.908,0.0340
244.297,0.0326
244.687,0.0326
245.076,0.0329
245.465,0.0326
245.855,0.0330
246.244,0.0326
246.634,0.0339
247.023,0.0343
247.413,0.0339
247.802,0.0341
248.192,0.0341
248.581,0.0344
248.971,0.0348
249.361,0.0346
249.751,0.0355
250.140,0.0359
250.530,0.0356
250.920,0.0355
251.310,0.0352
251.700,0.0364
252.090,0.0361
252.480,0.0355
252.870,0.0358
253.260,0.0362
253.650,0.0350
254.040,0.0358
254.431,0.0364
254.821,0.0364
255.211,0.0365
255.601,0.0362
255.992,0.0365
256.382,0.0358
256.773,0.0368
257.163,0.0355
257.554,0.0352
257.944,0.0357
258.335,0.0341
258.725,0.0345
259.116,0.0342
259.507,0.0342
259.898,0.0344
260.288,0.0348
260.679,0.0346
261.070,0.0344
261.461,0.0340
261.852,0.0338
262.243,0.0337
262.634,0.0328
263.025,0.0326
263.416,0.0323
263.807,0.0317
264.198,0.0316
264.589,0.0317
264.981,0.0316
265.372,0.0318
265.763,0.0312
266.155,0.0308
266.546,0.0305
266.937,0.0306
267.329,0.0306
267.720,0.0310
268.112,0.0312
268.504,0.0307
268.895,0.0302
269.287,0.0298
269.678,0.0296
270.070,0.0300
270.462,0.0299
270.854,0.0300
271.246,0.0305
271.637,0.0304
272.029,0.0301
272.421,0.0309
272.813,0.0304
273.205,0.0310
