Data Generated by    ,Optosky
Save time:,2022/4/4 18:12:28
Material:, 
Integrate time:,10ms
Driver current:,700mA
Filter level:,NONE
Accumulate:,10
X Axis Unit:,WaveLength
position,value
206.727,0.0070
207.113,0.0070
207.498,0.0070
207.884,0.0070
208.269,0.0070
208.655,0.0070
209.040,0.0070
209.426,0.0070
209.812,0.0070
210.197,0.0078
210.583,0.0086
210.969,0.0083
211.355,0.0081
211.741,0.0083
212.127,0.0084
212.513,0.0089
212.899,0.0093
213.285,0.0083
213.671,0.0074
214.057,0.0076
214.443,0.0078
214.829,0.0084
215.215,0.0082
215.602,0.0084
215.988,0.0093
216.374,0.0088
216.761,0.0095
217.147,0.0101
217.534,0.0096
217.920,0.0091
218.307,0.0091
218.694,0.0094
219.080,0.0093
219.467,0.0082
219.854,0.0082
220.240,0.0090
220.627,0.0104
221.014,0.0106
221.401,0.0108
221.788,0.0107
222.175,0.0114
222.562,0.0115
222.949,0.0119
223.336,0.0122
223.723,0.0125
224.110,0.0126
224.497,0.0126
224.885,0.0125
225.272,0.0130
225.659,0.0139
226.047,0.0129
226.434,0.0135
226.822,0.0143
227.209,0.0153
227.597,0.0150
227.984,0.0167
228.372,0.0167
228.759,0.0174
229.147,0.0179
229.535,0.0192
229.923,0.0206
230.310,0.0207
230.698,0.0211
231.086,0.0204
231.474,0.0212
231.862,0.0222
232.250,0.0229
232.638,0.0236
233.026,0.0240
233.414,0.0248
233.802,0.0261
234.191,0.0262
234.579,0.0270
234.967,0.0279
235.355,0.0277
235.744,0.0281
236.132,0.0288
236.521,0.0290
236.909,0.0294
237.298,0.0300
237.686,0.0297
238.075,0.0296
238.463,0.0305
238.852,0.0302
239.241,0.0306
239.629,0.0316
240.018,0.0311
240.407,0.0310
240.796,0.0322
241.185,0.0322
241.574,0.0332
241.963,0.0330
242.352,0.0338
242.741,0.0334
243.130,0.0334
243.519,0.0338
243.908,0.0336
244.297,0.0333
244.687,0.0329
245.076,0.0324
245.465,0.0325
245.855,0.0327
246.244,0.0332
246.634,0.0336
247.023,0.0331
247.413,0.0336
247.802,0.0339
248.192,0.0351
248.581,0.0353
248.971,0.0347
249.361,0.0345
249.751,0.0359
250.140,0.0356
250.530,0.0355
250.920,0.0346
251.310,0.0353
251.700,0.0353
252.090,0.0351
252.480,0.0353
252.870,0.0359
253.260,0.0356
253.650,0.0361
254.040,0.0365
254.431,0.0369
254.821,0.0366
255.211,0.0356
255.601,0.0367
255.992,0.0363
256.382,0.0362
256.773,0.0360
257.163,0.0360
257.554,0.0356
257.944,0.0345
258.335,0.0335
258.725,0.0324
259.116,0.0326
259.507,0.0324
259.898,0.0331
260.288,0.0336
260.679,0.0337
261.070,0.0336
261.461,0.0337
261.852,0.0334
262.243,0.0334
262.634,0.0331
263.025,0.0322
263.416,0.0327
263.807,0.0321
264.198,0.0318
264.589,0.0318
264.981,0.0311
265.372,0.0313
265.763,0.0298
266.155,0.0295
266.546,0.0289
266.937,0.0299
267.329,0.0301
267.720,0.0296
268.112,0.0290
268.504,0.0296
268.895,0.0294
269.287,0.0298
269.678,0.0293
270.070,0.0282
270.462,0.0291
270.854,0.0293
271.246,0.0289
271.637,0.0285
272.029,0.0296
272.421,0.0307
272.813,0.0315
273.205,0.0307
273.597,0.0307
273.989,0.0309
274.382,0.0314
274.774,0.0311
275.166,0.0320
275.558,0.0323
275.950,0.0324
276.343,0.0324
276.735,0.0331
277.127,0.0325
277.520,0.0328
277.912,0.0324
278.305,0.0322
278.697,0.0314
279.090,0.0323
279.483,0.0327
279.875,0.0327
280.268,0.0332
